date,策略名称,周期划分,资产池,入选资产数,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,中证500主连,30年国债主连,红利低波ETF,沪铜主连,沪铝主连,PTA主连,原油主连,资金占用比例
2021-09-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.48972542255068424,0.10649268119217578,0.07529158950050745,0.0,0.0,0.0,0.11401769985568289,0.059181582733433324,0.08311478591427507,0.038317248693621866,0.03385898955961946,0.20598292070895247
2021-10-08,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5309675633755183,0.1086645941179675,0.08766665703951662,0.0,0.0,0.0,0.05935542446547468,0.06364080196504396,0.060305520651464724,0.04538451378380226,0.04401492460121193,0.1560839201523063
2021-11-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5221647459373656,0.1300936897746453,0.08757593082535586,0.0,0.0,0.0,0.058479271440760185,0.06450323431566932,0.03610545532529204,0.04621310227387258,0.054864570107039046,0.16085477439675594
2021-12-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5830878138536449,0.12109547931629354,0.07945195901033428,0.0,0.0,0.0,0.06280833053521494,0.060012105641829724,0.034653473600763374,0.030338332108048115,0.028552505933871077,0.15106182579748353
2022-01-04,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5650648924579793,0.12592604859859424,0.07462656484975935,0.0,0.0,0.0,0.07191740147594676,0.06088677239678471,0.038467334417386576,0.03442097550388597,0.028690010299663123,0.16193379704729158
2022-02-07,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5835397870822695,0.10467232896679281,0.073553491981927,0.0,0.0,0.0,0.056825693199616674,0.05696327825261726,0.04858707063927963,0.04109680174761521,0.034761548129882004,0.14528260146638625
2022-03-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5351095577053812,0.10688808764369519,0.06382082605056577,0.0,0.0,0.0,0.07961011956991722,0.07310684103086536,0.05426881952569227,0.04141851794521711,0.04577723052866589,0.17328319794826916
2022-04-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5401525464006817,0.09291219469486836,0.07407752409090619,0.0,0.0,0.0,0.06389854397161504,0.10368512091018776,0.06435356807526955,0.035594317280440116,0.025326184576031224,0.15408945351769102
2022-05-05,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.5977049293499098,0.10694692939556166,0.05606053097682896,0.0,0.0,0.0,0.04751310841821698,0.09344220695114977,0.04187076845788085,0.03445752297187813,0.022004003478573838,0.13423787699351758
2022-06-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.6088256673571156,0.09934161811573874,0.053892205823196454,0.0,0.0,0.0,0.04772315398083543,0.09053590480383221,0.04147540662138388,0.035557786409719606,0.02264825688817818,0.13217951121608965
2022-07-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,8,0.0,0.618352998166476,0.11808236926036611,0.047045938275267686,0.0,0.0,0.0,0.07088073607009153,0.048995754699875854,0.04099017614271998,0.031060640301020834,0.024591387084182,0.15306589804586787
2022-08-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.671830966073795,0.08054340512100275,0.04254498007002882,0.046032432685977995,0.0,0.0,0.053706351829881684,0.02936351525668268,0.03699841630323496,0.02044998115758154,0.01852995150181462,0.12505365772770435
2022-09-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.664965190105852,0.0860268265682994,0.04299723265541267,0.037272646335457085,0.0,0.0,0.05813796910548734,0.030981483444467505,0.03553619328920606,0.02358524641096898,0.02049721208484893,0.13086884906382926
2022-10-10,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.529951599861869,0.1263342749415172,0.07845627514219321,0.04772978175957945,0.0,0.0,0.06963730179050787,0.04546894039941094,0.0461257292643379,0.030225185882570667,0.02607091095801371,0.16327729423830686
2022-11-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.5740928186908015,0.1292522538711937,0.06447806047807891,0.043392604735390645,0.0,0.0,0.05183696197348576,0.045281559816071716,0.037251024836719805,0.026402548186186682,0.028012167412071246,0.14349456635775618
2022-12-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.39404323256512164,0.18852968552846625,0.07723573135880049,0.06758408268768362,0.0,0.0,0.07915838837410703,0.0618170410288106,0.06080417745548441,0.03945054359114297,0.031377117410382904,0.19766686272842943
2023-01-03,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.43469858308566345,0.15753538929339145,0.07310925213328226,0.06528350464012032,0.0,0.0,0.0682300960093995,0.06584611675549813,0.058979231836791414,0.04432676374055614,0.03199106250529723,0.17959610862799022
2023-02-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.438914658447066,0.160060860396677,0.06161308769628915,0.08117478709144235,0.0,0.0,0.07943505715980081,0.05906775074926697,0.051068846917236586,0.04261254588917245,0.026052405653048623,0.18780189436214198
2023-03-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.4930258092750078,0.11943408771667022,0.05999306508371667,0.07339609606154968,0.0,0.0,0.08535407030035466,0.05663151710913242,0.04900398172146309,0.03744613480637875,0.02571523792572666,0.18069221086860984
2023-04-03,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.5707594495769697,0.11094352782554928,0.044671576038473985,0.06355709924479885,0.0,0.0,0.06478255104551403,0.041975314648606786,0.048818954441319624,0.036459086012095514,0.01803244116667239,0.15131653270514517
2023-05-04,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.37474278779008696,0.060744982531625226,0.025657643080169955,0.037818738910112185,0.0,0.3545758447504065,0.04803657901790313,0.030240593632713496,0.032153914422752984,0.023762110939140012,0.012266804925089712,0.11872071083142564
2023-06-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.41875770092084313,0.06370156446911106,0.03147601001086292,0.045832850543735294,0.0,0.30587635086928167,0.03382319772330544,0.03237903483970823,0.03434682637427806,0.021147430741409182,0.012659033507465072,0.10625296796134301
2023-07-03,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3726864834838497,0.08768139368358799,0.05007026088462807,0.054869133706147745,0.0,0.2478656093697059,0.04134136379632929,0.05341887572608931,0.042353606980455864,0.029630727192457025,0.02008254517674925,0.1285806445295025
2023-08-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3175466225699548,0.1019235253435474,0.06538078182078567,0.06372844193112612,0.0,0.205900023178007,0.05671983777035032,0.06693028026868433,0.05717715562825876,0.03619855538155356,0.028494776107731882,0.15604284760960183
2023-09-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.33873708736058195,0.10971742043607885,0.05270092476137566,0.04341518710910576,0.0,0.21608339315963482,0.05450863965226618,0.05887302688922429,0.06602826473122976,0.03345193427821895,0.026484121622283856,0.1515773150363189
2023-10-09,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.345919163876058,0.11192135813699412,0.043825313762221735,0.05280315008096492,0.0,0.1545371723060692,0.079204886174958,0.06342725757474053,0.06997264082205797,0.03716747988472707,0.041221577381208435,0.18086079605182323
2023-11-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3717950008003349,0.107800667271221,0.038293507813510014,0.04838081700644171,0.0,0.18303341781390908,0.05425542854464478,0.07074650222334236,0.06710964531402294,0.033900721300298385,0.024684291912274753,0.15035671132690573
2023-12-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3550709101244261,0.10394282584386871,0.03520950041752805,0.05115623142118583,0.0,0.185690851861116,0.06318129304996326,0.08866071088047511,0.0629658670778555,0.03274902805656467,0.0213727812670166,0.1588525843340518
2024-01-02,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.39647302316875255,0.08574156410876262,0.03476065700889531,0.03970942689651522,0.0,0.19985555889571188,0.05826231203261972,0.07468693992339406,0.0651667080571345,0.030160370423617536,0.01518343948459636,0.14461530596771657
2024-02-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.40560634665753603,0.09197723862213365,0.028950580402315722,0.015467981365188056,0.0,0.22473072407616423,0.04083042896220941,0.08573221375704959,0.054743822482749775,0.034729981100563134,0.017230682574090272,0.12778392449925335
2024-03-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.4037028046432737,0.11355398686948226,0.03999346127873607,0.014597872991963691,0.0,0.17642809838634207,0.04356063557946333,0.08041025027865933,0.06579296414916612,0.041198794660225156,0.02076113116268829,0.13855245049617854
2024-04-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3559007156152707,0.1336633298580962,0.046163549919140456,0.022303246413541224,0.0,0.1059757130207631,0.056313866294832815,0.08498383403505669,0.10327148202504194,0.06123688812107704,0.030187374697179806,0.16725069963720013
2024-05-06,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3593819523807338,0.06998509637670344,0.06526557859418855,0.031717803007411734,0.0,0.11625316717298492,0.059027620539246914,0.0910920011954171,0.0819119888863105,0.08606115732390401,0.039303634523099054,0.16123387053670543
2024-06-03,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.4237410990319573,0.05163303660384092,0.06859999841131384,0.032420133863569296,0.0,0.12920339581444787,0.06667034435660173,0.039286355479797044,0.0630933438488711,0.09163458458439885,0.03371770800520211,0.1543864082401684
2024-07-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.4998292423877333,0.04291008138551729,0.0493459472059733,0.02897964343673663,0.0,0.15315835999792035,0.04428168493504852,0.03208653994346417,0.042428959197233426,0.06995981460990547,0.037019726900467516,0.12258424095484752
2024-08-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.48397233126187755,0.04698431776698157,0.043580180908575156,0.033149746047800153,0.0,0.18306211023535954,0.04738858764365807,0.03053418327659797,0.04328655266221814,0.05565282703982457,0.03238916315710724,0.1237398289337897
2024-09-02,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.396880493154637,0.0665961707182383,0.05922649948249152,0.04584399514231846,0.0,0.16759751568043385,0.06422306617298149,0.045674321701899466,0.06719383408897883,0.05557057210023472,0.031193531757786296,0.15277731868569636
2024-10-08,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.32516935644667194,0.09654373503108583,0.07010816689618783,0.06442410293257037,0.0,0.12432934402678818,0.08714529574026152,0.06642160600814628,0.08480503450288644,0.045910178533309316,0.03514317988209228,0.18990348916323338
2024-11-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.39089435485364143,0.10926524535430722,0.06307535581346703,0.034551437752387636,0.0,0.14303840469738513,0.03882647924761017,0.0675086576249017,0.07864033768474722,0.0427446558763701,0.03145507109518233,0.14009807809309657
2024-12-02,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.03137198354300745,0.4765205842819939,0.07465503683110221,0.05417294032150221,0.024760748914015102,0.029787216975259267,0.15172811152407842,0.039255534595423566,0.061970715187596434,0.0557771278260216,0.0,0.0,0.11756929513587959
2025-01-02,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.03484190564628528,0.4581142876443221,0.07730816036401703,0.05309573929830111,0.023918981599484825,0.029213318473682637,0.15203003988881386,0.044651632865591755,0.06904510657933965,0.057780827640161715,0.0,0.0,0.12486326133768802
2025-02-05,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.03444178158445446,0.43566033831315965,0.0948748762464369,0.054074286502275644,0.023902424385739068,0.028784358633497438,0.159082108535785,0.041229809076273015,0.06853702509257938,0.05941299162979935,0.0,0.0,0.12634004727528675
2025-03-03,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.04685199234975747,0.3819778667524558,0.08701014852488517,0.06297274047962265,0.03354606685752228,0.0382499279812726,0.12539886828482003,0.05860428224507541,0.08054586283532246,0.08484224368926613,0.0,0.0,0.1500457854277781
2025-04-01,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.05512127446655574,0.3096130888352003,0.12198775618372738,0.060209364218782147,0.0417296376034116,0.04769351209312835,0.10599160263214222,0.08714213701520851,0.08191013878619101,0.08860148816565298,0.0,0.0,0.1896839131427094
2025-05-06,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.029716758271936643,0.46070227466760744,0.0535501534855079,0.07964388429355139,0.026673299747477917,0.028178452879521608,0.1705586403549419,0.04717230776455319,0.03980503287092656,0.06399919566397534,0.0,0.0,0.12101381267452974
2025-06-03,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.03599960893167187,0.4200611970277872,0.050015369900457386,0.09729096658978795,0.03131059178257014,0.03335040763155309,0.15416761862060765,0.05820952421217708,0.047766179126316685,0.07182853617707091,0.0,0.0,0.13629920391465597
2025-07-01,货币信用周期风险平价策略,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.037414791751314756,0.4266050188262047,0.0491047797556827,0.07996279285392997,0.032448596770343806,0.03472029886344066,0.15840324013395987,0.058159951649870104,0.05036160081663423,0.07281892857861921,0.0,0.0,0.13524034146697972
2025-08-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3995188946504703,0.054206479688979084,0.06935703266854343,0.055843572123884834,0.0,0.13766253930998465,0.06827067950601513,0.064251733258842,0.08697103946034193,0.037582499830488676,0.026335529502450016,0.1561661455419813
2025-09-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3672255054524954,0.07188055582365181,0.06487768566679065,0.05725996973359628,0.0,0.1152421313754973,0.07092242716059148,0.07936550219626122,0.1022151609182072,0.04339796448546699,0.02761309718744158,0.16770897305651314
2025-10-09,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.3591116888910199,0.08587935276757949,0.05006509202654264,0.050259609222955956,0.0,0.11358333732884213,0.0664973594241428,0.08854270137657796,0.11114751942990261,0.04667932570711044,0.028234013825325952,0.16766614966579702
2025-11-03,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.42251898452842795,0.040926488206484715,0.0538582011602918,0.042972349589405406,0.0,0.1242753300062748,0.08517042522734856,0.06043299441246694,0.09889853701029358,0.04446477360385401,0.026481916255152164,0.16795054787398897
2025-12-01,货币信用周期风险平价策略,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10,0.0,0.4225306399660949,0.04229679179011153,0.06578156873337962,0.03703987128373421,0.0,0.13178225362750184,0.07049819041286998,0.06398929348426118,0.07967815634270398,0.05701643333006694,0.029386801029275815,0.15531421867748488
