date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2021-10-15,风险平价策略,1.0,0.3,0.3,0.0,0.043095231916837416,0.3426118257809133,0.0,0.05204553244854937,0.05065540026089773,0.0346470962519202,0.035957272563083044,0.05017965186059119,0.09080798891720775
2021-10-22,风险平价策略,1.0,0.3,0.3,0.0,0.048117974283889794,0.3392833359168354,0.0,0.048059798276322986,0.03036130385677989,0.03864642818418218,0.037722394033130366,0.06065457528197833,0.09715419016688111
2021-10-29,风险平价策略,1.0,0.3,0.3,0.0,0.040935490008532145,0.3655153221561559,0.0,0.045152264020968516,0.02527381872770443,0.032349171591710815,0.038405199074927336,0.06130315157774911,0.09106558284225175
2021-11-05,风险平价策略,0.0,0.0,0.0,0.0,0.05454081352473978,0.5691768437213547,0.0,0.0608535865341868,0.03035461175695275,0.043903320121280655,0.048731619127171596,0.06849949652259804,0.12393970869171557
2021-11-12,风险平价策略,0.0,0.0,0.0,0.0,0.05807553380979222,0.5478874273909917,0.0,0.06566965750579681,0.03250629893185447,0.04207503584903287,0.04533162411358791,0.07367872532955483,0.13477569706938922
2021-11-19,风险平价策略,0.0,0.0,0.0,0.0,0.061043856746891466,0.5418145183306218,0.0,0.06334522506052911,0.03317466712270829,0.04063683557307199,0.04110518665104464,0.07959232835203066,0.1392873821631021
2021-11-26,风险平价策略,0.0,0.0,0.0,0.0,0.06052663818206691,0.5753472958844911,0.0,0.05979326197873537,0.03211007262334357,0.03617060884921002,0.03602316223314047,0.08109916661247071,0.11892979363654181
2021-12-03,风险平价策略,0.0,0.0,0.0,0.0,0.06807063016696695,0.5646636131095808,0.0,0.06045923052460088,0.03558805153795326,0.03214414262682626,0.029361731802322922,0.0862105790203354,0.12350202121141363
2021-12-10,风险平价策略,0.0,0.0,0.0,0.0,0.07281693919815242,0.5420759319582354,0.0,0.06472325496840729,0.03800224667212822,0.03435861369437896,0.03119180288529185,0.08624435482409898,0.13058685579930673
2021-12-17,风险平价策略,-1.0,0.0,0.0,0.0,0.0709299107425196,0.5577881455640036,0.0,0.061361278190779515,0.03907326522657113,0.034504761369366574,0.029778004595270226,0.08152609551631894,0.12503853879517043
2021-12-24,风险平价策略,-1.0,0.0,0.0,0.0,0.07022853511419001,0.5600830110949692,0.0,0.05990227838201615,0.03963100377039237,0.03334009290034315,0.02824305119951938,0.08229552721576852,0.12627650032280135
2021-12-31,风险平价策略,-1.0,0.0,0.0,0.0,0.07191740147594669,0.5650648924579795,0.0,0.0608867723967847,0.03846733441738653,0.034420975503885926,0.02869001029966314,0.07462656484975931,0.1259260485985942
2022-01-07,风险平价策略,-1.0,0.0,0.0,0.0,0.08084060417590871,0.5564379436625314,0.0,0.06175528282420439,0.042471149075674626,0.0379977284877287,0.03138494263381332,0.06888016759560792,0.12023218154453083
2022-01-14,风险平价策略,-1.0,0.0,0.0,0.0,0.0660253283906415,0.571112613571475,0.0,0.0644662871338728,0.042097263158846904,0.038748441751384324,0.03201552143455219,0.06311016884601901,0.12242437571320816
2022-01-21,风险平价策略,-1.0,0.0,0.0,0.0,0.06410745394253076,0.5805997727920862,0.0,0.060789000915511905,0.042883373780660504,0.03642191335023274,0.03201536936116772,0.0631721751155148,0.12001094074229546
2022-01-28,风险平价策略,-1.0,0.0,0.0,0.0,0.05682569319961683,0.5835397870822688,0.0,0.056963278252617475,0.04858707063927985,0.04109680174761542,0.03476154812988329,0.07355349198192648,0.10467232896679174
2022-02-11,风险平价策略,-1.0,0.0,0.0,0.0,0.08096726565687803,0.5014865368051881,0.0,0.06200647572938526,0.052745440585580165,0.04593497321309075,0.04403098558774137,0.08006627247419318,0.13276204994794313
2022-02-18,风险平价策略,-1.0,0.0,0.0,0.0,0.07759143854088706,0.5166370007066431,0.0,0.06611103201621367,0.055807194113802805,0.04001195350530125,0.042999849558377976,0.0817217170782745,0.11911981448049966
2022-02-25,风险平价策略,-1.0,0.0,0.0,0.0,0.07911360499319087,0.531695692757961,0.0,0.07254457342142272,0.053834954316798314,0.042217902602030594,0.04535524866131427,0.0660451091450095,0.10919291410227276
2022-03-04,风险平价策略,-1.0,0.0,0.0,0.0,0.08149483211136796,0.5165447252640512,0.0,0.07951579915962945,0.05603623387800938,0.0391824989193146,0.042876160527245084,0.06911874716873023,0.1152310029716522
2022-03-11,风险平价策略,-1.0,0.0,0.0,0.0,0.08253452797946755,0.5789605518011203,0.0,0.07690129944042519,0.04627671680801577,0.029385931570118127,0.02476082940973967,0.07476834790101114,0.08641179509010219
2022-03-18,风险平价策略,-1.0,0.0,0.0,0.0,0.058082220625879,0.5432628474457588,0.0,0.10498694407228139,0.06125393464527955,0.03493728354338373,0.025376079516222973,0.0808521688102095,0.09124852134098507
2022-03-25,风险平价策略,-1.0,0.0,0.0,0.0,0.059765971012463524,0.5312094030597321,0.0,0.10862066843012194,0.062479098008946125,0.036019272582228645,0.026058668884327688,0.0826058530478974,0.09324106497428254
2022-04-01,风险平价策略,-1.0,0.0,0.0,0.0,0.06546307874892328,0.5515282356572254,0.0,0.10449008524593248,0.06449910468044068,0.03504052800739958,0.024346806983980236,0.05801347370550814,0.09661868697059016
2022-04-08,风险平价策略,-1.0,0.0,0.0,0.0,0.061041582050261944,0.5648103602341803,0.0,0.10452799599250898,0.05640896287564439,0.034510643666684576,0.021623438078930902,0.05779536194569104,0.09928165515609803
2022-04-15,风险平价策略,-1.0,0.0,0.0,0.0,0.061923218083893616,0.556991733756386,0.0,0.1060158612820883,0.05226305263290181,0.03465793180573709,0.02283776841537275,0.06048535319875144,0.10482508082486897
2022-04-22,风险平价策略,-1.0,0.0,0.0,0.0,0.05903090974273564,0.5397719958478139,0.0,0.11037740812422638,0.0574018825308098,0.037800978577587685,0.024127464829903366,0.06589513054694524,0.10559422979997805
2022-04-29,风险平价策略,-1.0,0.0,0.0,0.0,0.04751310841821701,0.5977049293499098,0.0,0.09344220695114978,0.041870768457880854,0.03445752297187812,0.022004003478573838,0.056060530976828955,0.10694692939556164
2022-05-06,风险平价策略,-1.0,0.0,0.0,0.0,0.04476814632587571,0.6120346208392042,0.0,0.08658022943593642,0.039072796540514536,0.03560554973564082,0.0226962643403955,0.05309369491279066,0.10614869786964219
2022-05-13,风险平价策略,-1.0,0.0,0.0,0.0,0.04719397842964167,0.6151367121980424,0.0,0.08607415872997541,0.03990239777035436,0.03478939139491897,0.022069265990209124,0.05363284107225156,0.10120125441460631
2022-05-20,风险平价策略,-1.0,0.0,0.0,0.0,0.047077101010942216,0.6227388088057458,0.0,0.08492709719182971,0.04034206737901761,0.03389632428436092,0.02175675726524759,0.054586262902870185,0.09467558115998591
2022-05-27,风险平价策略,-1.0,0.0,0.0,0.0,0.044516237598278253,0.6316161703482078,0.0,0.08402838167220907,0.038661473426808646,0.033042524823850714,0.021032632144299318,0.050439108478514585,0.09666347150783164
2022-06-02,风险平价策略,-1.0,0.0,0.0,0.0,0.050978876683367445,0.6120779515450971,0.0,0.09034544676453961,0.03949990907589379,0.03494100464591026,0.022110212217248813,0.05156735251357188,0.098479246554371
2022-06-10,风险平价策略,-1.0,0.0,0.0,0.0,0.052321010815509036,0.6084061930680766,0.0,0.0912999174455438,0.03921366213150921,0.03580825887631467,0.022650238328456283,0.05241137519465956,0.09788934413993071
2022-06-17,风险平价策略,-1.0,0.0,0.0,0.0,0.05290581688120912,0.6271786574884607,0.0,0.0775234032979999,0.03783119482813765,0.03355553830932643,0.02350824327021668,0.04984574261508744,0.09765140330956205
2022-06-24,风险平价策略,-1.0,0.0,0.0,0.0,0.06642308552624922,0.6333611526052152,0.0,0.048736154976013024,0.03942099781331557,0.031092191214118853,0.023047718742069075,0.04441810164729136,0.1135005974757277
2022-07-01,风险平价策略,-1.0,0.0,0.0,0.0,0.07391844956016434,0.6289723732883021,0.0,0.04323627894238871,0.04154273685483964,0.02982785547265722,0.023700848926317044,0.04724146622508988,0.11155999073024112
2022-07-08,风险平价策略,-1.0,0.0,0.0,0.0,0.06656494367193856,0.6690649917640366,0.0,0.03639003902328338,0.04350656390172145,0.028268843833178674,0.020299592783276935,0.049599675153649325,0.08630534986891504
