日期,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连
2017-03-31,2641.8465811142,88.2016175802,330.7292887349,1345.3238929255,,,46916.3672424762,13204.4335100821,4837.5966667823,
2017-04-05,2685.3362883387,87.9283783684,333.8751344461,1333.2256564783,,,46592.1284740989,13360.1127904797,4934.5861253225,
2017-04-06,2682.8861639880,88.1742936591,333.8751344461,1332.7417270205,,,46975.3197458176,13298.7845891110,4970.2149060107,
2017-04-07,2687.9395454613,88.4930727395,336.5461355216,1320.6434905733,,,46307.1913746158,13213.8686179850,4932.6067486176,
2017-04-10,2681.0485707250,88.1970635934,335.0028904558,1336.6131626835,,,46228.5880368274,13275.1968193538,4959.5503672210,
2017-04-11,2683.6518278476,88.2881433307,335.6558018298,1336.6131626835,,,45766.7934273203,13086.4946612961,4930.6822044316,
2017-04-12,2676.7608531113,88.1378617642,339.3358477561,1346.7756812992,,,45344.3004867074,13081.7771073447,4874.8704230388,
2017-04-13,2686.4082177421,88.2608194095,340.8790928220,1372.4239425672,,,45589.5108505767,13226.9220931456,4880.6440555966,
2017-04-14,2662.2132397792,87.8828384998,341.5320041960,1369.5203658199,,,45226.5995120501,13320.5640194687,4876.7949672247,
2017-04-17,2658.6911860251,87.4957496163,340.9384484015,1367.1007185304,,,45589.5108505767,13564.0330279089,4946.0785579193,
2017-04-18,2651.1876802012,87.5731673930,340.0481147096,1360.8096355779,,,44971.5807336261,13573.3972205413,4946.0785579193,
2017-04-19,2633.8836769745,87.6870170646,339.8700479712,1382.1025317249,,,44961.7723190713,13348.6565973657,4872.9458788528,
2017-04-20,2648.1250247628,87.6414771960,339.6326256534,1376.2953782303,,,44687.1367115377,13437.6164273727,4846.0022602494,
2017-04-21,2647.8172464011,87.2862662206,339.3952033356,1368.5525069041,,,45148.1321956120,13442.2985236888,4820.9831858319,
2017-04-24,2622.4255315541,86.8809613897,337.0209801573,1382.5864611828,,,45030.4312209547,13418.8880421080,4807.5113765301,
2017-04-25,2633.5055525782,87.3272521024,337.0209801573,1379.6828844355,,,45148.1321956120,13461.0269089535,4759.3977718811,
2017-04-26,2637.5066712814,87.3727919710,335.2996683531,1357.9060588306,,,45344.3004867074,13461.0269089535,4747.8505067653,
2017-04-27,2636.7372253769,87.5230735375,335.7745129887,1351.1310464202,,,45403.1509740360,13461.0269089535,4763.2468602530,
2017-04-28,2631.8127715884,87.3545760236,336.1900020449,1354.5185526254,,,45442.3846322551,13123.9159741901,4751.6995951373,
2017-05-02,2621.8099748306,87.2316183782,333.2815786515,1393.2329092563,,,45893.5717017746,12974.0888920731,4795.9641114144,
2017-05-03,2613.6538482434,87.1314306672,332.5772146248,1384.5221790143,,,45687.5949961244,13072.4129147124,4795.9641114144,
2017-05-04,2603.3432731237,86.6896939414,328.2923334621,1388.3936146774,,,44314.4169584564,13006.8635662862,4705.5105346742,
2017-05-05,2585.6460173213,86.7397877969,327.2944844242,1374.8435898566,,,44118.2486673610,13063.0487220801,4607.3587811902,
2017-05-08,2569.4876533278,86.3800228347,326.9423024109,1363.7132123252,,,43814.1878161631,12824.2618099560,4636.2269439796,
2017-05-09,2571.6421018603,86.2525112025,326.8836054086,1363.2292828673,,,43873.0383034917,12913.2216399630,4638.1514881656,
2017-05-10,2557.4842972184,85.9176479723,325.2400893463,1373.3918014830,,,44000.5476927037,12903.9013789454,4607.3587811902,
2017-05-11,2571.0265451367,86.5277412547,325.5922713596,1371.9400131093,,,44402.6926894494,12903.9013789454,4643.9251207235,
2017-05-12,2590.8782494716,86.2341625323,326.4727263930,1351.1310464202,,,44069.2065945871,12913.2216399630,4636.2269439796,
2017-05-15,2605.8055000180,86.7112279562,327.9988484510,1345.8078223834,,,44559.6273223257,13034.3850331925,4701.6614463023,
2017-05-16,2639.9688981756,86.5369155898,328.7032124777,1341.4524572624,,,44304.6085439016,13015.7445111572,4736.3032416496,
2017-05-17,2624.5799800866,86.6470076107,329.8184555200,1359.3578472042,,,44520.3936641066,13099.6268603161,4732.4541532777,
2017-05-18,2612.0414381587,86.8855403226,332.5185176225,1339.5167394309,,,44098.6318382514,12983.1235975954,4722.8314323479,
2017-05-19,2617.4593266461,86.8442558148,331.8141535958,1324.5149262364,,,44432.1179331137,13076.3262077720,4776.7186695548,
2017-05-22,2617.7689202739,86.3167315480,332.5772146248,1330.8060091889,,,44922.5386608522,13039.0451637014,4811.3604649021,
2017-05-23,2633.0938048524,86.2983828779,334.8077007094,1326.9345735258,,,44893.1134171879,12964.4830755601,4795.9641114144,
2017-05-24,2633.0938048524,86.5185669197,330.8750015602,1322.5792084048,,,44902.9218317427,13034.3850331925,4776.7186695548,
2017-05-25,2698.1084667006,86.6011359353,332.5772146248,1322.0952789469,,,45089.2817082833,13132.2477738779,4749.7750509513,
2017-05-26,2693.9289527247,86.5139797521,332.6359116270,1306.6095362946,,,45118.7069519476,13127.5876433691,4632.3778556077,
2017-05-31,2695.0125304222,86.8901274902,330.6402135512,1264.5076734584,,,44363.4590312303,12782.7379857158,4620.8305904919,
2017-06-01,2700.4304189095,86.9818708409,330.8750015602,1272.2505447846,,,44471.3515913328,12866.6203348747,4565.0188090991,
2017-06-02,2694.0837495386,86.9543478357,329.7010615156,1271.2826858688,,,44500.7703465200,12852.6399433482,4549.6224556114,
2017-06-05,2675.3533350538,87.1653575424,334.0446396805,1282.4130634002,,,44402.7078292293,12810.6987687688,4590.0378835166,
2017-06-06,2697.0248890032,87.0048066786,336.0990347585,1282.4130634002,,,44049.6827669827,12745.4569416452,4626.6042230498,
2017-06-07,2734.4857179729,87.1011371969,336.4512167718,1289.1880758106,,,44010.4577600665,12759.4373331717,4663.1705625831,
2017-06-08,2755.2284910387,87.0277425163,335.4533677340,1299.3505944263,,,44383.0953257711,12847.9798128394,4647.7742090954,
2017-06-09,2769.7793915476,87.1148986995,331.6380625891,1299.8345238841,,,45040.1141916188,12680.7005096704,4645.8496649094,
2017-06-12,2761.5751604096,87.4681105999,329.9358495245,1295.4791587632,,,45471.5892676979,12773.6334558754,4645.8496649094,
2017-06-13,2767.9218297805,87.5552667831,330.0532435290,1288.7041463527,,,44942.0516743281,12736.4602773934,4676.6423718848,
2017-06-14,2733.7117339032,87.6378357987,330.6989105535,1296.9309471368,,,45069.5329468060,12713.2270408422,4693.9632695584,
2017-06-15,2727.5198613463,87.5506796155,328.5271214710,1289.1880758106,,,44716.5078845595,12597.0608580860,4659.3214742112,
2017-06-16,2714.4456962953,87.4726977674,327.9401514487,1300.3184533420,,,44608.6391155397,12634.2340365679,4651.6232974673,
2017-06-19,2747.1311089227,88.0093963692,327.3531814265,1310.9649014155,,,44794.9578983921,12838.6865182189,4672.7932835129,
2017-06-20,2740.1270919311,87.9222401860,326.6488173997,1311.9327603313,,,44951.8579260572,13005.9658213879,4645.8496649094,
2017-06-21,2769.2326736517,87.6011384584,326.5314233953,1304.6738184630,,,44638.0578707269,12922.3261698034,4622.7551346779,
2017-06-22,2771.1004115161,87.3626057465,328.5858184733,1286.2844990633,,,44922.4391708700,12792.2200451164,4578.4906184008,
2017-06-23,2799.5834139486,87.5415052805,329.2314854978,1279.9934161108,,,45785.3893230281,12950.2060536649,4603.5096928183,
2017-06-26,2838.3389746354,87.8442583379,329.4075765045,1285.8005696054,,,45912.8705955061,12913.0328751829,4613.1324137481,
2017-06-27,2840.8292917879,87.8029738301,327.9988484510,1288.7041463527,,,45814.8080782153,12945.5594063547,4618.9060463060,
2017-06-28,2822.6188476098,87.6928818092,327.2357874220,1286.2844990633,,,46010.9331127967,12968.7926429059,4640.0760323515,
2017-06-29,2839.7397780337,87.5369181129,326.5314233953,1289.6720052685,,,46511.0519509793,12996.6725267674,4690.1141811865,
2017-06-30,2834.7591437286,87.4084774219,323.4204822772,1284.8327106897,,,46540.4707061665,12959.4993482854,4670.8687393269,
2017-07-03,2821.6849786776,87.0644398566,322.3639362371,1345.3238929255,,,46579.6957130828,13131.4252987646,4699.7369021163,
2017-07-04,2791.4898832028,87.1515960398,320.0160561479,1354.0346231675,,,46021.9136425690,13047.7856471801,4665.0951067690,
2017-07-05,2833.3583403302,87.3717800816,319.7812681390,1351.1310464202,,,46129.5557965278,13168.5984772466,4763.2468602530,
2017-07-06,2827.4438370929,87.4772849349,320.3095411591,1362.2614239516,,,45953.4140900498,13126.7786514544,4755.5486835092,
2017-07-07,2822.7744924318,87.2616880607,319.5464801301,1371.4560836514,,,46119.7701461679,13140.6352087923,4759.3977718811,
2017-07-10,2828.0664163810,87.2433393905,315.5550839786,1412.5900875718,,,45767.4867332118,13094.4466843326,4759.3977718811,
2017-07-11,2849.7010466440,87.3304955737,316.9638120321,1417.9133116085,,,46041.4849432888,13103.6843892245,5003.8148834981,
2017-07-12,2831.8018921099,87.4038902543,318.1377520766,1410.1704402824,,,46237.1979504866,13131.3975039003,5080.7966509366,
2017-07-13,2863.2421461610,87.5277437778,319.0182071101,1378.7150255197,,,46383.9827058850,13228.3934052658,5111.5893579119,
2017-07-14,2878.4953387205,87.5185694428,317.7268730610,1356.4542704569,,,46149.1270972476,13279.2007821715,5186.6465811644,
2017-07-17,2840.3623573218,87.5323309454,320.4856321658,1359.8417766621,,,46785.1943706405,13394.6720933208,5190.4956695363,
2017-07-18,2840.5180021439,87.2800367308,321.3073901970,1366.6167890725,,,46667.7665663218,13256.1065199416,5211.6656555819,
2017-07-19,2902.3089964919,87.2479265581,321.7182692126,1367.5846479883,,,46931.9791260389,13376.1966835369,5192.4202137223,
2017-07-20,2916.1613856530,87.4681105999,321.8943602192,1375.3275193145,,,46765.6230699207,13320.7704541852,5086.5702834945,
2017-07-21,2909.0017238394,87.3580185790,323.7726642905,1388.3936146774,,,46971.1217274785,13343.8647164151,5048.0793997752,
2017-07-24,2922.3098587439,87.4635234323,324.5357253195,1357.4221293727,,,46736.2661188411,13353.1024213070,5021.1357811718,
2017-07-25,2900.2340114317,87.2662752282,324.9466043351,1385.9739673880,,,47519.1181476324,13459.3360275644,5011.5130602420,
2017-07-26,2883.9511169603,87.0185681812,322.1291482282,1358.8739177463,,,48977.1800512562,13403.9097982127,4957.6258230351,
2017-07-27,2889.1178046291,87.2020548827,325.8857563708,1360.7986683381,,,48967.3944008963,13334.6270115231,5036.5321346595,
2017-07-28,2903.0522047056,87.1194858670,325.4748773552,1371.8659842404,,,48869.5378972974,13283.8196346174,4976.8712648947,
2017-07-31,2913.8552789222,86.8671916525,326.4140293908,1368.4976707049,,,49623.0329750090,13436.2417653345,5007.6639718701,
2017-08-01,2934.6785958905,86.7433381290,326.3553323886,1365.6105448173,,,49104.3935059348,13325.3893066312,4967.2485439649,
2017-08-02,2938.2796206294,86.8304943122,326.2966353864,1345.4006636044,,,48938.5661937375,13639.4712729573,4922.9840276878,
2017-08-03,2908.8451575464,86.8993018252,325.0639983396,1328.0779082790,,,48753.2297859877,13477.8114373483,4917.2103951299,
2017-08-04,2890.2137686800,86.9176504954,326.8836054086,1331.9274094624,,,49182.4298881452,13551.2349930165,4940.3049253614,
2017-08-07,2908.2188923744,86.5919616002,323.9487552972,1335.2957229979,,,49201.9389836979,13895.4079102113,4915.2858509439,
2017-08-08,2910.0976878904,86.6561819458,323.6552702861,1356.4679795067,,,49211.6935314742,14166.1572717379,4947.5110184974,
2017-08-09,2908.2188923744,86.6469978875,324.5357253195,1356.9491671546,,,50050.5846402367,14882.0369395031,5013.8569516956,
2017-08-10,2897.2592518648,86.7801667326,326.8836054086,1361.2798559860,,,49543.3481558686,14762.7236615422,5021.4393440611,
2017-08-11,2839.9559886288,86.9271116652,328.5271214710,1311.2363406016,,,48743.4752382114,14767.3126337715,4915.2858509439,
2017-08-14,2881.9157551513,87.2026334137,328.4097274666,1315.5670294329,,,48831.2661681981,14482.7963555571,4941.8242242232,
2017-08-15,2892.0925641960,87.2255935594,326.1792413819,1312.6799035453,,,49094.6389581585,14510.3301889327,4858.4179082026,
2017-08-16,2886.7493512860,87.1750812389,325.1226953418,1306.9056517702,,,48938.5661937375,14776.4905782300,4835.6707311061,
2017-08-17,2909.6937361348,87.2072254429,328.6445154755,1311.2363406016,,,50206.6574046576,15161.9642454882,4862.2091043853,
2017-08-18,2911.2652693436,87.1750812389,329.2901825000,1312.1987158974,,,49806.7209458290,15005.9391896932,4892.5386738474,
2017-08-21,2923.9946883351,87.0878326852,328.3510304643,1312.1987158974,,,50382.2392646311,15079.3627453614,4932.3462337663,
2017-08-22,2932.9524276254,87.0786486269,327.6466664376,1317.9729676725,,,50908.9848445518,15038.0619952981,4985.4229803249,
2017-08-23,2940.0243270651,87.0097681897,327.7053634398,1315.5670294329,,,50294.4483346444,14877.4479672738,4979.7361860508,
2017-08-24,2926.1948348274,86.9684399274,327.8227574443,1310.7551529536,,,50616.3484112625,15111.4855509663,5040.3953249749,
2017-08-25,2981.8271104197,86.8903754320,327.5879694354,1316.0482170808,,,51474.7486155776,15253.7436900735,5034.7085307008,
2017-08-28,3020.3296740359,86.7939428200,329.2314854978,1321.3412812080,,,51621.0668322223,15020.8969590966,5010.0657555129,
2017-08-29,3015.6150744094,86.9546638400,333.1641846471,1310.2739653057,,,51377.2031378146,14920.4532712242,5006.2745593301,
2017-08-30,3012.7863146335,87.0373203646,329.1140914933,1302.5749629389,,,51406.4667811435,15052.8563143287,5025.2305402439,
2017-08-31,3009.1717882533,87.1107928309,328.5858184733,1297.7630864596,,,51523.5213544592,15121.3406469690,5029.0217364266,
2017-09-01,3015.6150744094,86.9959921023,330.8163045579,1301.6125876430,,,51504.0122589066,15313.0967783617,5093.4720715335,
2017-09-04,3019.3867541106,86.9684399274,333.6337606649,1311.7175282495,,,51845.4214310773,15144.1687578490,5093.4720715335,
2017-09-05,3028.5016467218,86.7847587618,332.9880936404,1312.1987158974,,,52294.1306287875,15125.9062691450,5097.2632677163,
2017-09-06,3022.5298205282,86.9822160149,333.5163666604,1317.0105923767,,,51855.1759788537,14961.5438708084,5038.4997268835,
2017-09-07,3008.0717150071,87.2439616760,332.2837296136,1319.4165306163,,,51368.6383922628,14746.9596285356,5021.4393440611,
2017-09-08,3002.2570421344,87.3909066085,333.0467906426,1307.3868394181,,,50346.9094604220,14491.2847866786,5006.2745593301,
2017-09-11,3010.5861681412,87.2898819674,331.5206685847,1311.2363406016,,,50142.5636740538,15093.9469139129,4987.3185784163,
2017-09-12,3020.6439806777,87.3679464628,329.9945465267,1309.7927776578,,,50307.9864534947,15166.9968687291,5023.3349421525,
2017-09-13,3020.6439806777,87.2439616760,330.4641225446,1294.3947729241,,,49626.8338322675,15121.3406469690,4970.2581955939,
2017-09-14,3009.8004015368,87.6067319782,330.0532435290,1305.4620888264,,,49023.5272248949,15148.7343800251,4985.4229803249,
2017-09-15,3012.7863146335,87.5745877742,331.5793655869,1317.4917800246,,,49023.5272248949,14838.2720720559,4981.6317841422,
2017-09-18,3037.8468965863,87.3220261714,328.5271214710,1318.9353429684,,,49334.9112803130,14947.8470042803,4974.0493917767,
2017-09-19,3013.4167695254,87.4184587834,328.4684244688,1313.6422788412,,,49364.1035355085,15057.4219365047,5006.2745593301,
2017-09-20,3030.4390516065,87.3587624046,328.7619094799,1313.6422788412,,,49441.9495493630,15573.3372423947,5042.2909230663,
2017-09-21,3023.9768889646,87.2210015303,325.7683623663,1318.9353429684,,,48809.4506867949,15331.3592670658,4993.0053726905,
2017-09-22,3017.8299537687,87.3541703754,326.2966353864,1342.5135377168,,,48293.7208450086,14984.3719816884,5032.8129326094,
2017-09-25,2995.7640325524,87.4597870457,325.8857563708,1351.6561030274,,,48906.7582041131,14993.5032260405,5055.5601097059,
2017-09-26,3005.5360833768,87.4551950165,330.8163045579,1341.0699747730,,,49276.5267699221,15075.6844252088,5040.3953249749,
2017-09-27,3010.2644950660,87.3954986377,327.7640604421,1339.1452241813,,,49179.2192526039,15057.4219365047,5030.9173345180,
2017-09-28,3019.0908635525,87.4873392205,326.0031503752,1329.0402835749,,,49257.0652664585,14889.6133185376,4850.8355158371,
2017-09-29,3033.4337123430,87.4230508125,327.4118784287,1313.1610911933,,,50444.2169777402,14916.8255268566,4877.3738891164,
2017-10-09,3064.6412294917,87.1245689183,324.8879073329,1338.6640365334,,,50687.2982083576,15134.5231934085,4869.7914967509,
2017-10-10,3067.9511176742,87.1888573263,324.7705133284,1334.8145353500,,,50434.4937285155,14930.4316310161,4867.8958986595,
2017-10-11,3075.2013489309,87.1429370349,324.1248463039,1330.0026588707,,,50988.7189343233,14812.5120616339,4856.5223101112,
2017-10-12,3086.0766958161,86.8949674612,325.2987863485,1332.4085971104,,,51737.4091246252,14921.3608949098,4858.4179082026,
2017-10-13,3099.4738622688,86.8949674612,325.4161803529,1373.7907348321,,,51931.8741091192,15120.9170892490,4867.8958986595,
2017-10-16,3087.6528330458,86.6194457126,327.1770904198,1372.3471718883,,,53565.3799788687,14939.5023671225,4888.7474776646,
2017-10-17,3082.1363527418,86.3255558475,325.4748773552,1367.5352954090,,,53594.5497265428,14830.6535338465,4886.8518795733,
2017-10-18,3097.7401113161,86.3668841098,324.1835433061,1365.1293571694,,,53370.9149943747,14585.7436589757,4945.6154204060,
2017-10-19,3091.2779486742,86.4908688966,323.6552702861,1371.8659842404,,,53108.3872653078,14649.2388117200,4898.2254681215,
2017-10-20,3092.6964721810,86.4036203429,324.0661493017,1372.3471718883,,,53575.1032280934,14807.9766935807,4917.1814490353,
2017-10-23,3100.7606636060,86.4770928092,322.7161182504,1364.1669818735,,,52884.7525331397,14730.8754366769,4902.0166643043,
2017-10-24,3119.4189888638,86.4633167218,323.7726642905,1357.9115424505,,,53944.5866986319,14749.0169088896,4907.7034585784,
2017-10-25,3136.3379787162,85.9398253996,322.3052392348,1361.7610436339,,,53079.2175176337,14758.0876449959,4911.4946547612,
2017-10-26,3157.5262463818,86.1189145361,323.7726642905,1355.5056042109,,,53263.9592529030,14957.6438393351,4928.5550375836,
2017-10-27,3179.6632424504,85.6643036510,321.6008752081,1345.8818512523,,,52495.8225641517,14753.5522769427,4919.0770471267,
2017-10-30,3147.8808409519,85.0076434837,322.0117542237,1348.7689771399,,,52087.4460967144,14762.6230130491,4947.5110184974,
2017-10-31,3157.5262463818,85.1178521831,322.2465422326,1343.4759130127,,,52330.5273273318,14749.1041275060,4884.9562814819,
2017-11-01,3147.8808409519,85.3520456693,321.5421782059,1345.8818512523,,,52952.8152777126,14631.9404527992,4892.5386738474,
2017-11-02,3152.4663615661,85.2556130573,321.6595722103,1347.8066018440,,,52554.1620594999,14640.9530431613,4905.8078604870,
2017-11-03,3133.4917935074,85.3244934945,321.6595722103,1351.6561030274,,,52806.9665393421,14636.4467479803,4922.8682433095,
2017-11-06,3169.0691086176,85.4714384270,320.9552081836,1339.6264118293,,,53069.4942684090,14564.3460250838,5030.9173345180,
2017-11-07,3201.1677529170,85.1362202996,322.5400272438,1344.4382883085,,,52991.7082746114,14451.6886455581,5038.4997268835,
2017-11-08,3199.2702961111,85.2739811739,322.5987242460,1349.2501647878,,,51846.4662276509,14284.9557238600,5023.3349421525,
2017-11-09,3225.8346913934,85.1683645036,323.7139672883,1356.4679795067,,,51662.0628472081,13946.9835852829,5057.4557077973,
2017-11-10,3253.8221792801,85.1178902830,324.5944223217,1344.4382883085,,,52001.7532848659,13987.5402419122,5066.9336982542,
2017-11-13,3263.1513419090,84.5443195937,323.2075136275,1363.6857942256,,,52069.6913723975,14023.5906033604,5233.7463302955,
2017-11-14,3242.2793170444,84.8379877866,322.8029985916,1356.9491671546,,,52438.4981332830,13942.4772901019,5332.3174310472,
2017-11-15,3220.1304391100,84.8242220901,323.3808772143,1362.7234189298,,,51293.2560863226,13946.9835852829,5247.0155169351,
2017-11-16,3248.7657741537,85.0949474554,322.6296350049,1376.6778607197,,,51254.4343220188,13951.4898804639,5224.2683398386,
2017-11-17,3257.6253253275,85.0674160623,323.7276043878,1371.3847965925,,,51351.4887327782,13879.3891575675,5231.8507322041,
2017-11-20,3279.6159969908,84.9848218831,325.5190281179,1394.0006160450,,,51390.3104970819,13636.0492177920,5286.8230768541,
2017-11-21,3347.9611060453,84.9389362279,323.4964529388,1405.5491195953,,,51856.1716687269,13437.7722298267,5247.0155169351,
2017-11-22,3350.4924063807,84.4754911110,323.5542408010,1396.4065542847,,,52516.1416618905,13514.3792479042,5156.0268085490,
2017-11-23,3242.4375233153,84.5259653317,323.7276043878,1393.9359128227,,,52263.8001939162,13523.3918382662,5127.5928371783,
2017-11-24,3242.5957295863,84.8701077452,324.1321194237,1404.3126069629,,,52739.3668066371,13559.4421997145,5153.9848591344,
2017-11-27,3181.5281089959,84.8150449591,324.1321194237,1394.9241694075,,,52186.1566653087,13455.7974105508,5099.3156707968,
2017-11-28,3196.7159110080,84.7049193867,325.4034523934,1399.3713240390,,,51836.7607865750,13307.0896695769,5071.0385044153,
2017-11-29,3192.4443416921,85.3243757311,325.6346038424,1394.4300411151,,,51584.4193186007,13171.9008141460,5089.8899486696,
2017-11-30,3149.8868548040,85.3840270828,323.0919379029,1391.4652713608,,,51283.5506452466,13126.8378623357,5069.1533599899,
2017-12-01,3147.3555544687,85.3289642966,321.0115748615,1383.5592186826,,,51341.7832917023,13158.3819286029,5240.7015027043,
2017-12-04,3163.3343878356,85.3381414277,320.7804234125,1418.6423274421,,,52020.5226364462,13104.6925089691,5246.3569359806,
2017-12-05,3177.7311584929,85.3014329035,320.9537869993,1415.1834293954,,,50983.0210666233,13082.3219174550,5172.8363033887,
2017-12-06,3154.6330429328,85.3335528621,319.0467875447,1438.9015874299,,,49887.3418386795,12880.9865938279,5184.1471699413,
2017-12-07,3123.4664075538,85.2463701174,316.8508487787,1423.0894820735,,,49654.6312061959,12710.9700983206,5088.0048042442,
2017-12-08,3162.5433564808,85.0490618003,314.7704857373,1420.6188406116,,,50129.7487475166,12813.8748192856,5089.8899486696,
2017-12-11,3217.4409325037,84.8701077452,315.0016371864,1408.2656333019,,,49761.2902460842,12742.2889264404,5084.2345153933,
2017-12-12,3172.1939390093,84.7921021315,314.2503949770,1405.3008635476,,,50488.5109725956,12751.2371630460,5104.9711040731,
2017-12-13,3200.9874803239,84.8379877866,314.1926071147,1404.3126069629,,,50760.0067104932,12751.2371630460,5095.5453819459,
2017-12-14,3187.8563598343,85.0077647107,316.9664245032,1394.9241694075,,,50701.8290523723,12773.6077545602,5018.2544605032,
2017-12-15,3148.1189767235,85.2601358139,316.9664245032,1388.9946298989,,,51312.6944626418,12930.2018951590,5025.7950382049,
2017-12-18,3154.2933111511,85.2188387243,317.1397880900,1390.9711430684,,,51933.2561492648,12988.3654330957,5031.4504714812,
2017-12-19,3201.1549262937,85.1821302002,318.4689089220,1392.4535279456,,,51768.4194512556,12957.0466049759,5055.9573490118,
2017-12-20,3189.2812062407,85.2326044208,317.7754545749,1385.5357318522,,,52049.6114655066,13140.4854553917,5069.1533599899,
2017-12-21,3231.2350170947,85.2509586829,317.4865152636,1378.6179357587,,,52582.9066649483,13122.5889821804,5059.7276378627,
2017-12-22,3221.1027759828,85.5492154413,317.7176667126,1376.6414225892,,,52844.7061264924,13091.2701540606,5050.3019157355,
2017-12-25,3205.2711492454,85.4207356069,319.6824540295,1380.5944489283,,,53038.6316535621,13167.3301652086,5057.8424934373,
2017-12-26,3220.7861434480,85.2922557725,319.5668783050,1393.4417845303,,,53562.2305766503,13073.3736808493,5144.5591370072,
2017-12-27,3159.5177479744,85.3381414277,320.3181205144,1395.4182976999,,,53290.7348387527,13194.1748750255,5157.7551479852,
2017-12-28,3190.0727875775,85.4299127379,321.3583020351,1386.5239884369,,,54076.1332233850,13534.2078660401,5184.1471699413,
2017-12-29,3197.8302846788,85.4987412206,321.0693627238,1364.2882152795,,,53747.3441444159,13623.6902320966,5202.9986141956,
2018-01-02,3248.6498065058,85.0169418417,322.9185743162,1366.2647284491,,,53563.6090708744,13489.4666830119,5255.7826581078,
2018-01-03,3262.5816380346,85.0123532762,324.0165436991,1370.2177547882,,,53157.4578556773,13480.5774133690,5233.1609250026,
2018-01-04,3273.8220930182,84.8563420487,322.4562714181,1368.7353699110,,,53495.9172016748,13458.3542392619,5310.4518464453,
2018-01-05,3283.6377015953,84.8425763521,323.4386650765,1371.2060113729,,,53196.1389237913,13520.5791267618,5306.6815575945,
2018-01-08,3295.9863704505,85.0307075382,323.8431801123,1367.2529850339,,,52886.6903788792,13369.4615428335,5361.3507459320,
2018-01-09,3322.5835033692,85.0215304072,324.2476951482,1371.7001396653,,,53196.1389237913,13400.5739865834,5365.1210347829,
2018-01-10,3334.2989071549,84.7416279108,323.5542408010,1367.7471133262,,,52993.0633161927,13387.2400821192,5344.3844461031,
2018-01-11,3331.2908980748,84.5489081593,324.5944223217,1360.8293172328,,,53292.8415940763,13520.5791267618,5351.9250238049,
2018-01-12,3347.5974736142,84.6819765592,325.4034523934,1348.4761099232,,,52993.0633161927,13413.9078910477,5316.1072797216,
2018-01-15,3343.1646181278,84.4663139800,325.9813310160,1362.3117021100,,,53176.7983897343,13449.4649696191,5350.0398793794,
2018-01-16,3379.4190433563,84.4020740628,325.5190281179,1360.8293172328,,,52509.5499647676,13107.2280883697,5302.9112687436,
2018-01-17,3364.6956304906,84.2001771802,324.5366344595,1368.7353699110,,,51813.2907387154,13005.0014874770,5270.8638135112,
2018-01-18,3387.9681217945,83.9661603390,322.7452107294,1367.2529850339,,,51900.3231419720,12996.1122178342,5276.5192467875,
2018-01-19,3396.5172002327,83.9753374700,321.7050292087,1373.6766528349,,,51939.0042100860,13125.0066276554,5291.6004021910,
2018-01-22,3436.9256212411,84.2368857043,321.8783927955,1376.6414225892,,,52122.7392836275,13031.6692964055,5342.4993016777,
2018-01-23,3472.5986804126,84.2047657457,322.9185743162,1375.6531660044,,,51948.6744771145,13022.7800267627,5348.1547349540,
2018-01-24,3476.2291244876,84.2185314423,324.4210587350,1362.8058304024,,,50991.3180412927,13013.8907571198,5423.5605119713,
2018-01-25,3451.2895521465,84.3240684491,325.6346038424,1374.1707811273,,,52064.7176814565,13147.2298017625,5431.1010896731,
2018-01-26,3470.8623810724,84.3424227111,323.5542408010,1369.2294982034,,,51668.2367332879,13000.5568526556,5406.5942121424,
2018-01-29,3405.6722331174,84.3057141870,322.1095442445,1387.5122450217,,,51832.6312727724,13040.5585660484,5410.3645009933,
2018-01-30,3368.1050292111,84.2322971388,319.3935147182,1385.5357318522,,,51223.4044499768,12862.7731731915,5368.8913236338,
2018-01-31,3377.8914436741,84.3745426697,319.6824540295,1390.9711430684,,,51465.1611256894,12836.1053642630,5397.1684900153,
2018-02-01,3345.8488285776,84.5489081593,319.0467875447,1383.0650903902,,,51233.0747170053,12742.7680330132,5334.9587239760,
2018-02-02,3370.3148647350,84.4020740628,319.4513025805,1367.2529850339,,,51755.2691365444,12791.6590160488,5342.4993016777,
2018-02-05,3365.2638121090,84.2047657457,316.6774851919,1368.2412416186,,,51311.6800960598,12729.4341285489,5342.4993016777,
2018-02-06,3251.4572826282,84.5167882007,318.9889996824,1365.7706001567,,,51041.6693757648,12569.4272749778,5327.4181462742,
2018-02-07,3175.0601116591,84.5121996351,314.7126978751,1386.0298601445,,,51003.0964157226,12626.8622677984,5319.8775685725,
2018-02-08,3154.3823649712,84.2187067285,314.0192435279,1386.5239884369,,,50260.5669349114,12626.8622677984,5306.6815575945,
2018-02-09,2976.1864907314,84.4434122352,315.5795158090,1384.0533469750,,,49720.5454943214,12609.1899623151,5280.2895356384,
2018-02-12,3039.5800672309,84.4984421551,315.4061522222,1403.8184786705,,,49865.1940944794,12728.4780243272,5274.6341023621,
2018-02-13,3078.6885422853,84.3975539685,316.9664245032,1404.8067352552,,,50279.8534149325,12706.3876424731,5287.8301133401,
