日期,风险平价策略
2018-01-03,1.0008258314160663
2018-01-04,1.0020348998500987
2018-01-05,1.003453825293745
2018-01-08,1.0049446311764934
2018-01-09,1.0084623336953797
2018-01-10,1.0075406050673716
2018-01-11,1.0078915656349439
2018-01-12,1.0079693960467981
2018-01-15,1.009174157667077
2018-01-16,1.0088864236675474
2018-01-17,1.0053550489588388
2018-01-18,1.005950213708568
2018-01-19,1.00759643298216
2018-01-22,1.0131172490886062
2018-01-23,1.0165387956504466
2018-01-24,1.0166804538941738
2018-01-25,1.0181890898876085
2018-01-26,1.0172257595969003
2018-01-29,1.0125826624671244
2018-01-30,1.005642844671054
2018-01-31,1.0081335133068914
2018-02-01,1.0035425659845518
2018-02-02,1.0052100768155607
2018-02-05,1.0024293090890948
2018-02-06,0.9928790682461981
2018-02-07,0.9857844575928234
2018-02-08,0.9816816756982772
2018-02-09,0.965151908752851
2018-02-12,0.9737214542427659
2018-02-13,0.9784079264104665
2018-02-14,0.9829659371781666
2018-02-22,0.9921114526747689
2018-02-23,0.9971971996542545
2018-02-26,1.0052977469741367
2018-02-27,1.0009962586606753
2018-02-28,0.9977208128794961
2018-03-01,1.0014178961502072
2018-03-02,1.0027859910292274
2018-03-05,1.000100126762215
2018-03-06,1.0075786650877752
2018-03-07,1.0018028821136646
2018-03-08,1.004558208711221
2018-03-09,1.0038012340095135
2018-03-12,1.0043968338599105
2018-03-13,0.9995824127507976
2018-03-14,0.999667054902693
2018-03-15,1.001718707007737
2018-03-16,1.0011110711953457
2018-03-19,1.0007064554105285
2018-03-20,1.0015808589189628
2018-03-21,0.9990399362078718
2018-03-22,0.9991559276812739
2018-03-23,1.0015654362677369
2018-03-26,1.0012225784957012
2018-03-27,1.000068476414925
2018-03-28,0.9949687305654228
2018-03-29,0.9926865069663459
2018-03-30,1.0003006452249514
2018-04-02,1.0027775300319361
2018-04-03,1.0016104335720115
2018-04-04,1.0026709034340298
2018-04-09,1.008953861559449
2018-04-10,1.0080412996429586
2018-04-11,1.0110986313312418
2018-04-12,1.0123474845115972
2018-04-13,1.0122714744780636
2018-04-16,1.014490073850105
2018-04-17,1.020016246866304
2018-04-18,1.0252902355921711
2018-04-19,1.0308267548318841
2018-04-20,1.0260416193827204
2018-04-23,1.0255457447179706
2018-04-24,1.0230386265371634
2018-04-25,1.020115236828638
2018-04-26,1.0199350411319508
2018-04-27,1.0194739335860288
2018-05-02,1.0216099911006802
2018-05-03,1.023257211733162
2018-05-04,1.0238337230613233
2018-05-07,1.0238778893351603
2018-05-08,1.0205543326955286
2018-05-09,1.0195917592607957
2018-05-10,1.0248049867571347
2018-05-11,1.0252014086678032
2018-05-14,1.0232654074015721
2018-05-15,1.0243228751115183
2018-05-16,1.0214771574713806
2018-05-17,1.021451018450743
2018-05-18,1.0227430628439271
2018-05-21,1.0233272991577111
2018-05-22,1.02351276056757
2018-05-23,1.024503386559874
2018-05-24,1.027074237641249
2018-05-25,1.0294932305660331
2018-05-28,1.023762702085492
2018-05-29,1.026322921303813
2018-05-30,1.0241883911570886
2018-05-31,1.0242147501588943
2018-06-01,1.0262061456203464
2018-06-04,1.024969139041034
2018-06-05,1.0228564263974884
2018-06-06,1.0260920971759875
2018-06-07,1.027603360756807
2018-06-08,1.0241365514875882
2018-06-11,1.0257945236368275
2018-06-12,1.0249139112585126
2018-06-13,1.0225202443364863
2018-06-14,1.026350997069644
2018-06-15,1.0255458831941953
2018-06-19,1.0198572048701278
2018-06-20,1.0181707225421068
2018-06-21,1.0175037864372198
2018-06-22,1.0183006882913213
2018-06-25,1.0195242078868982
2018-06-26,1.0219557439040678
2018-06-27,1.030663262454713
2018-06-28,1.031660017793634
2018-06-29,1.0349115431568945
2018-07-02,1.0372271771236616
2018-07-03,1.0365468092978243
2018-07-04,1.0327821959420171
2018-07-05,1.0320990212233596
2018-07-06,1.0305898403357905
2018-07-09,1.032526709660001
2018-07-10,1.0322476504736906
2018-07-11,1.0314988327841772
2018-07-12,1.0291870011637545
2018-07-13,1.027834286039939
2018-07-16,1.0293321985994204
2018-07-17,1.028022572130456
2018-07-18,1.0256197760295576
2018-07-19,1.0313089659728327
2018-07-20,1.0299266577595698
2018-07-23,1.032510595115683
2018-07-24,1.03508853089172
2018-07-25,1.0383941787090083
2018-07-26,1.0401653971760767
2018-07-27,1.0410900683813782
2018-07-30,1.0450932867060527
2018-07-31,1.048088268426641
2018-08-01,1.0472321463427885
2018-08-02,1.0499727073070941
2018-08-03,1.0554285033354172
2018-08-06,1.0605879684229618
2018-08-07,1.0602453292310545
2018-08-08,1.062292905339557
2018-08-09,1.0619876642949937
2018-08-10,1.0612953999812313
2018-08-13,1.0616546071385815
2018-08-14,1.0631807853340263
2018-08-15,1.0601987849606234
2018-08-16,1.0561465164063824
2018-08-17,1.0528634467105493
2018-08-20,1.059223681014566
2018-08-21,1.0637948253953706
2018-08-22,1.0667663971984562
2018-08-23,1.0628564532813018
2018-08-24,1.0626944531068159
2018-08-27,1.0630116111335979
2018-08-28,1.072738640153892
2018-08-29,1.0708356731943303
2018-08-30,1.0754249185927083
2018-08-31,1.074933580343046
2018-09-03,1.0740971772993892
2018-09-04,1.0689416888759926
2018-09-05,1.0657545908010648
2018-09-06,1.0671324944263145
2018-09-07,1.0660330444349781
2018-09-10,1.0679222710664869
2018-09-11,1.0650090573545279
2018-09-12,1.0660379117314502
2018-09-13,1.0650308467896847
2018-09-14,1.0639054201798623
2018-09-17,1.0626096681034127
2018-09-18,1.0623515697227708
2018-09-19,1.0642733533782944
2018-09-20,1.0642880886140662
2018-09-21,1.0681328048400593
2018-09-25,1.0717804842842498
2018-09-26,1.0744372323799964
2018-09-27,1.074599248687294
2018-09-28,1.0754589752959618
2018-10-08,1.083975563600877
2018-10-09,1.092097358395776
2018-10-10,1.0935875006673559
2018-10-11,1.088236529035721
2018-10-12,1.0908893126160704
2018-10-15,1.0907879480795377
2018-10-16,1.0888077518823747
2018-10-17,1.0891808597660806
2018-10-18,1.0860253731233558
2018-10-19,1.0861138951422498
2018-10-22,1.0843394810076938
2018-10-23,1.0852471992691364
2018-10-24,1.0859582632772464
2018-10-25,1.084641441748884
2018-10-26,1.0844217158109912
2018-10-29,1.0854384174391005
2018-10-30,1.083704125408278
2018-10-31,1.0796074676502803
2018-11-01,1.0763136946288336
2018-11-02,1.070678826049214
2018-11-05,1.0714652701612561
2018-11-06,1.0723379861745352
2018-11-07,1.071458084418368
2018-11-08,1.0709713471526008
2018-11-09,1.0674433332421804
2018-11-12,1.0657668853038955
2018-11-13,1.0634050409273101
2018-11-14,1.0605436693488202
2018-11-15,1.063899216116551
2018-11-16,1.0692713412527366
2018-11-19,1.0696584216005032
2018-11-20,1.0672173577164932
2018-11-21,1.0655282702614608
2018-11-22,1.064398216397838
2018-11-23,1.0616255383082114
2018-11-26,1.0577271314272858
2018-11-27,1.0561256126644314
2018-11-28,1.0577422913172767
2018-11-29,1.059681911806853
2018-11-30,1.0592579584706439
2018-12-03,1.06417196563347
2018-12-04,1.063958409781964
2018-12-05,1.0644317618643808
2018-12-06,1.0638660567580935
2018-12-07,1.0653422301215436
2018-12-10,1.067721089124332
2018-12-11,1.066346945797292
2018-12-12,1.0659711651859087
2018-12-13,1.0632236391960512
2018-12-14,1.0609615876309673
2018-12-17,1.0601740696600375
2018-12-18,1.0620493586075057
2018-12-19,1.0597569053441511
2018-12-20,1.0607551909884696
2018-12-21,1.0617200156467481
2018-12-24,1.0596792793071772
2018-12-25,1.0593112775638531
2018-12-26,1.0612527536769953
2018-12-27,1.0610443122836688
2018-12-28,1.0629926932484375
2019-01-02,1.062358809646564
2019-01-03,1.065704762515584
2019-01-04,1.0681934701949352
2019-01-07,1.0678341142914318
2019-01-08,1.06792356197893
2019-01-09,1.0690184414086052
2019-01-10,1.0678360271702534
2019-01-11,1.0650396588055493
2019-01-14,1.0602151646662015
2019-01-15,1.06099717504847
2019-01-16,1.0643186122311503
2019-01-17,1.064934265614545
2019-01-18,1.0678660912750482
2019-01-21,1.068736225920422
2019-01-22,1.0669378406308194
2019-01-23,1.0669112614203131
2019-01-24,1.066803094594291
2019-01-25,1.066823435894848
2019-01-28,1.0670451089707698
2019-01-29,1.0694126443167264
2019-01-30,1.069106998001807
2019-01-31,1.0749962640449144
2019-02-01,1.081526481876928
2019-02-11,1.0873086873194773
2019-02-12,1.090083654251825
2019-02-13,1.0964339315004132
2019-02-14,1.0966002123858296
2019-02-15,1.0903472001377337
2019-02-18,1.1037161016657127
2019-02-19,1.1036873704438324
2019-02-20,1.1060866398589577
2019-02-21,1.1050722668022224
2019-02-22,1.1138503087373575
2019-02-25,1.1401264058294118
2019-02-26,1.1276923061645827
2019-02-27,1.1254000417620564
2019-02-28,1.1232291660900207
2019-03-01,1.1328163675930851
2019-03-04,1.1337757978981167
2019-03-05,1.1364505663133349
2019-03-06,1.141232151577808
