日期,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2014-02-07,1.0019746738772897,1.0038626398327153,1.0052645024637694
2014-02-10,1.0107081574827117,1.0134056344356521,1.017866076565618
2014-02-11,1.006242290222168,1.0118353301777876,1.0247761229396306
2014-02-12,1.0112913834607344,1.016039859594779,1.0267498572979699
2014-02-13,1.0096553883045258,1.0146734410765328,1.0262215696756591
2014-02-14,1.0149501424364462,1.0215676946229142,1.0386017298876142
2014-02-17,1.020414841812968,1.0297518659795062,1.0549925988942346
2014-02-18,1.0137799212116707,1.0229072451163097,1.048082725119764
2014-02-19,1.0174166659552115,1.0260592001081494,1.0519977104426823
2014-02-20,1.0130059457863858,1.0216637498694883,1.0479986989536014
2014-02-21,1.0106945431162757,1.0203886065454584,1.0475699576470363
2014-02-24,1.0022235152693173,1.0150082257687756,1.0492307161702341
2014-02-25,0.9933045053579203,1.0086012168427396,1.0463701818074327
2014-02-26,0.9962727989808949,1.0126927579335772,1.0530143523577633
2014-02-27,0.99203493876749,1.0064320486368514,1.0440444093656336
2014-02-28,0.9922034367901873,1.007302643654073,1.047348579874415
2014-03-03,0.9938916961055015,1.0121811479056868,1.0596243396036134
2014-03-04,0.9933225661892247,1.010229438389832,1.0542241187195251
2014-03-05,0.9954667987865233,1.0112761024885175,1.05049623714252
2014-03-06,0.9951102693966642,1.010951548828278,1.0495803855270343
2014-03-07,0.9961807488134314,1.0140895326144599,1.0570556609501598
2014-03-10,0.9761958675238033,0.993944950687903,1.036289237624423
2014-03-11,0.9803899390568992,0.9989415254366536,1.0432350772685375
2014-03-12,0.976147207928889,0.9985822513783849,1.0526010892618798
2014-03-13,0.9779801866411925,1.0032293806836041,1.0669644779409078
2014-03-14,0.9706355271157223,0.9967840433974969,1.0663198868356305
2014-03-17,0.9741738263056989,1.0032269729313426,1.0781037368493642
2014-03-18,0.9728531128993826,0.9989945246988619,1.067417706794341
2014-03-19,0.974054729564117,0.9989856076524115,1.063742766957269
2014-03-20,0.9721749351352563,0.9945426308737877,1.0502999354836335
2014-03-21,0.9782626575615629,1.0003385936811064,1.057897861608348
2014-03-24,0.9787234459611643,0.999999798929244,1.0554355063398053
2014-03-25,0.985421450979437,1.0027744251377775,1.0495410510908063
2014-03-26,0.9873512314080672,1.0046241663482938,1.05061052116548
2014-03-27,0.9833889210975226,0.9996674637640676,1.0429549329878787
2014-03-28,0.9902428176731193,1.0046055715135105,1.0413114026652368
2014-03-31,0.9904493474439083,1.0042442488857417,1.039704575283247
2014-04-01,0.9970794019107109,1.006103846200738,1.0385646576462306
2014-04-02,1.0009714102145486,1.0091956717680781,1.0410693179244652
2014-04-03,0.9966005785452352,1.0071652376636397,1.0410893326013901
2014-04-04,1.0014322722410574,1.009779536620244,1.0423342228831478
2014-04-08,1.0072339610842334,1.0192294234074424,1.050804900421
2014-04-09,1.0038143741627712,1.0164675103031868,1.0478141742094476
2014-04-10,1.0082367800746612,1.0207816563458987,1.049890648111993
2014-04-11,1.010353125318235,1.022571100800924,1.051539555031934
2014-04-14,1.0122829537391689,1.0269333613285367,1.0572142965147997
2014-04-15,1.0053726677504817,1.017627254124979,1.0487779568400908
2014-04-16,1.006141924410468,1.0148255281736427,1.0446698037381428
2014-04-17,1.009362686211333,1.0157820449603532,1.0459764344271096
2014-04-18,1.0079012846865871,1.0136998357882274,1.043729988126049
2014-04-21,1.0000644413277533,1.0061695241126032,1.038255952937805
2014-04-22,1.0036967089243036,1.0097769443541864,1.04254482756418
2014-04-23,1.0044688202406002,1.0095608434613506,1.0422806090071968
2014-04-24,1.009520671581769,1.01308304735598,1.0464055929960097
2014-04-25,1.0098093218890367,1.015648943910824,1.052038684063407
2014-04-28,1.014098753465785,1.0208594892566947,1.06138073227291
2014-04-29,1.010827673616668,1.0167613838613117,1.0543858385095883
2014-04-30,1.0107625631988224,1.0172340912978268,1.0550331579643326
2014-05-05,1.0066730329029294,1.0178705779592392,1.0488319855291552
2014-05-06,1.0039857432502097,1.0159326067348078,1.0452471486222903
2014-05-07,0.9995610970843928,1.0120131539846504,1.0412979367800508
2014-05-08,0.9954863785878999,1.0048897479684338,1.0366722799468262
2014-05-09,0.999532769648358,1.0078271314263534,1.043340149010697
2014-05-12,1.008487162346294,1.0149612478552859,1.0522408321077774
2014-05-13,1.008859951730334,1.0163440363973826,1.0534801447956672
2014-05-14,1.0135566396858333,1.020208438589207,1.0596889493951915
2014-05-15,1.0133222806969122,1.0207566058513182,1.060207976922949
2014-05-16,1.010093919113714,1.0169495012656165,1.056362295598389
2014-05-19,1.014687681652685,1.0218637314868615,1.0651937435289331
2014-05-20,1.0157108948500622,1.0205507270839065,1.06582505064448
2014-05-21,1.016448854879031,1.0219110528314106,1.0659969141352694
2014-05-22,1.0233711796472915,1.0265797425701446,1.0734366539839961
2014-05-23,1.0334637968425124,1.0338130942385897,1.0854758928506312
2014-05-26,1.0376561284202555,1.0369521809429811,1.0908257569943987
2014-05-27,1.0283254008618807,1.0288726906554944,1.0804252322460226
2014-05-28,1.0300838156198702,1.026410683457185,1.0833674640034663
2014-05-29,1.0283728752252763,1.0217478043531474,1.0824249334457603
2014-05-30,1.0312908119004385,1.0243924480923703,1.0856628949076452
2014-06-03,1.0286661734311195,1.020835434028549,1.078435350710526
2014-06-04,1.024566319183869,1.018347568926106,1.0759323998417367
2014-06-05,1.0275278829305885,1.0208786438146995,1.0782828007560477
2014-06-06,1.0268461855265398,1.0230756924925304,1.0841837976578401
2014-06-09,1.02901985801111,1.022895000498405,1.0819304581867
2014-06-10,1.030395750575915,1.023899848171842,1.0844459488162324
2014-06-11,1.0323465843206576,1.0270765142605116,1.090210646493318
2014-06-12,1.0310832235925897,1.0258739955790206,1.086866112598033
2014-06-13,1.0381344068840304,1.0340196518702516,1.0961566281631985
2014-06-16,1.046941397174204,1.0435202062091582,1.1054555168626699
2014-06-17,1.0398270059428383,1.0346865548772928,1.0930092091286063
2014-06-18,1.0364883563014977,1.0324410332449505,1.091460077585244
2014-06-19,1.0373025753862086,1.035784817304838,1.0955006074174403
2014-06-20,1.0475054564307684,1.0504443932059562,1.1169699279012155
2014-06-23,1.0510778259807048,1.0548138639401814,1.1206669885607525
2014-06-24,1.050416281446178,1.0541365203501685,1.1209434353084813
2014-06-25,1.0494562987898404,1.0524571480710048,1.1171178859320674
2014-06-26,1.0562818072151479,1.0584680453517032,1.1190924890078728
2014-06-27,1.0577246975512131,1.060578675996989,1.1222187989355183
2014-06-30,1.0567406471417136,1.0592034325566584,1.1210324239694303
2014-07-01,1.0551863899037779,1.0594887491563174,1.1170662115482213
2014-07-02,1.0512654768094234,1.056609379217084,1.1096327066850806
2014-07-03,1.0571798111661512,1.0606299608278322,1.1173933748043516
2014-07-04,1.0589693365586224,1.0623029561164559,1.1202903240271458
2014-07-07,1.0489631241898496,1.0522162965535047,1.1073806029387896
2014-07-08,1.0523345760372949,1.0557931416040445,1.110272486392135
2014-07-09,1.0451697773836648,1.051290747686367,1.1028073173550585
2014-07-10,1.0425386668281675,1.049755280184857,1.0991754022586042
2014-07-11,1.0465780609477138,1.055457268168569,1.1039101382570258
2014-07-14,1.045967518852129,1.0509783311585652,1.1017542960859628
2014-07-15,1.0463404580093618,1.0495392466162539,1.1029340885517889
2014-07-16,1.0493525176025573,1.0496561945277052,1.1081431052320654
2014-07-17,1.0490088739002943,1.0506262660945682,1.107720469635605
2014-07-18,1.0523998922704614,1.0547682893244652,1.110579446671985
2014-07-21,1.0506594102275582,1.0531164375643822,1.1077993917730176
2014-07-22,1.0597734554421856,1.0590356689163418,1.118969982239285
2014-07-23,1.0594268934677271,1.0585390247061426,1.1176653398322238
2014-07-24,1.062830526619345,1.0591499005096692,1.1200693257006202
2014-07-25,1.0687112738647238,1.0619658396454885,1.1259718198561752
2014-07-28,1.0767608056309854,1.0701671205077679,1.1304918135819026
2014-07-29,1.0801079843647314,1.0731568323457048,1.1351391512925884
2014-07-30,1.0734266655454963,1.0668305892394778,1.1284529767154925
2014-07-31,1.0780507622601279,1.0691180112691807,1.1316119996186307
2014-08-01,1.0721316476609277,1.0629494589805786,1.1249786820089152
2014-08-04,1.0772758963556082,1.0687287695897245,1.1325680319016005
2014-08-05,1.0783828727915405,1.0689114473719727,1.1325472503029672
2014-08-06,1.074852291388193,1.06648920922189,1.1301576095290689
2014-08-07,1.0757346202868112,1.0706181153562706,1.1307102275255576
2014-08-08,1.0792302224781891,1.076016611722534,1.1352650449227148
2014-08-11,1.0834097000311624,1.0766047840919997,1.1391538078773447
2014-08-12,1.0819293166250894,1.0751219417938735,1.1375495960814836
2014-08-13,1.0781958950784052,1.0722270332908426,1.1347294229905907
2014-08-14,1.0729766199548316,1.069136536960578,1.1300347422763886
2014-08-15,1.073906908225946,1.0691281402824295,1.131840717297327
