date,策略名称,周期划分,资产池,风险平价资产池,风险平价入选资产数,股指期货信号,股指期货仓位,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,中证500主连,30年国债主连,红利低波ETF,沪铜主连,沪铝主连,PTA主连,原油主连,资金占用比例
2024-01-02,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.0,0.0,0.40828629459114085,0.08962473154401332,0.03639441871271765,0.0,0.0,0.20851554697034128,0.06424309031808097,0.07828340202410611,0.06768671215622128,0.031495619691068594,0.015470183992309953,0.1483621567902268
2024-02-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.0,0.0,0.40725022925104837,0.09510801714194535,0.030612559964855946,0.0,0.0,0.22461539728640695,0.04752690055564286,0.08621602257722288,0.05536435117771165,0.035722626225799484,0.01758389581936649,0.1339013566677881
2024-03-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.0,0.0,0.4010044385822991,0.12238124055995975,0.04229987337235782,0.0,0.0,0.17457042238386689,0.047376943644517694,0.08261019372169541,0.06662533194400298,0.0416738507449933,0.02145770504630696,0.1437250109714426
2024-04-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.3563146036418307,0.1404708861442113,0.04912016626474787,0.0,0.0,0.10524864189639994,0.06066048456076842,0.08680725830065197,0.1071676765053864,0.06265397288090076,0.031556309805102566,0.17233343557778266
2024-05-06,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.36328353746171993,0.07163851053297327,0.0694749408292297,0.0,0.0,0.11725815006348617,0.0624236012377959,0.0940488294414948,0.09090727592428977,0.08983889077637369,0.041126263732636864,0.16448511511949845
2024-06-03,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.42971266422331145,0.054242674761598615,0.07304047910264726,0.0,0.0,0.13046806147896384,0.07045944340430062,0.040798516129008776,0.0698930337903167,0.09622272081467233,0.035162406295180415,0.15772935484046746
2024-07-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.5081280456904481,0.04612841223791117,0.051538763056264765,0.0,0.0,0.15519582331606707,0.04737032048474148,0.03397468709602658,0.04610095743486337,0.07286794430674336,0.03869504637693419,0.1250313759144433
2024-08-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.5004628802362954,0.04872161097074838,0.04628945377233511,0.0,0.0,0.18559867662990387,0.04968716635080498,0.03180403959884467,0.045785551684428175,0.05797251667124244,0.033678104085396864,0.12418500799718253
2024-09-02,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,-1.0,0.0,0.0,0.413616286160014,0.07061521377530637,0.06295561188295047,0.0,0.0,0.17250322030334247,0.06784704322126649,0.048353027164860236,0.07137675116954763,0.05885099615067143,0.03388185017204091,0.1547727267264758
2024-10-08,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,1.0,0.3,0.09999999999999999,0.23850723498036236,0.07368413117442606,0.05253927077687353,0.09999999999999999,0.09999999999999999,0.09046810191320682,0.0667091657590519,0.0504426130139193,0.0650773767501197,0.035431353722041446,0.027140751909998866,0.1798484827652471
2024-11-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.0,0.0,0.0,0.39633448732655413,0.11714651342975989,0.06532870317177156,0.0,0.0,0.14418922565187314,0.045562904698447225,0.06960710113624707,0.08236497785608449,0.04561818634530989,0.03384790038395273,0.1468764357772084
2024-12-02,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,0.0,0.0,0.0,0.491383210409271,0.08747399576899606,0.06644996723764714,0.0,0.0,0.1607341692139661,0.057026915097309394,0.07017697114495838,0.0667547711278518,0.0,0.0,0.13238849713810213
2025-01-02,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,0.0,0.0,0.0,0.4786682499387304,0.08909690410348832,0.06239653142033501,0.0,0.0,0.15736014069326895,0.0625049220538507,0.08151605503224327,0.06845719675808326,0.0,0.0,0.13939403785705495
2025-02-05,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,0.0,0.0,0.0,0.45310916020204106,0.10822446822239062,0.06346557097578412,0.0,0.0,0.16332499893063296,0.05794692236792912,0.08226592119071059,0.07166295811051143,0.0,0.0,0.14062289733682865
2025-03-03,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,1.0,0.3,0.09999999999999999,0.28638014764124436,0.07088053208270628,0.05169003457820091,0.09999999999999999,0.09999999999999999,0.09179736817601619,0.057958739181654936,0.06808621985425702,0.0732069584859203,0.0,0.0,0.1608812732942391
2025-04-01,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,0.0,0.0,0.0,0.33797003648890905,0.14291194579262884,0.06845102938824554,0.0,0.0,0.11455670011793136,0.12072759777175768,0.10347096300669269,0.11191172743383483,0.0,0.0,0.21827989280276938
2025-05-06,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,0.0,0.0,0.0,0.4743787030135506,0.06213263929483377,0.08278643230502308,0.0,0.0,0.17541247469714402,0.0650419125476585,0.05520430406534312,0.0850435340764469,0.0,0.0,0.13627103316274733
2025-06-03,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,1.0,0.3,0.09999999999999999,0.30424599059879337,0.04090216398404539,0.07270619397941039,0.09999999999999999,0.09999999999999999,0.11157529168870818,0.05736438471596105,0.047060988167044286,0.06614498686603719,0.0,0.0,0.1515666662035154
2025-07-01,货币信用周期策略0.2（股指信号）,宽货币宽信用,10年国债主连、30年国债主连、中证1000主连、中证500主连、沪深300主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,7,1.0,0.3,0.09999999999999999,0.31055573669544556,0.040044089024463006,0.061039911088981116,0.09999999999999999,0.09999999999999999,0.11480738212442892,0.05626383978363926,0.05047254717026431,0.06681649411277778,0.0,0.0,0.14968188228095078
2025-08-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,1.0,0.3,0.09999999999999999,0.28803417181208774,0.04046985441879782,0.050646868689018,0.09999999999999999,0.09999999999999999,0.09894856399492763,0.053778256880851506,0.05215022972675872,0.06779270447967997,0.028458936475573456,0.019720413522305153,0.15618161254375115
2025-09-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,1.0,0.3,0.09999999999999999,0.26395315762562416,0.05300768699009691,0.0490832799047307,0.09999999999999999,0.09999999999999999,0.08271075080039127,0.05620255942257658,0.06280587726885017,0.07811263640139698,0.033003639177954146,0.021120412408378943,0.1650760174662519
2025-10-09,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,1.0,0.3,0.09999999999999999,0.25959852465290395,0.06264524589379744,0.037959588342706525,0.09999999999999999,0.09999999999999999,0.08201953755161648,0.050327271666527604,0.06785078210251616,0.083216668784594,0.03524884994322373,0.02113353106211402,0.16231945356740832
2025-11-03,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,1.0,0.3,0.09999999999999999,0.30257264561641206,0.029304511772693356,0.04134564010820959,0.09999999999999999,0.09999999999999999,0.08928320705176487,0.06358813944498165,0.046183516149509614,0.07346286067703509,0.03429567276633433,0.01996380641305945,0.16255891516310458
2025-12-01,货币信用周期策略0.2（股指信号）,宽货币紧信用,10年国债主连、30年国债主连、PTA主连、中证1000主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,10年国债主连、30年国债主连、PTA主连、原油主连、沪金主连、沪铜主连、沪铝主连、红利低波ETF、豆粕主连,9,0.5,0.15,0.049999999999999996,0.36402275285535746,0.036980581068537306,0.058993300339325545,0.049999999999999996,0.049999999999999996,0.11491364967751581,0.06464253150372785,0.05883010986392826,0.07307522722292027,0.05195197267550926,0.02658987479317829,0.15695792377483975
