date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2020-06-12,风险平价策略,1.0,0.3,0.3,0.0,0.06115418635196376,0.31080671422524625,0.0,0.04795603210905101,0.0607402872111288,0.031182499618724706,0.01892454111500865,0.08954084837837635,0.07969489099050034
2020-06-19,风险平价策略,1.0,0.3,0.3,0.0,0.06286543497758815,0.3011435359064843,0.0,0.04818498986164265,0.06406385183722793,0.03262761550256451,0.020023444575013438,0.08710254279191759,0.08398858454756133
2020-06-24,风险平价策略,1.0,0.3,0.3,0.0,0.0623560003267353,0.2961537316223877,0.0,0.04886612026119007,0.06525038369477437,0.03302110650655667,0.020381665893405194,0.08813943024952611,0.08583156144542452
2020-07-03,风险平价策略,1.0,0.3,0.3,0.0,0.06311713513874513,0.293715980225235,0.0,0.049363280910247234,0.06685613352468484,0.03234311114660753,0.019781719132508,0.08868035751547526,0.08614228240649706
2020-07-10,风险平价策略,1.0,0.3,0.3,0.0,0.06121124097939622,0.2590330438973262,0.0,0.05662340671885586,0.07701930288242816,0.03335483621619253,0.02188005325447603,0.09855902061278028,0.09231909543854488
2020-07-17,风险平价策略,1.0,0.3,0.3,0.0,0.05960635220107366,0.27881288659962983,0.0,0.04846779636474471,0.055277146973034354,0.03752029468896896,0.02285790046082091,0.10166439500759368,0.095793227704134
2020-07-24,风险平价策略,1.0,0.3,0.3,0.0,0.051005670720549914,0.28119391076767064,0.0,0.04608499250763605,0.0577895344688109,0.038563889558294734,0.02233707728739095,0.10433198401739849,0.09869294067224833
2020-07-31,风险平价策略,1.0,0.3,0.3,0.0,0.0562419693721763,0.2675428268392161,0.0,0.05048962011213321,0.06413088111821622,0.04301138516446645,0.02383390513827336,0.08682545649489158,0.1079239557606267
2020-08-07,风险平价策略,1.0,0.3,0.3,0.0,0.05801261543770119,0.26843872730973856,0.0,0.04961031584988828,0.06315248965416435,0.04377097916372491,0.024029440909912388,0.0815264284455614,0.11145900322930889
2020-08-14,风险平价策略,1.0,0.3,0.3,0.0,0.06262420887115769,0.3013412787301514,0.0,0.048420628030170464,0.06421334462109288,0.04773572143239225,0.02761443896291965,0.08829027508233271,0.059760104269783045
2020-08-21,风险平价策略,1.0,0.3,0.3,0.0,0.06220280145619364,0.2854570285069625,0.0,0.05228055260925038,0.071707487604622,0.05066025024516821,0.029881911718306516,0.09345105321439902,0.05435891464509766
2020-08-28,风险平价策略,1.0,0.3,0.3,0.0,0.06206514158101299,0.27205706325056195,0.0,0.054061853525092386,0.07045912319188732,0.05299281338166621,0.03213487992915094,0.0989804583271415,0.05724866681348668
2020-09-04,风险平价策略,1.0,0.3,0.3,0.0,0.06341496092371751,0.27800619428273365,0.0,0.05363459404742266,0.06751381355110117,0.05306251132166601,0.03117302842488663,0.09947666705040335,0.05371823039806896
2020-09-11,风险平价策略,1.0,0.3,0.3,0.0,0.05937773730144281,0.28130639914738603,0.0,0.05510662083137333,0.06823312475945462,0.04628753401456791,0.022658703761916626,0.10419439628948936,0.06283548389436927
2020-09-18,风险平价策略,1.0,0.3,0.3,0.0,0.06249684963197224,0.28456595454926586,0.0,0.053775221434143594,0.07024961449576662,0.04718213111807412,0.023741609738693954,0.09486766055683751,0.06312095847524601
2020-09-25,风险平价策略,1.0,0.3,0.3,0.0,0.05646361002771574,0.31814417240055665,0.0,0.05417202290285404,0.0552045851268657,0.050561991486000796,0.023949993744061746,0.08964381837612721,0.051859805935818064
2020-09-30,风险平价策略,1.0,0.3,0.3,0.0,0.05877021524579232,0.3044983380099211,0.0,0.057452661328483874,0.05808316505631515,0.04907544444638577,0.023057007025070648,0.09343980037799092,0.05562336851004009
2020-10-09,风险平价策略,1.0,0.3,0.3,0.0,0.05958668533294765,0.29916171263749536,0.0,0.058238608680313,0.058888441708674605,0.049757826293808795,0.02337527467082475,0.09479690129178946,0.05619454938414642
2020-10-16,风险平价策略,1.0,0.3,0.3,0.0,0.06121942623189975,0.29913181470642736,0.0,0.058868191025169506,0.06110535887403752,0.05165567808287448,0.02347846380966028,0.08870430117348321,0.05583676609644793
2020-10-23,风险平价策略,1.0,0.3,0.3,0.0,0.061999516430721255,0.3013302208626115,0.0,0.058733898436746965,0.06507881573156701,0.04857864001596729,0.024457895401498127,0.08154585828099561,0.05827515483989218
2020-10-30,风险平价策略,1.0,0.3,0.3,0.0,0.05898044748993871,0.3236975822918837,0.0,0.05655177314016214,0.06875510872713066,0.0432244241250675,0.01731525602765364,0.07657159881225571,0.05490380938590776
2020-11-06,风险平价策略,1.0,0.3,0.3,0.0,0.06288403110594931,0.31221262042202863,0.0,0.05881359678900399,0.07237991504766206,0.03925925959918203,0.017558284451635656,0.07865995091060064,0.05823234167393768
2020-11-13,风险平价策略,1.0,0.3,0.3,0.0,0.060649273951524876,0.3049571524482408,0.0,0.06337405660440114,0.08028084792700105,0.04283904601442956,0.018570911771237326,0.07259350042965791,0.056735210853507294
2020-11-20,风险平价策略,1.0,0.3,0.3,0.0,0.062461718550393855,0.2956332171078162,0.0,0.06196423915399605,0.08155172454578918,0.04528552500697635,0.01955062266795161,0.07586225834267753,0.057690694624399214
2020-11-27,风险平价策略,1.0,0.3,0.3,0.0,0.05970576906241783,0.29544218156416896,0.0,0.06572088949829928,0.08526417612892886,0.04798105606668766,0.021037887497487195,0.0739306161625356,0.05091742401947455
2020-12-04,风险平价策略,1.0,0.3,0.3,0.0,0.061700950610577364,0.3162344084168728,0.0,0.06984127629025076,0.06126380705987758,0.051260017674849834,0.024053958868149806,0.062133793050793126,0.05351178802862872
2020-12-11,风险平价策略,1.0,0.3,0.3,0.0,0.06061696745602966,0.30813715420400845,0.0,0.07673361212629615,0.05604031980057207,0.0536871677362673,0.02543812121061288,0.0613681051334743,0.05797855233273917
2020-12-18,风险平价策略,1.0,0.3,0.3,0.0,0.06046955719581717,0.3061182530712977,0.0,0.07750140358258134,0.05625377888803609,0.05241780195323853,0.025465839761557505,0.062477275275370156,0.05929609027210147
2020-12-25,风险平价策略,1.0,0.3,0.3,0.0,0.05110189129223542,0.3451952219817215,0.0,0.05949996614679763,0.041320498778343887,0.052626431199694367,0.02156876364462501,0.07241856958030886,0.056268657376273366
2020-12-31,风险平价策略,1.0,0.3,0.3,0.0,0.05257419269800155,0.3471700257941593,0.0,0.05616584088373706,0.03866972239563436,0.0529889215940013,0.02203316643844132,0.07192917017175987,0.05846896002426527
2021-01-08,风险平价策略,1.0,0.3,0.3,0.0,0.054638245099032805,0.3395658725320149,0.0,0.05921401811412318,0.039761359271514994,0.052208070054450405,0.022412103572679934,0.07454712339357533,0.05765320796260835
2021-01-15,风险平价策略,1.0,0.3,0.3,0.0,0.06084341063495815,0.3558226140000782,0.0,0.047514744599679845,0.03970879290371369,0.043215938883942054,0.021796454165636858,0.08396636701313323,0.04713167779885788
2021-01-22,风险平价策略,1.0,0.3,0.3,0.0,0.052502753740846904,0.397558113185829,0.0,0.0481551621984783,0.042198067509136294,0.03889115602467608,0.02148898620412252,0.04891936806960158,0.05028639306730917
2021-01-29,风险平价策略,1.0,0.3,0.3,0.0,0.056853019562477076,0.3548142230836493,0.0,0.05017236834715555,0.05047187483714756,0.04521566288675433,0.026221839191969874,0.05519605678124773,0.061054955309598494
2021-02-05,风险平价策略,1.0,0.3,0.3,0.0,0.06226462902151953,0.34156376173408254,0.0,0.05252619528263795,0.05068192495657814,0.04933048441492974,0.03024238527246652,0.05490266900514936,0.058487950312636254
2021-02-10,风险平价策略,1.0,0.3,0.3,0.0,0.06484674016480171,0.3359022528685719,0.0,0.054527225624795825,0.05246983486182659,0.049599166189737406,0.029817181292528163,0.05218607032999541,0.060651528667742816
2021-02-19,风险平价策略,1.0,0.3,0.3,0.0,0.06915395539562567,0.3258529123544365,0.0,0.05836337298801613,0.055458135616674405,0.05315933886372684,0.030185310177116034,0.05397283140320141,0.053854143201203034
2021-02-26,风险平价策略,1.0,0.3,0.3,0.0,0.06237206934614048,0.3439669614978391,0.0,0.04659437345081081,0.0709538576633837,0.052073004893130465,0.030465300420420206,0.04065865105369015,0.052915781674585126
2021-03-05,风险平价策略,1.0,0.3,0.3,0.0,0.06644538289466319,0.3808229732557853,0.0,0.04317185047034444,0.05477678739871947,0.04205818362828628,0.027153544365216296,0.037737898560075374,0.047833379426909614
2021-03-12,风险平价策略,1.0,0.3,0.3,0.0,0.06640648230354691,0.3892546816269869,0.0,0.0466661355883218,0.05293393750383918,0.033702626248228645,0.025386688951905052,0.03407688778461484,0.05157255999255669
2021-03-19,风险平价策略,1.0,0.3,0.3,0.0,0.06315939490113691,0.40230268958422427,0.0,0.04408705615619682,0.05328272932959601,0.026364462581124178,0.019118886355701418,0.037464445924577074,0.05422033516744334
2021-03-26,风险平价策略,1.0,0.3,0.3,0.0,0.05795811899015355,0.4092966894735669,0.0,0.043777860966045655,0.049340281281916754,0.02699005007670911,0.018977403676024275,0.03811390338481481,0.05554569215076892
2021-04-02,风险平价策略,1.0,0.3,0.3,0.0,0.058659822351445075,0.4100670441706293,0.0,0.043490832696252035,0.04911172886968346,0.027810255558596956,0.01950317795384865,0.03860034824833061,0.0527567901512139
2021-04-09,风险平价策略,1.0,0.3,0.3,0.0,0.06186325106348245,0.4015153725460652,0.0,0.045707278156357625,0.05140924623488023,0.027235345587342866,0.018828445004576144,0.03924253079330567,0.054198530613989875
2021-04-16,风险平价策略,1.0,0.3,0.3,0.0,0.06279807472282173,0.40960128174555005,0.0,0.04322525813147976,0.049476331698558855,0.0274082384509441,0.0188861105333304,0.0365400404741342,0.052064664243180944
2021-04-23,风险平价策略,1.0,0.3,0.3,0.0,0.06242086308404395,0.4117741372857032,0.0,0.042495701541344265,0.0488864762402272,0.02692855244646279,0.018187296701617773,0.03766221709078221,0.051644755609818474
2021-04-30,风险平价策略,1.0,0.3,0.3,0.0,0.0631982141561045,0.40609452627691434,0.0,0.04177789460663346,0.0515404685738773,0.02823419938707364,0.0197247269027913,0.03740530433316242,0.05202466576344298
