日期,T-1原始信号,标准化信号,股指总仓位,沪深300主连权重,中证1000主连权重,闲置资金比例,逆回购日收益,换手率,交易成本,沪深300主连日收益,中证1000主连日收益,策略日收益,基准沪深300主连权重,基准中证1000主连权重,基准日收益,策略净值,基准净值,超额净值,当日超额收益
2020-06-01,1.0,1.0,1.0,1.0,0.0,0.0,0.00019182191780821921,0.0,0.0,0.03109947644,0.0,0.03109947644,1.0,0.0,0.03109947644,1.3031174340107976,1.010721214891327,1.2892946292325616,0.0
2020-06-02,1.0,1.0,1.0,1.0,0.0,0.0,4.7219178082191784e-05,0.0,0.0,0.004112927795,0.0,0.004112927795,1.0,0.0,0.004112927795,1.3084770619252897,1.0148782382690498,1.2892946292325616,0.0
2020-06-03,1.0,1.0,1.0,1.0,0.0,0.0,4.593150684931507e-05,0.0,0.0,-0.001011378003,0.0,-0.001011378003,1.0,0.0,-0.001011378003,1.3071536970074285,1.013851812743141,1.2892946292325616,0.0
2020-06-04,1.0,1.0,1.0,1.0,0.0,0.0,5.061643835616439e-05,0.0,0.0,0.000253100481,0.0,0.000253100481,1.0,0.0,0.000253100481,1.307484538236882,1.014108419124609,1.2892946292325618,0.0
2020-06-05,1.0,1.0,1.0,1.0,0.0,0.0,4.8205479452054796e-05,0.0,0.0,0.006831983806,0.0,0.006831983806,1.0,0.0,0.006831983806,1.3164172514287118,1.0210367914215968,1.2892946292325616,0.0
2020-06-08,1.0,1.0,1.0,1.0,0.0,0.0,0.00014661643835616438,0.0,0.0,0.0031163608949999998,0.0,0.0031163608949999998,1.0,0.0,0.0031163608949999998,1.3205196826725676,1.0242187105507392,1.2892946292325616,0.0
2020-06-09,1.0,1.0,1.0,1.0,0.0,0.0,5.187671232876712e-05,0.0,0.0,0.0058626046,0.0,0.0058626046,1.0,0.0,0.0058626046,1.3282613674385944,1.0302232998746201,1.2892946292325616,0.0
2020-06-10,1.0,1.0,1.0,1.0,0.0,0.0,5.163013698630138e-05,0.0,0.0,-0.00024907841,0.0,-0.00024907841,1.0,0.0,-0.00024907841,1.3279305262091283,1.0299666934931424,1.2892946292325616,0.0
2020-06-11,1.0,1.0,1.0,1.0,0.0,0.0,5.291780821917808e-05,0.0,0.0,-0.012158054711,0.0,-0.012158054711,1.0,0.0,-0.012158054711,1.3117854742190709,1.017444302083145,1.2892946292325618,0.0
2020-06-12,1.0,1.0,1.0,1.0,0.0,0.0,5.352054794520549e-05,0.0,0.0,0.005346784363,0.0,0.005346784363,1.0,0.0,0.005346784363,1.3187993082802358,1.0228843573677466,1.2892946292325616,0.0
2020-06-15,1.0,1.0,1.0,1.0,0.0,0.0,0.0001648630136986301,0.0,0.0,-0.014249159601,0.0,-0.014249159601,1.0,0.0,-0.014249159601,1.3000075264548623,1.0083091149062473,1.2892946292325613,0.0
2020-06-16,1.0,1.0,1.0,1.0,0.0,0.0,5.363013698630137e-05,0.0,0.0,0.017967119662,0.0,0.017967119662,1.0,0.0,0.017967119662,1.3233649172441773,1.0264255254300532,1.2892946292325613,0.0
2020-06-17,1.0,1.0,1.0,1.0,0.0,0.0,5.297260273972603e-05,0.0,0.0,0.0017499999999999998,0.0,0.0017499999999999998,1.0,0.0,0.0017499999999999998,1.3256808058493545,1.0282217700995557,1.2892946292325613,0.0
2020-06-18,1.0,1.0,1.0,1.0,0.0,0.0,5.5273972602739724e-05,0.0,0.0,0.00873471425,0.0,0.00873471425,1.0,0.0,0.00873471425,1.3372602488751584,1.0372029934470046,1.289294629232561,0.0
2020-06-19,1.0,1.0,1.0,1.0,0.0,0.0,5.9438356164383565e-05,0.0,0.0,0.013625889189,0.0,0.013625889189,1.0,0.0,0.013625889189,1.3554816088431858,1.0513358065022125,1.2892946292325613,0.0
2020-06-22,1.0,1.0,1.0,1.0,0.0,0.0,0.00022198630136986304,0.0,0.0,0.001087278838,0.0,0.001087278838,1.0,0.0,0.001087278838,1.3569553953117792,1.0524789016762541,1.289294629232561,0.0
2020-06-23,1.0,1.0,1.0,1.0,0.0,0.0,8.442465753424658e-05,0.0,0.0,0.005627962085,0.0,0.005627962085,1.0,0.0,0.005627962085,1.36459228882763,1.0584022130301505,1.289294629232561,0.0
2020-06-24,1.0,1.0,1.0,1.0,0.0,0.0,7.971232876712329e-05,0.0,0.0,0.008738340697,0.0,0.008738340697,1.0,0.0,0.008738340697,1.376516561159905,1.0676508921620669,1.289294629232561,0.0
2020-06-29,1.0,1.0,1.0,1.0,0.0,0.0,0.00043653424657534237,0.0,0.0,-0.007689312828,0.0,-0.007689312828,1.0,0.0,-0.007689312828,1.3659320947082239,1.0594413904611395,1.289294629232561,0.0
2020-06-30,1.0,1.0,1.0,1.0,0.0,0.0,0.00014984931506849315,0.0,0.0,0.010446297205,0.0,0.010446297205,1.0,0.0,0.010446297205,1.380201027331394,1.070508630097175,1.289294629232561,0.0
2020-07-01,1.0,1.0,1.0,1.0,0.0,0.0,0.00015247945205479452,0.0,0.0,0.023831480852,0.0,0.023831480852,1.0,0.0,0.023831480852,1.413093261686153,1.0960204360172363,1.2892946292325613,0.0
2020-07-02,1.0,1.0,1.0,1.0,0.0,0.0,7.878082191780822e-05,0.0,0.0,0.024746373376,0.0,0.024746373376,1.0,0.0,0.024746373376,1.4480621951549482,1.123142966954645,1.2892946292325613,0.0
2020-07-03,1.0,1.0,1.0,1.0,0.0,0.0,5.998630136986301e-05,0.0,0.0,0.019383789785,0.0,0.019383789785,1.0,0.0,0.019383789785,1.4761311283414373,1.1449137341245952,1.2892946292325613,0.0
2020-07-06,1.0,1.0,1.0,1.0,0.0,0.0,0.00015335616438356164,0.0,0.0,0.074200136147,0.0,0.074200136147,1.0,0.0,0.074200136147,1.5856602590351967,1.2298664890732103,1.2892946292325613,0.0
2020-07-07,1.0,1.0,1.0,1.0,0.0,0.0,5.217808219178083e-05,0.0,0.0,-0.004604985213,0.0,-0.004604985213,1.0,0.0,-0.004604985213,1.578358316989498,1.224202972077064,1.2892946292325613,0.0
2020-07-08,1.0,1.0,1.0,1.0,0.0,0.0,5.6917808219178084e-05,0.0,0.0,0.010058995798,0.0,0.010058995798,1.0,0.0,0.010058995798,1.5942350166678336,1.2365172246290863,1.2892946292325613,0.0
2020-07-09,1.0,1.0,1.0,1.0,0.0,0.0,5.6041095890410955e-05,0.0,0.0,0.016009748718,0.0,0.016009748718,1.0,0.0,0.016009748718,1.619758318682122,1.2563135546808768,1.289294629232561,0.0
2020-07-10,1.0,1.0,1.0,1.0,0.0,0.0,5.5794520547945204e-05,0.0,0.0,-0.018776624343,0.0,-0.018776624343,1.0,0.0,-0.018776624343,1.5893447252057786,1.232724227007615,1.289294629232561,0.0
2020-07-13,1.0,1.0,1.0,1.0,0.0,0.0,0.00017710958904109588,0.0,0.0,0.019599578504,0.0,0.019599578504,1.0,0.0,0.019599578504,1.6204952119173675,1.2568851022686336,1.2892946292325609,0.0
2020-07-14,1.0,1.0,1.0,1.0,0.0,0.0,5.708219178082192e-05,0.0,0.0,-0.0093013642,0.0,-0.0093013642,1.0,0.0,-0.0093013642,1.6054223957669678,1.2451943561748786,1.289294629232561,0.0
2020-07-15,1.0,1.0,1.0,1.0,0.0,0.0,5.4123287671232874e-05,0.0,0.0,-0.011850615481,0.0,-0.011850615481,1.0,0.0,-0.011850615481,1.5863971522701477,1.2304380366607388,1.289294629232561,0.0
2020-07-16,1.0,1.0,1.0,1.0,0.0,0.0,5.4095890410958916e-05,0.0,0.0,-0.050715763691999996,0.0,-0.050715763691999996,1.0,0.0,-0.050715763691999996,1.5059418091739531,1.1680354319558044,1.289294629232561,0.0
2020-07-17,1.0,1.0,1.0,1.0,0.0,0.0,5.653424657534247e-05,0.0,0.0,0.0060053380779999995,0.0,0.0060053380779999995,1.0,0.0,0.0060053380779999995,1.5149854988638378,1.1750498796117819,1.289294629232561,0.0
2020-07-20,1.0,1.0,1.0,1.0,0.0,0.0,0.0001636301369863014,0.0,0.0,0.026157652881,0.0,0.026157652881,1.0,0.0,0.026157652881,1.5546139636628666,1.2057864264805276,1.289294629232561,0.0
2020-07-21,1.0,1.0,1.0,1.0,0.0,0.0,4.943835616438356e-05,0.0,0.0,0.002712710989,0.0,0.002712710989,1.0,0.0,0.002712710989,1.5588311820457477,1.2090573765700283,1.289294629232561,0.0
2020-07-22,1.0,1.0,1.0,1.0,0.0,0.0,4.6260273972602743e-05,0.0,0.0,0.0050672048780000005,0.0,0.0050672048780000005,1.0,0.0,0.0050672048780000005,1.5667300990153885,1.215183918006366,1.289294629232561,0.0
2020-07-23,1.0,1.0,1.0,1.0,0.0,0.0,4.672602739726028e-05,0.0,0.0,0.0016235847040000002,0.0,0.0016235847040000002,1.0,0.0,0.0016235847040000002,1.5692738180394463,1.217156872028188,1.2892946292325609,0.0
2020-07-24,1.0,1.0,1.0,1.0,0.0,0.0,5.0232876712328775e-05,0.0,0.0,-0.047690142047000006,0.0,-0.047690142047000006,1.0,0.0,-0.047690142047000006,1.4944349267465071,1.1591104879076817,1.2892946292325609,0.0
2020-07-27,1.0,1.0,1.0,1.0,0.0,0.0,0.00015779452054794522,0.0,0.0,0.007166853303,0.0,0.007166853303,1.0,0.0,0.007166853303,1.505145322637379,1.1674176627364847,1.2892946292325609,0.0
2020-07-28,1.0,1.0,1.0,1.0,0.0,0.0,5.672602739726028e-05,0.0,0.0,0.007071380921,0.0,0.007071380921,1.0,0.0,0.007071380921,1.515788778555209,1.1756729177235978,1.2892946292325609,0.0
2020-07-29,1.0,1.0,1.0,1.0,0.0,0.0,5.628767123287672e-05,0.0,0.0,0.031708178767,0.0,0.031708178767,1.0,0.0,0.031708178767,1.5638516801186502,1.212951364770298,1.2892946292325609,0.0
2020-07-30,1.0,1.0,1.0,1.0,0.0,0.0,6.108219178082192e-05,0.0,0.0,-0.008004451674000001,0.0,-0.008004451674000001,1.0,0.0,-0.008004451674000001,1.5513339049198367,1.203242354188082,1.2892946292325609,0.0
2020-07-31,1.0,1.0,1.0,1.0,0.0,0.0,7.497260273972604e-05,0.0,0.0,0.005307443366,0.0,0.005307443366,1.0,0.0,0.005307443366,1.5595675217619545,1.2096284948385077,1.2892946292325609,0.0
2020-08-03,1.0,1.0,1.0,1.0,0.0,0.0,0.0002090821917808219,0.0,0.0,0.017383466392,0.0,0.017383466392,1.0,0.0,0.017383466392,1.5866782113625582,1.2306560311253385,1.2892946292325609,0.0
2020-08-04,1.0,1.0,1.0,1.0,0.0,0.0,5.897260273972603e-05,0.0,0.0,0.003375100198,0.0,0.003375100198,1.0,0.0,0.003375100198,1.5920334093078903,1.2348096185396595,1.2892946292325609,0.0
2020-08-05,1.0,1.0,1.0,1.0,0.0,0.0,5.653424657534247e-05,0.0,0.0,-0.0030694193330000003,0.0,-0.0030694193330000003,1.0,0.0,-0.0030694193330000003,1.5871467911825787,1.2310194700239396,1.2892946292325609,0.0
2020-08-06,1.0,1.0,1.0,1.0,0.0,0.0,5.223287671232877e-05,0.0,0.0,-0.0026571067059999996,0.0,-0.0026571067059999996,1.0,0.0,-0.0026571067059999996,1.5829295728003212,1.2277485199349225,1.2892946292325609,0.0
2020-08-07,1.0,1.0,1.0,1.0,0.0,0.0,4.8917808219178086e-05,0.0,0.0,-0.009599526367,0.0,-0.009599526367,1.0,0.0,-0.009599526367,1.5677341986291204,1.215962715645762,1.2892946292325609,0.0
2020-08-10,1.0,1.0,1.0,1.0,0.0,0.0,0.00016116438356164384,0.0,0.0,0.0034158838600000002,0.0,0.0034158838600000002,1.0,0.0,0.0034158838600000002,1.5730893965749877,1.2201163030604982,1.2892946292325607,0.0
2020-08-11,1.0,1.0,1.0,1.0,0.0,0.0,5.746575342465753e-05,0.0,0.0,-0.010042553191000001,0.0,-0.010042553191000001,1.0,0.0,-0.010042553191000001,1.5572915626356854,1.207863220187807,1.2892946292325607,0.0
2020-08-12,1.0,1.0,1.0,1.0,0.0,0.0,5.998630136986301e-05,0.0,0.0,-0.005588033012,0.0,-0.005588033012,1.0,0.0,-0.005588033012,1.5485893659743681,1.201113640639417,1.2892946292325607,0.0
2020-08-13,1.0,1.0,1.0,1.0,0.0,0.0,6.231506849315069e-05,0.0,0.0,-0.004409094839,0.0,-0.004409094839,1.0,0.0,-0.004409094839,1.5417614885931203,1.1958178166854212,1.2892946292325607,0.0
2020-08-14,1.0,1.0,1.0,1.0,0.0,0.0,6.173972602739726e-05,0.0,0.0,0.024096908649,0.0,0.024096908649,1.0,0.0,0.024096908649,1.5789131743422948,1.2246333293749363,1.2892946292325607,0.0
2020-08-17,1.0,1.0,1.0,1.0,0.0,0.0,0.00019461643835616438,0.0,0.0,0.020095815492,0.0,0.020095815492,1.0,0.0,0.020095815492,1.6106427221717654,1.2492433348074086,1.2892946292325607,0.0
2020-08-18,1.0,1.0,1.0,1.0,0.0,0.0,6.63972602739726e-05,0.0,0.0,-0.001787124392,0.0,-0.001787124392,1.0,0.0,-0.001787124392,1.607764303276175,1.2470107815722309,1.2892946292325607,0.0
2020-08-19,1.0,1.0,1.0,1.0,0.0,0.0,6.587671232876712e-05,0.0,0.0,-0.015446748271999999,0.0,-0.015446748271999999,1.0,0.0,-0.015446748271999999,1.5829295728027606,1.2277485199368148,1.2892946292325607,0.0
2020-08-20,1.0,1.0,1.0,1.0,0.0,0.0,6.853424657534247e-05,0.0,0.0,-0.008975286061,0.0,-0.008975286061,1.0,0.0,-0.008975286061,1.5687223270724393,1.2167291257594126,1.2892946292325604,0.0
2020-08-21,1.0,1.0,1.0,1.0,0.0,0.0,7.54931506849315e-05,0.0,0.0,0.007167997253,0.0,0.007167997253,1.0,0.0,0.007167997253,1.5799669244036145,1.2254506367905014,1.2892946292325604,0.0
2020-08-24,1.0,1.0,1.0,1.0,0.0,0.0,0.00023645205479452052,0.0,0.0,0.0038354996800000003,0.0,0.0038354996800000003,1.0,0.0,0.0038354996800000003,1.5860268870365752,1.2301508523157672,1.2892946292325604,0.0
2020-08-25,1.0,1.0,1.0,1.0,0.0,0.0,7.478082191780823e-05,0.0,0.0,0.004754829123,0.0,0.004754829123,1.0,0.0,0.004754829123,1.5935681738689178,1.2360000094140413,1.2892946292325607,0.0
2020-08-26,1.0,1.0,1.0,1.0,0.0,0.0,6.793150684931508e-05,0.0,0.0,-0.012549119026,0.0,-0.012549119026,1.0,0.0,-0.012549119026,1.5735702971789913,1.2204892981797675,1.2892946292325604,0.0
2020-08-27,1.0,1.0,1.0,1.0,0.0,0.0,6.124657534246574e-05,0.0,0.0,0.007787762088,0.0,0.007787762088,1.0,0.0,0.007787762088,1.5858248882821648,1.2299941784649415,1.2892946292325607,0.0
2020-08-28,1.0,1.0,1.0,1.0,0.0,0.0,5.683561643835618e-05,0.0,0.0,0.028277853260999998,0.0,0.028277853260999998,1.0,0.0,0.028277853260999998,1.6306686117706495,1.2647757733554574,1.2892946292325604,0.0
2020-08-31,1.0,1.0,1.0,1.0,0.0,0.0,0.00022782191780821914,0.0,0.0,-0.011891981170999998,0.0,-0.011891981170999998,1.0,0.0,-0.011891981170999998,1.6112767313433323,1.2497350836731773,1.2892946292325607,0.0
2020-09-01,1.0,1.0,1.0,1.0,0.0,0.0,7.886301369863014e-05,0.0,0.0,0.008357709987,0.0,0.008357709987,1.0,0.0,0.008357709987,1.6247433149727013,1.2601800070630969,1.2892946292325609,0.0
2020-09-02,1.0,1.0,1.0,1.0,0.0,0.0,6.686301369863013e-05,0.0,0.0,-0.0036883547449999997,0.0,-0.0036883547449999997,1.0,0.0,-0.0036883547449999997,1.6187506852575149,1.2555320161544916,1.2892946292325609,0.0
2020-09-03,1.0,1.0,1.0,1.0,0.0,0.0,6.14109589041096e-05,0.0,0.0,-0.00199658916,0.0,-0.00199658916,1.0,0.0,-0.00199658916,1.6155187051865871,1.2530252345410047,1.2892946292325609,0.0
2020-09-04,1.0,1.0,1.0,1.0,0.0,0.0,5.36027397260274e-05,0.0,0.0,-0.009544450465,0.0,-0.009544450465,1.0,0.0,-0.009544450465,1.6000994669296529,1.241065797258533,1.2892946292325609,0.0
2020-09-07,1.0,1.0,1.0,1.0,0.0,0.0,0.00017119178082191785,0.0,0.0,-0.022555125399999997,0.0,-0.022555125399999997,1.0,0.0,-0.022555125399999997,1.5640090228005814,1.2130734025717158,1.2892946292325609,0.0
2020-09-08,1.0,1.0,1.0,1.0,0.0,0.0,5.7931506849315066e-05,0.0,0.0,0.007577062166,0.0,0.007577062166,1.0,0.0,0.007577062166,1.5758596163945264,1.2222649351549228,1.2892946292325609,0.0
2020-09-09,1.0,1.0,1.0,1.0,0.0,0.0,5.836986301369863e-05,0.0,0.0,-0.022132968723,0.0,-0.022132968723,1.0,0.0,-0.022132968723,1.5409811647930276,1.1952125835739194,1.2892946292325609,0.0
2020-09-10,1.0,1.0,1.0,1.0,0.0,0.0,5.5356164383561643e-05,0.0,0.0,-0.000436948353,0.0,-0.000436948353,1.0,0.0,-0.000436948353,1.5403078356110673,1.1946903374040418,1.2892946292325609,0.0
2020-09-11,1.0,1.0,1.0,1.0,0.0,0.0,5.261643835616439e-05,0.0,0.0,0.008174506033,0.0,0.008174506033,1.0,0.0,0.008174506033,1.5528990913059473,1.204456340774718,1.289294629232561,0.0
