date,策略名称,沪深300主连,10年国债主连,沪金主连,豆粕主连,中证1000主连,30年国债主连,红利低波ETF,有色ETF,能源化工ETF
2018-11-30,风险平价策略,0.024435408383284427,0.32459483283862817,0.12283090102952987,0.03474614223055888,0.02240756119398286,0.341706117662684,0.029503263007836306,0.05918843768554455,0.040587335967951055
2018-12-31,风险平价策略,0.029319793233749728,0.2981176062469995,0.14690695813958596,0.04030349805646362,0.026245903628932667,0.301471629669279,0.038245819914662936,0.06788254400347785,0.051506247106848806
2019-01-31,风险平价策略,0.03380874378112913,0.2937789528014118,0.12894691138035466,0.03962135019636477,0.029208448618298587,0.29513331219227656,0.04784641177828142,0.07360153466026466,0.05805433459161837
2019-02-28,风险平价策略,0.03886302965175896,0.2739152039021483,0.10419270482958697,0.042264147603641895,0.04034854683679886,0.29079179474783723,0.05212065201997938,0.08459300851727398,0.07291091189097454
2019-03-31,风险平价策略,0.029347223818719244,0.26947990807366523,0.07267943770341968,0.04095158545670769,0.026822228444207744,0.3905886949649032,0.03771780526555397,0.07306777130093556,0.05934534497188764
2019-04-30,风险平价策略,0.041933570154403174,0.2777823951778363,0.11334421003697213,0.06805581615679872,0.03506960464773351,0.20865731992318393,0.04759541964836343,0.11986717460425604,0.08769448965045269
2019-05-31,风险平价策略,0.03012310259794392,0.27412475402060277,0.12727872898883782,0.09086487150398627,0.02504443741092711,0.267487855229242,0.039890437353152675,0.0796867382527701,0.06549907464253735
2019-06-30,风险平价策略,0.034697144692319125,0.28818360050226105,0.10267675333029577,0.0604543386542249,0.02638461967934313,0.2851723179252747,0.045917581956796606,0.08706071858244276,0.06945292467704206
2019-07-31,风险平价策略,0.03868683206104563,0.3459443793506821,0.08536847928394417,0.05074660890515976,0.027164875792911575,0.28408218069511165,0.05196565764164063,0.06869053500512241,0.047350451264382046
2019-08-31,风险平价策略,0.04194809328846307,0.2965198378944616,0.06801047603712457,0.053605797897254615,0.032424191404842595,0.30832134076966494,0.053920288080392384,0.09155909145766493,0.05369088317013139
2019-09-30,风险平价策略,0.04687045904176837,0.2770851001335329,0.05000021669228886,0.06426231150255797,0.033731025313670594,0.27755623429606446,0.07045388965337175,0.11527422582440426,0.06476653754234077
2019-10-31,风险平价策略,0.059021134165051094,0.2610530421626359,0.06280451158813094,0.0658521521177901,0.039063499688021294,0.2268155623173568,0.07693942037228278,0.14452916539761032,0.06392151219112067
2019-11-30,风险平价策略,0.05010696619369222,0.2817372068006238,0.05568199628417731,0.05819131351990501,0.036830823852501256,0.27421461621744647,0.06818961032417568,0.11953937991966763,0.05550808688781059
2019-12-31,风险平价策略,0.05301759650069037,0.26639321292833457,0.06121100507782193,0.06064272294386609,0.03812536765815163,0.26438800289116693,0.07323359425152318,0.12398398307255391,0.05900451467589145
2020-01-31,风险平价策略,0.030719756735845347,0.3350002735044051,0.046794360640004584,0.04443910499805337,0.02866520497902157,0.3651276604430643,0.038631945757919825,0.07301869318288004,0.03760299975880599
2020-02-29,风险平价策略,0.016314865004210456,0.342437033575675,0.059902214028420775,0.03740645338428918,0.01427919218959657,0.4648937048178962,0.01872630724967875,0.027822940645354406,0.018217289104878773
2020-03-31,风险平价策略,0.026572438080544162,0.35508544555742755,0.04921398165184243,0.0738734631064809,0.025265674186755904,0.38124892421052126,0.03187295854531174,0.028063021698862364,0.028804092962253478
2020-04-30,风险平价策略,0.03656730008255184,0.37481777758022194,0.05994288098447433,0.06497872629107429,0.031269668394299434,0.3207784703230421,0.04358378376499292,0.037140603439285394,0.030920789140057713
2020-05-31,风险平价策略,0.044400375383284764,0.31624355122666675,0.07838934761819005,0.0838126574941671,0.03891276155241346,0.29861967976834114,0.053604372849924524,0.04679698992584767,0.03922026418116446
2020-06-30,风险平价策略,0.05270302256481927,0.29035241821311586,0.0864413234862524,0.09360169815788044,0.05162516765951624,0.2567636321594792,0.06388347582556043,0.05714796497827704,0.04748129695509927
2020-07-31,风险平价策略,0.037335968749304546,0.26634018789163766,0.11056504398639055,0.08739612486494203,0.03885771438708667,0.2563312023734306,0.060284468450967736,0.06969317789169807,0.07319611140454216
