date,策略名称,沪深300主连,红利低波ETF,沪铜主连,10年国债主连,PTA主连,30年国债主连,豆粕主连,原油主连,沪金主连,中证1000主连,沪铝主连
2017-10-31,风险平价策略,0.08743437137316203,0.14412038400572091,0.046419315804597336,0.15687369697858472,0.05556002738755099,0.2056087047205024,0.06001461282972393,0.0625952360650457,0.09056268812422051,0.04585344117665517,0.04495752153423637
2017-11-30,风险平价策略,0.04888870876133451,0.08011298037208935,0.04769714866467097,0.18408426326871138,0.04929726218293738,0.24780364882685074,0.08232285590114323,0.06654845595676936,0.11744089749662075,0.037616382150523535,0.0381873964183488
2017-12-31,风险平价策略,0.045876074442130016,0.06970017815369581,0.04694723962995825,0.2161635888649536,0.050147378896876704,0.26852119502423977,0.06781339869269488,0.05494485549013484,0.0990551352238627,0.041238404654887345,0.03959255092656626
2018-01-31,风险平价策略,0.04354447303450596,0.06017117574753438,0.041111455118130816,0.18266909152681268,0.051652358550701306,0.3550929357034764,0.07991804966379164,0.04734829145838562,0.06686025514122798,0.03913100683190718,0.03250090722352606
2018-02-28,风险平价策略,0.020010411299143976,0.025711417007143,0.034685367672913636,0.18142914129270363,0.05591635229560095,0.4569669397275287,0.0836297959957412,0.026545728023881925,0.059134091946427714,0.023392925414514477,0.032577829324400745
2018-03-31,风险平价策略,0.01708825419289112,0.023165194382043352,0.02573711216544353,0.20846898078541506,0.034887079552447235,0.5133348531721318,0.05364824382596054,0.02087045686713744,0.05394142396618626,0.019874152433666303,0.028984248656677293
2018-04-30,风险平价策略,0.025826295448388496,0.03451784319787457,0.04683209377149711,0.24988372526063296,0.06544775777065925,0.33732738518850125,0.05640952684711255,0.0370205068417154,0.07866732203477303,0.029201222021211302,0.03886632161763418
2018-05-31,风险平价策略,0.02901055714486634,0.040853425018993444,0.05011488706222622,0.23162356816273671,0.0668439799328079,0.3376404672177281,0.041680980480378035,0.039133630855687836,0.08452815875813906,0.030255892197979202,0.04831445316845708
2018-06-30,风险平价策略,0.022961064824704742,0.028557315770372745,0.03603802203326462,0.25267893597917696,0.05046626756238712,0.3900916690857919,0.04515238088901711,0.04150914391390979,0.07804489658208066,0.018415221292404558,0.03608508206688976
2018-07-31,风险平价策略,0.02707346636835433,0.031152404200353374,0.031595651648858726,0.24297552167028771,0.07052109514290872,0.3464913715298188,0.056239242275726464,0.04076120860588527,0.08561694110759364,0.022347795140669927,0.04522530230954293
2018-08-31,风险平价策略,0.03437996464435489,0.04043790100231807,0.04567273028672158,0.2800984147369671,0.09866791290281747,0.20780096006763915,0.05042568152498539,0.041466260991853354,0.09841560415098222,0.030426607409383452,0.07220796228197716
2018-09-30,风险平价策略,0.036336659862988334,0.04497354035923109,0.04874662344618401,0.27664559940521727,0.05700656752047175,0.24235562720305054,0.061033081057337714,0.04953757899249313,0.09207539343106438,0.033555882820754945,0.05773344590120672
2018-10-31,风险平价策略,0.020630842722020818,0.02365093564331878,0.04303167994660076,0.3236424171691764,0.0399116253822361,0.3074544853099606,0.049195910500529565,0.03351334239528705,0.09240296251323098,0.01903357533768185,0.04753222307995715
2018-11-30,风险平价策略,0.022845946981729273,0.02773616313713767,0.051996068341576655,0.30470629338825705,0.02198120204092327,0.33335335899830415,0.03187973341783505,0.015640506584945986,0.1103778244432556,0.021159233611099466,0.05832366905493586
2018-12-31,风险平价策略,0.026425270392132327,0.03578437163092008,0.0533616165934938,0.2836461258548032,0.02424388846006734,0.3008773983618346,0.037170010566006044,0.014518699816613703,0.13108392848248876,0.023925077731040193,0.0689636121106001
2019-01-31,风险平价策略,0.031680063243911843,0.045841366414508235,0.05199820396767705,0.2815382549954035,0.028960656461665544,0.29544541232211724,0.03640560766691209,0.017104248183525506,0.12422766850268678,0.026961231251341387,0.05983728699025091
2019-02-28,风险平价策略,0.03677460937525333,0.050882034582858705,0.07090399548967366,0.2495228478188559,0.03141358925944844,0.2865194909191598,0.03989458091937798,0.019649861449175188,0.0998186483417875,0.03714007021241771,0.07748027163199181
2019-03-31,风险平价策略,0.02691668258635277,0.036093871617090705,0.05033510669891869,0.2492546243836497,0.029668852149177114,0.37380191192504336,0.038272246469942144,0.02180411537372001,0.06988365910488656,0.024875904618627452,0.07909302507259153
2019-04-30,风险平价策略,0.03679219886606023,0.04366055681247916,0.07507675349564717,0.2387420678198385,0.03321693774137346,0.18626258708652488,0.05975350795090562,0.03592836949907861,0.1037160800046227,0.029327621469585768,0.15752331925388383
2019-05-31,风险平价策略,0.027934015482389853,0.037742164231401816,0.0512762308696609,0.2533006304399617,0.027255572421717836,0.2524071145200259,0.0858053990518486,0.027167919357853194,0.12306300272692614,0.022275230050563342,0.09177272084765078
2019-06-30,风险平价策略,0.03318139901446911,0.043769449138591765,0.05530529686695816,0.2730497121901803,0.029537685560220538,0.27632909406264883,0.05597461293470791,0.022432130368902122,0.10327343238043159,0.02322965169148377,0.08391753579140596
2019-07-31,风险平价策略,0.03613590779851127,0.04832282937273767,0.04921945289330647,0.31748819424451646,0.017631078228975937,0.2765205037850017,0.04874829890127437,0.02450563632453209,0.0773594185170558,0.024484829066927387,0.07958385086716081
2019-08-31,风险平价策略,0.03746842883139023,0.04785907106735764,0.056087621057181285,0.2747669129936435,0.021131203791679487,0.298806341446013,0.05090050348482089,0.028121304396994416,0.06226841393205905,0.028748608602242622,0.0938415903966178
2019-09-30,风险平价策略,0.04517673109471667,0.06605098168768911,0.08218264777350429,0.25740985260532745,0.02955972031090243,0.265563056609998,0.06397203719356605,0.028421085234423948,0.048459011142862427,0.0314910704781595,0.0817138058688501
2019-10-31,风险平价策略,0.05516772755486968,0.07108023374990866,0.09921648657147417,0.24312441878823612,0.030604925537276135,0.20988677871607503,0.06445956572172863,0.03168987308957911,0.05820098513559024,0.03623495568908589,0.10033404944617642
2019-11-30,风险平价策略,0.04595533670594998,0.06129295546260818,0.10323243583625526,0.25199384349181775,0.03023461775320587,0.2448574403035633,0.05492391537907901,0.03154452297857149,0.05268725216482884,0.03342114005052822,0.08985653987359213
2019-12-31,风险平价策略,0.04848799655633713,0.06635667403090675,0.09475992745202536,0.24027836897148325,0.03241392695187042,0.24303372312463994,0.05637250722729533,0.03338926736721601,0.05792462742416298,0.03411853191379222,0.09286444898027063
2020-01-31,风险平价策略,0.028490603556358157,0.03549080331452636,0.05815017945856311,0.30616417612035796,0.02685397553416128,0.3410533396226013,0.03961265526341031,0.017032195486079024,0.04029987328183001,0.026686984872228998,0.08016521348988352
2020-02-29,风险平价策略,0.014687237578760951,0.017063644920587852,0.022786538095603694,0.3276570041137181,0.017250154484908516,0.4573069322955865,0.033654265201124293,0.011353013691462672,0.053978477201881446,0.012722567414718257,0.031540165001647726
2020-03-31,风险平价策略,0.0264987962089844,0.031987457313376724,0.021068663982876948,0.3411952234211724,0.019753276667637057,0.36586031672078473,0.07400096205243926,0.013902942804594755,0.04901819381537512,0.02529983605711723,0.03141433095564117
2020-04-30,风险平价策略,0.03589173025435046,0.04285573203323547,0.027257652657856943,0.36014011736609897,0.020984447890130792,0.3072109294763209,0.06424815992602889,0.012268113362073892,0.057525219942370455,0.030960741873367642,0.04065715521816579
2020-05-31,风险平价策略,0.04246755523199909,0.051006548289662355,0.03416903022140898,0.30546115612487446,0.02629953102345068,0.2818884994005911,0.0795804772039112,0.015524454153793948,0.07292569565675365,0.037473668868929055,0.0532033838246256
2020-06-30,风险平价策略,0.049143994474639484,0.05924361884820919,0.04297430368404058,0.2784403049614595,0.03013568134223819,0.2441604453912256,0.0870307100989102,0.01716653901272111,0.0796776415764809,0.04840678754091452,0.06361997306916065
2020-07-31,风险平价策略,0.03417412881700921,0.0569589341038119,0.04802339345649097,0.2567915548003064,0.04743422838135791,0.24665013449906276,0.08346975432867468,0.023730428662388177,0.10098082135733372,0.03570016851676835,0.0660864530767959
2020-08-31,风险平价策略,0.03825159822450196,0.06154818411300932,0.05270915954122184,0.2652876383848688,0.05468296560063618,0.24906197081302137,0.09077806797293807,0.03276451320214072,0.04675200766761541,0.03531282054575537,0.07285107393429092
2020-09-30,风险平价策略,0.04020032390414172,0.055397437204202205,0.052853366277046274,0.28996984139254506,0.045504421565362975,0.2894220220611434,0.08245713903304512,0.019433708091282764,0.04326098097728936,0.03172800691701063,0.04977275257693058
2020-10-31,风险平价策略,0.03840721103002584,0.05280140818010268,0.0504604544160028,0.3016973063503781,0.035117901025095266,0.3115916223306564,0.06580761019368177,0.014256999729899618,0.04285646185027008,0.029373995783254683,0.05762902911063281
2020-11-30,风险平价策略,0.044142173382233356,0.055727711292349796,0.06235549514422071,0.28371171040648385,0.03577148493710665,0.29981027233412866,0.056921719931284157,0.017250108129492063,0.03375705253754021,0.03246714215866457,0.07808512974649597
2020-12-31,风险平价策略,0.04496095632703374,0.04605188137578237,0.05055743417292098,0.29699882428509705,0.03944303489329551,0.3426971383420079,0.05277703907718678,0.015836438604697873,0.04396911298773847,0.03489228597072351,0.03181585396351564
2021-01-31,风险平价策略,0.046845015499426164,0.05396188168928031,0.04776061600878011,0.2969625613721546,0.04125456238733507,0.3080096113929758,0.05029562838981284,0.023250569950970065,0.05135033544247781,0.038181174161838395,0.04212804370494864
2021-02-28,风险平价策略,0.04225621822860622,0.057282403902677546,0.044032728839178636,0.2763179663976773,0.054257662666860516,0.3182537033252486,0.03593347398697187,0.029139780898536156,0.04344720616108461,0.040539463973509896,0.05853939161964867
2021-03-31,风险平价策略,0.029058175992445926,0.05045855507778372,0.032728444074969366,0.3179491316150012,0.021173419521075647,0.38407956003790084,0.030114074245268702,0.017790816578452575,0.045404129964331685,0.03464462841864743,0.03659906447412289
2021-04-30,风险平价策略,0.030783272367396197,0.057459932777419245,0.0355884710927503,0.3350895340093352,0.02319356033157453,0.33455492236862866,0.032451725819757644,0.02008841776254157,0.04813338433754601,0.037369552429299784,0.04528722670375069
2021-05-31,风险平价策略,0.03588278072701621,0.06324969409024872,0.027795756211235055,0.348115587350273,0.01995579311661698,0.32686471325030036,0.028507542503546132,0.0179915997472632,0.057855194422025275,0.045281801230721334,0.028499537350753733
2021-06-30,风险平价策略,0.04324992159710944,0.06982972489653216,0.027037494927519168,0.3743446651836972,0.02484464235625617,0.2710145455583686,0.03180518237305079,0.025501441323948923,0.04266311849798988,0.0552693484950371,0.03443991479049039
2021-07-31,风险平价策略,0.03238229165163309,0.04752617776063849,0.0440899852958134,0.330495513971989,0.026077676227144523,0.30125880577604386,0.03962896516437941,0.022548189352822767,0.06679621987196513,0.044228268221940745,0.044967906705629654
2021-08-31,风险平价策略,0.03885133678511637,0.06551343851149914,0.03769474428756476,0.2997189241248739,0.02588406637511408,0.2829467509340849,0.05276345170845105,0.023229555232499283,0.06589262705391144,0.0492930243903071,0.058212080596578036
2021-09-30,风险平价策略,0.04384818744010148,0.03373031149260123,0.035534537486540195,0.3012191523416254,0.028496768718678383,0.3469824804444963,0.05358481749160648,0.029687263828477035,0.054349173767756845,0.0336892044692309,0.03887810251888584
2021-10-31,风险平价策略,0.056390729017828135,0.03761737802997518,0.040790912881500434,0.31571382750010224,0.029066258703066304,0.28673565868704654,0.058366990437266036,0.03675570804486856,0.0720673220016065,0.04345844684911638,0.023036767847623672
2021-11-30,风险平价策略,0.051297761023837374,0.03588694598504576,0.036242603608085615,0.3348464144787645,0.018690612902736582,0.32531853505598607,0.05080063555912389,0.018553814906409147,0.058952653971862,0.04910451873067367,0.020305503777475333
2021-12-31,风险平价策略,0.04832903924191941,0.04255260340841788,0.03908453164638421,0.31664739756350074,0.0217113641797198,0.3290167695943207,0.050149476713319874,0.018868950874974644,0.06638086755967373,0.04253539705915152,0.024723602158617294
2022-01-31,风险平价策略,0.032986192649066465,0.034386390595945435,0.03501882539556755,0.35876935105511043,0.028858685115376828,0.3170656021745112,0.05301037528499948,0.024288652147705043,0.058246462409047024,0.026403959147245037,0.030965504025425552
2022-02-28,风险平价策略,0.04314389635590582,0.04589853046152754,0.0463571338517709,0.3217711112042953,0.032331887698538356,0.2716710953948862,0.04931649009131499,0.03861961739275306,0.07526797332646777,0.036104530222888724,0.03951773399965128
2022-03-31,风险平价策略,0.030983537447827475,0.03653861364799387,0.0681942661760349,0.33619643331409266,0.026428590572049205,0.2983484557538602,0.05090901867281089,0.01740046804726959,0.05817553564753982,0.03235322503429335,0.044471855686227954
2022-04-30,风险平价策略,0.02322224199899827,0.02869668119635431,0.05601447855952707,0.3726366356394412,0.024471486535001027,0.34101062096353596,0.034999268440410354,0.013886581495241277,0.06203068912608254,0.018369577833477622,0.024661738211930434
2022-05-31,风险平价策略,0.023237843888602793,0.029090692772546545,0.055535899534104635,0.3841114977856017,0.0256132837337535,0.32941434189712543,0.03325363847275022,0.014895884453888512,0.06119035153443503,0.01963422618210251,0.024022339745089064
2022-06-30,风险平价策略,0.033430560142784234,0.03841223256073881,0.028068847927265946,0.3362657495598725,0.019602111319411343,0.3867166989236892,0.026276449346624847,0.016388363914028207,0.06073880050472299,0.029462100258558787,0.024638085542303213
2022-07-31,风险平价策略,0.03163476248323239,0.03519525013402931,0.01599970476395287,0.38152282889427047,0.0135945588804162,0.38599241573856397,0.027728458071688406,0.013843524023262986,0.043831054069931964,0.030219959163451587,0.020437483777199904
2022-08-31,风险平价策略,0.032217288575902066,0.03738887567317472,0.017896265030533834,0.39923505036677714,0.015153870589100255,0.36085014194182935,0.028542235809888006,0.014526718401249842,0.04970367345855053,0.023997098792927073,0.020488781360067255
2022-09-30,风险平价策略,0.04659133202023997,0.045296359407745776,0.028602145057934517,0.35905979778089936,0.018249195472714044,0.29385749910655257,0.05582931680731816,0.017376662624466726,0.0755485166301539,0.03105889040680215,0.028530284685172855
2022-10-31,风险平价策略,0.030785091466757182,0.03209762645394536,0.026157377089052927,0.38705767897875043,0.015018992696130117,0.31747847194781853,0.04610176681630008,0.019021561046476926,0.07687993813921491,0.02737778307874165,0.022023712286811773
2022-11-30,风险平价策略,0.05463588435531289,0.06331988108691726,0.047352029623236314,0.29760055280478176,0.03205396214681645,0.20439296968867718,0.06625052723359971,0.024151462823458213,0.10904833511386433,0.05173387848040833,0.04946051664292766
2022-12-31,风险平价策略,0.05262545591908268,0.05213090541990196,0.047332741280672455,0.3147332705519669,0.0329047193498845,0.2330844922805139,0.05849480595247191,0.02041376355689225,0.09105558590051177,0.051090264656311356,0.04613399513179023
2023-01-31,风险平价策略,0.05697972801747109,0.05971966298281003,0.04385698823289815,0.31040828321100145,0.03274281070446688,0.23584651729497724,0.04774541636051453,0.016988123458209294,0.09270236665690443,0.06033921448474289,0.04267088859600405
2023-02-28,风险平价策略,0.04564181329239083,0.0622969650135366,0.039739064925824845,0.3319728344635035,0.02843880199057231,0.2584435128679995,0.04644363275862566,0.017553088736137368,0.07428735226398886,0.054849949751397,0.04033298393602364
2023-03-31,风险平价策略,0.03727351235625372,0.04402465606336461,0.029235432949928458,0.36221917566653716,0.026136643336167928,0.30677836990287405,0.031236041524545267,0.011669092580885844,0.06882707776843863,0.04395314760704723,0.03864685024395707
2023-04-30,风险平价策略,0.029004235294661538,0.04484550199729753,0.02662404915770732,0.37833576553576903,0.019684552461272473,0.3471052193789615,0.02392112400503428,0.010504123656623324,0.054686373134932784,0.03326935825332662,0.03201969712441374
2023-05-31,风险平价策略,0.02839643676845178,0.030239714659372627,0.025818409340717347,0.41887698330017015,0.02039084625172955,0.3069455247449503,0.02830405489099234,0.012505515347661467,0.057854211377003945,0.0408229117324323,0.02984539158651819
2023-06-30,风险平价策略,0.03636178269226618,0.03591223370089046,0.03973671235103377,0.37560239614168034,0.027466345437726577,0.2665809089087229,0.04808899610866979,0.02011501456600401,0.06944171129742613,0.04321552494603191,0.03747837384954798
2023-07-31,风险平价策略,0.04515656465373978,0.05079466964045302,0.0501630068282261,0.32357228763333534,0.03462583257126634,0.2147550169005372,0.059849193864409726,0.02961615038798395,0.0861915529484348,0.053588812815845537,0.05168691175576832
2023-08-31,风险平价策略,0.03281066311577906,0.04782909911377408,0.046560056895478596,0.3459241788694501,0.03152066641423937,0.22085282632129724,0.05602848883701301,0.02871357105363262,0.09935003570348512,0.034194543445159584,0.056215870230691266
2023-09-30,风险平价策略,0.039634205143217346,0.0710143670196675,0.05402118403304828,0.35935535699387156,0.031317712480670536,0.15890462572324154,0.05004722735447978,0.04104365768263916,0.07908957994763627,0.046525653405233985,0.0690464302162941
2023-10-31,风险平价策略,0.04253173326494067,0.05073372348723227,0.05883035020915625,0.37317882281231496,0.028556470879963578,0.1885565392253878,0.03706914769968846,0.026164565203680542,0.08600905268236521,0.04471274830170708,0.06365684623356334
2023-11-30,风险平价策略,0.04587759377619887,0.06279851666583346,0.07809762996591808,0.36435622872351825,0.02595908686079547,0.18198257196356352,0.03510513152729881,0.021726828356690615,0.0741261875313298,0.04932535115294575,0.060644873475907364
2023-12-31,风险平价策略,0.03370397356217273,0.05592786444448188,0.06356055947549989,0.41358074991656446,0.02516238229504212,0.20263311037558093,0.034431047566675414,0.014774961813034705,0.057385749125027245,0.03692058046809204,0.0619190209578284
2024-01-31,风险平价策略,0.024448086987235114,0.04063630096299593,0.0704585669826275,0.417014181884536,0.02890721890684745,0.23922680503417448,0.025389496628134032,0.018477159327121115,0.06454000508344902,0.014248978670442496,0.05665319953243684
2024-02-29,风险平价策略,0.0307563960392826,0.04399990540933463,0.06364784674903472,0.4324853282958074,0.03223453861029448,0.18815282595544644,0.0347238130372237,0.01968885390744257,0.07884886583218902,0.014177620469697906,0.06128400569424646
