,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2014-05-06,1.0337240362360578,1.037998510083228,1.0507023942566656
2014-05-07,1.032243425510965,1.0350876319454496,1.0457187673797632
2014-05-08,1.0314953907297504,1.0317514912012868,1.0417385444429066
2014-05-09,1.0359249377382511,1.0347493125679812,1.044526221079135
2014-05-12,1.041323930875175,1.041328502853651,1.0546052086387534
2014-05-13,1.0407545483293112,1.0416500776900586,1.0561555850932687
2014-05-14,1.042941431987477,1.0431910013704317,1.0620560253524058
2014-05-15,1.0420938514906386,1.0429385159257731,1.0619644235411028
2014-05-16,1.0410621557512643,1.0397427545095999,1.0560183368900766
2014-05-19,1.0416619293030134,1.0417446364085352,1.0624196334713114
2014-05-20,1.0431171984890621,1.0417918861129538,1.062645494021093
2014-05-21,1.0441671879725987,1.0420800983064802,1.0627918926636861
2014-05-22,1.0484161213071777,1.045700382528442,1.0708347516008092
2014-05-23,1.0538792678946283,1.052265398188799,1.0798392039012776
2014-05-26,1.060298478442094,1.0581651079826462,1.0871956640009317
2014-05-27,1.0570641507121812,1.0543548828532001,1.0789852074332345
2014-05-28,1.0575526547946021,1.051910077143725,1.079607335805062
2014-05-29,1.0600890908804843,1.0499619031385645,1.0772888877451359
2014-05-30,1.0608746147222252,1.0499245194786044,1.0788399391338697
2014-06-03,1.0626198719571722,1.0494480204374137,1.078532342022601
2014-06-04,1.062607725701024,1.0487663733661536,1.079941172597362
2014-06-05,1.0642523063032916,1.0515909465627902,1.0825308339176485
2014-06-06,1.0640979369194339,1.0527832446208047,1.0864047137565966
2014-06-09,1.063294185366895,1.050601884860592,1.0851245584021623
2014-06-10,1.0642756046621547,1.0521609446132827,1.0862657846365475
2014-06-11,1.0646712237282214,1.053708390006225,1.086991288814499
2014-06-12,1.0650057515165194,1.0538014182906248,1.086343887111435
2014-06-13,1.0682104202912994,1.0594222319621829,1.0900525108877073
2014-06-16,1.0729127098574482,1.0670051874912259,1.0961783946101011
2014-06-17,1.0700943047292177,1.0622000631936752,1.0930640481578495
2014-06-18,1.0667325739611233,1.0582171524160304,1.0902222886393327
2014-06-19,1.0663621504107774,1.0599000684990687,1.0929496257980187
2014-06-20,1.071054244727841,1.0710779639623815,1.104198103508713
2014-06-23,1.0758897538745889,1.0779794700668899,1.1098138037739875
2014-06-24,1.0753280352700805,1.0796204853236804,1.1126776416904707
2014-06-25,1.0749847889085675,1.0782995353130183,1.1114834752205796
2014-06-26,1.0783766909826034,1.082038323214359,1.1116700039423344
2014-06-27,1.0803492701107824,1.0848371423442096,1.114078497365903
2014-06-30,1.0820997910813992,1.086267650059423,1.1147059548697094
2014-07-01,1.0810890016355885,1.0860017373707953,1.1113708164660896
2014-07-02,1.0803463805036189,1.0864366391946598,1.1106101617454807
2014-07-03,1.0814503525298758,1.0879015321935723,1.1174814193594698
2014-07-04,1.0800517848848066,1.0867473899417697,1.1177553371872866
2014-07-07,1.0777013942393858,1.0821091111530927,1.1077321347943152
2014-07-08,1.079098533685436,1.083645485595104,1.1095645005805606
2014-07-09,1.0756731267862962,1.0806939703462162,1.1001625520607305
2014-07-10,1.0753372547327045,1.080888497097242,1.0960532559490206
2014-07-11,1.0776338555176166,1.0865185463272347,1.100848148405164
2014-07-14,1.0757034391826887,1.0821469356539128,1.0996845454128759
2014-07-15,1.0753145377531064,1.0786375616405834,1.0985438495649817
2014-07-16,1.0735680396602723,1.0766369241800087,1.099336762384536
2014-07-17,1.0687771320409718,1.0736466696990963,1.0987856720666205
2014-07-18,1.0641966581029807,1.0719179797100193,1.0977133237590955
2014-07-21,1.0643567650866534,1.0712735358696144,1.092799250489635
2014-07-22,1.0678112646105062,1.0733064451707544,1.0999252775625843
2014-07-23,1.067011939166472,1.071686837521435,1.0961123198125893
2014-07-24,1.0687575360338741,1.0723200158204849,1.099597568891852
2014-07-25,1.0709209098254304,1.073127267063885,1.1036016953743455
2014-07-28,1.0768179678550867,1.0809758947911317,1.1140197584043863
2014-07-29,1.079209217934911,1.0848131422903111,1.1224929074259273
2014-07-30,1.0771042914630942,1.081715633025136,1.118668036886159
2014-07-31,1.0783110418533493,1.0823325726945578,1.120087322209996
2014-08-01,1.0759596230676736,1.0786921465504529,1.1155501309294238
2014-08-04,1.080499705517829,1.0833793849694855,1.1221964975420191
2014-08-05,1.081261406460721,1.0841880691084633,1.1229183407365915
2014-08-06,1.0795096473665333,1.0814936797319867,1.1208793674638877
2014-08-07,1.0794861032336884,1.0843043476930214,1.1207132977148007
2014-08-08,1.081934901988482,1.087922456709736,1.1242011024550105
2014-08-11,1.0846382798438046,1.089464349015385,1.1281321812467398
2014-08-12,1.0823395747284568,1.085805187029006,1.1254244345088371
2014-08-13,1.0818468802093897,1.0848722606109367,1.1251736726007309
2014-08-14,1.0797982417236598,1.0822795194303996,1.1219430436490683
2014-08-15,1.0824798203740549,1.084237682375633,1.1255676027184771
2014-08-18,1.0842393034227746,1.0843957857796644,1.1274003552170049
2014-08-19,1.0861913094807547,1.086195720561736,1.1290684674307045
2014-08-20,1.0845359486366641,1.0844414907460986,1.1270062501038849
2014-08-21,1.08444158721092,1.0828156530983712,1.1254460945596694
2014-08-22,1.0861978282354257,1.08361880286173,1.1275874314076344
2014-08-25,1.0852055990476301,1.083061665941997,1.1257548834196553
2014-08-26,1.0827464139184897,1.0823069732770005,1.1228177795117933
2014-08-27,1.0835007559745349,1.08323077642096,1.1240113936643372
2014-08-28,1.0816148891825121,1.0814353952049767,1.1211182936503863
2014-08-29,1.084392196993335,1.0843572455983606,1.1259118687199905
2014-09-01,1.0865527256563832,1.0856678862605673,1.1276185995756647
2014-09-02,1.090433184326288,1.087901262691188,1.1273357874196472
2014-09-03,1.090110510209914,1.0853024706889776,1.1242364092505672
2014-09-04,1.0912533774623685,1.0857591530667952,1.1257817932110514
2014-09-05,1.0920463710153294,1.0851388271339084,1.126134091709403
2014-09-09,1.0903041135501628,1.080731795892722,1.122932863749384
2014-09-10,1.0878051879010737,1.0776110243597274,1.1219474152154034
2014-09-11,1.0848414799748027,1.0740477980299903,1.1199808207962643
2014-09-12,1.0869444460981696,1.0752061364857652,1.118746600766929
2014-09-15,1.0884295596098625,1.0759185675139695,1.1196240214425857
2014-09-16,1.0853669819807148,1.0747109880551917,1.1185262410055092
2014-09-17,1.0908080480139606,1.0802252584123486,1.1225076815358555
2014-09-18,1.0916763088995496,1.078587531246995,1.1219007590184658
2014-09-19,1.097383730849337,1.0806388173893597,1.1279359745980209
2014-09-22,1.0898462935440116,1.0705047834790953,1.1226595819220184
2014-09-23,1.0923408800605625,1.0717491177884109,1.1228023365946251
2014-09-24,1.0958580073580222,1.0760702441641259,1.1265171971081842
2014-09-25,1.0950594047937743,1.0729514240756006,1.1231715517935394
2014-09-26,1.097169003751504,1.075771323609842,1.1276444292761882
2014-09-29,1.097426352358689,1.074629223250808,1.1287402904937605
2014-09-30,1.0986485456281927,1.076134281735558,1.1303106641629694
2014-10-08,1.099925658529531,1.0764855065840995,1.131985711262316
2014-10-09,1.100602771678908,1.0797785342366502,1.1345209698119203
2014-10-10,1.0972144329670133,1.0758320410011801,1.1343975820041021
2014-10-13,1.0990356931021343,1.0783071613419488,1.1372036060648376
2014-10-14,1.1046743215838704,1.0842047706860964,1.1420996244524093
2014-10-15,1.109062060722671,1.0859041621753251,1.1440510598681375
2014-10-16,1.111921032833924,1.0873889714373406,1.1504321452873982
2014-10-17,1.1090259103640334,1.0832922705004078,1.1468354474793792
2014-10-20,1.1133661754111959,1.0860454225252798,1.150199651263874
2014-10-21,1.1166323169148133,1.0900127832286477,1.1551041159327013
2014-10-22,1.1149100612833995,1.0897566051559322,1.153856082667491
2014-10-23,1.1123739817485125,1.0861489306667766,1.149686150856663
2014-10-24,1.1135092036177974,1.0862402212687194,1.146703536400959
2014-10-27,1.1140102842717547,1.085144386934338,1.1466972766159895
2014-10-28,1.1214205047062145,1.0916591223347225,1.152195527402502
2014-10-29,1.1262140255806072,1.0974262349330888,1.1575277482632746
2014-10-30,1.1270714747649841,1.092622489667684,1.1515081960365363
2014-10-31,1.1316393615283673,1.0912514389864407,1.1497578878990113
2014-11-03,1.13145157664966,1.0839096514083806,1.144653788314113
2014-11-04,1.1311765363606319,1.08291997513894,1.1469777196916424
2014-11-05,1.1297223288889728,1.0746469964782719,1.1406020732893916
2014-11-06,1.131151794131714,1.0740230331220162,1.1377797400066922
2014-11-07,1.1385338113993697,1.0798678409992886,1.1438598304008045
2014-11-10,1.1454002475310152,1.093994963788398,1.1582034120615092
2014-11-11,1.1437994174534092,1.0889035602032855,1.1556555708899556
2014-11-12,1.1468689419961227,1.095894619500654,1.1594239507955004
2014-11-13,1.1444990926927363,1.093687481951669,1.1566258200033437
2014-11-14,1.140768012966307,1.0876352868353856,1.1516411410232104
2014-11-17,1.142995995553388,1.0946236278825878,1.160443205375556
2014-11-18,1.1481454896905954,1.099207484208213,1.166876020499514
2014-11-19,1.148484920738628,1.1001808796847403,1.1679091363521878
2014-11-20,1.1482924584174983,1.097964319192179,1.1629963615840795
2014-11-21,1.15067560583774,1.102405942855629,1.1663405045474566
2014-11-24,1.165353953933421,1.1156053238242278,1.1835919247865043
2014-11-25,1.169321074194499,1.1205529317054677,1.1884350803090207
2014-11-26,1.1691213020569646,1.1211799554097381,1.1904197282918558
2014-11-27,1.1712331611404165,1.1231457410136003,1.1919525548224026
2014-11-28,1.1732825591135734,1.123348497459223,1.1939090003397317
2014-12-01,1.169501060071172,1.1100379005972083,1.1831409454942792
2014-12-02,1.1774789725764083,1.1265289365365954,1.1993952643276211
2014-12-03,1.1781729635597482,1.1284681118839675,1.2003760820016194
2014-12-04,1.1856397291330707,1.1370826801344447,1.2073705617651034
2014-12-05,1.1759250443623643,1.131906829413013,1.200235887151374
2014-12-08,1.180118449076319,1.1322221797648468,1.199844747966433
2014-12-09,1.1704049816638025,1.1252601654007972,1.1964293074992196
2014-12-10,1.1787610503198958,1.1445261160507465,1.2165955046602566
2014-12-11,1.1813287171286408,1.1442252615119093,1.217843389881777
2014-12-12,1.1848138076182602,1.1445689017754084,1.2165878503029917
2014-12-15,1.1842451595697483,1.143698686864372,1.213051489346193
2014-12-16,1.1835202942701715,1.1372429622553966,1.209892591092901
2014-12-17,1.1860958720275943,1.135426092804106,1.2122385602381665
2014-12-18,1.1876905022755886,1.1355071221788282,1.211454626207019
2014-12-19,1.1936375510195196,1.1432771666738273,1.2219706339110121
2014-12-22,1.1943872493408307,1.1453819727289098,1.2302081529828335
2014-12-23,1.1824642536405585,1.1315925055766813,1.2164168536991395
2014-12-24,1.178585389025225,1.1279133750188737,1.211945213469343
2014-12-25,1.1897844674046554,1.1356442501157953,1.2210870853289568
2014-12-26,1.1956850621122168,1.1429332780669814,1.2271487293714414
2014-12-29,1.1974181138088085,1.1469260558107144,1.23288555654746
2014-12-30,1.1954537082587033,1.1451632124401427,1.2293943847159456
2014-12-31,1.2001347811260668,1.1513487425511604,1.235607824109309
2015-01-05,1.1996228104232622,1.1498541932440227,1.2398027904091824
2015-01-06,1.2038190424966841,1.1563773016214913,1.2478479351892888
2015-01-07,1.2027165885649387,1.1591754415586693,1.2520356161572015
2015-01-08,1.1987931002856034,1.1545801416454269,1.2461967918375716
2015-01-09,1.1977579323180259,1.1520323361642821,1.2471775650473382
2015-01-12,1.1937138630990887,1.1494707094173384,1.2472388695260908
2015-01-13,1.1948409384755982,1.1525268628413312,1.257691547107505
2015-01-14,1.1897833982194406,1.1449324242640961,1.2556117356793073
2015-01-15,1.198170742094581,1.1511699060076692,1.2621755895553444
2015-01-16,1.2034416701177177,1.1599576167381902,1.273364015680638
2015-01-19,1.1980234152306743,1.1567011033148895,1.2727294232100497
2015-01-20,1.2016029052919477,1.160762163944783,1.2783213835325764
2015-01-21,1.2101462325771946,1.1740467508432988,1.2910447427768916
2015-01-22,1.2130509618016845,1.1752521302671217,1.2897094026277913
2015-01-23,1.2119647768479984,1.174666017013052,1.2916851387370483
2015-01-26,1.2117744603546756,1.1738591860931922,1.2949395226507805
2015-01-27,1.2137147429795465,1.1746256943983582,1.2925938776568198
2015-01-28,1.2107470191704828,1.1734750570129,1.2922142396095737
2015-01-29,1.2077796559166978,1.1696413908514809,1.2890935548646796
2015-01-30,1.2019256876906863,1.1596023391660812,1.277935658697452
2015-02-02,1.2034898389750357,1.1634959061454635,1.2808399922482572
2015-02-03,1.2115116040810479,1.1737969389745504,1.2892747319570455
2015-02-04,1.212716708320707,1.1736898632826147,1.2871952861655886
2015-02-05,1.214774034477784,1.1745139992641769,1.291017514379273
2015-02-06,1.2097181050171097,1.1682956085045626,1.2793341172979893
2015-02-09,1.2085210328680325,1.1628169449009151,1.2731369652452567
2015-02-10,1.2111875926834805,1.1656507501583777,1.27610075621805
2015-02-11,1.2137060852322128,1.1665315737200905,1.2769064759300854
2015-02-12,1.2157617663643083,1.1658380833554365,1.275722046620051
2015-02-13,1.222429740252682,1.1741215374274074,1.2795870257477728
2015-02-16,1.229181738062335,1.1816447327387933,1.2860705718040764
2015-02-17,1.2325445806327235,1.184206212153857,1.289042373782621
2015-02-25,1.2327397474957682,1.1808327843213313,1.2849401842717094
2015-02-26,1.2359610327625432,1.1872304342006585,1.2876935806985985
2015-02-27,1.237601671393223,1.1903540344777674,1.288083648188525
2015-03-02,1.2434920697780252,1.1994145474766174,1.3019829774472373
2015-03-03,1.236050727581504,1.190767794553337,1.2923508562836024
2015-03-04,1.2357002248099047,1.1900181470412812,1.290906462908717
2015-03-05,1.230891072534538,1.1840564136222196,1.284166320674356
2015-03-06,1.2246580797828919,1.177771426880314,1.2758422962672489
2015-03-09,1.2250154816109964,1.174654524771225,1.2770599211296096
2015-03-10,1.2240855138582647,1.1704574139882857,1.2735313659603045
2015-03-11,1.2270851675718766,1.1719461754465257,1.2731905749456183
2015-03-12,1.2336250377535882,1.1809680065685413,1.2866195224797425
2015-03-13,1.2315826314681286,1.1804462028091525,1.2871882754564086
2015-03-16,1.2325921999226226,1.1827731324855366,1.2894778374093823
2015-03-17,1.2304926641441871,1.1811816399578858,1.289269261078327
2015-03-18,1.2313112088214444,1.178490929246623,1.2784585266784814
2015-03-19,1.2323745919165685,1.182903981871107,1.285565658098353
2015-03-20,1.2382710830480246,1.1894844282801529,1.2940360291273858
2015-03-23,1.2470288259349378,1.2032596278964995,1.3203666856195966
2015-03-24,1.250605106773796,1.2087084970762583,1.3318277185334642
2015-03-25,1.2489408507722555,1.2071051533863237,1.3271629220205152
2015-03-26,1.2457959542323729,1.210431712699705,1.3286097857037271
2015-03-27,1.2445323407309028,1.2088940163836632,1.3242745636178457
2015-03-30,1.2436320028070922,1.207570309208762,1.324687909079598
2015-03-31,1.2364380040810703,1.1973313317734091,1.3164280380630602
2015-04-01,1.243499965615403,1.202380879102358,1.325324746832862
2015-04-02,1.2531225305299425,1.2131419688174174,1.3361705537546074
2015-04-03,1.2555925804682992,1.2163721077859144,1.3425382619140052
2015-04-07,1.2629727356666849,1.2261404593234284,1.355896342411002
2015-04-08,1.257023104114611,1.2228902548946818,1.3525324089195263
2015-04-09,1.2490560473729444,1.2125311598518909,1.3408770907781744
2015-04-10,1.252530451937395,1.2136182426885702,1.3485985126237112
2015-04-13,1.2628745357685018,1.2250310161528086,1.364113630749476
2015-04-14,1.262310445674954,1.2215661685831918,1.363401599172451
2015-04-15,1.2598791214357816,1.2196122934735807,1.3566619946168728
2015-04-16,1.269440320868915,1.2300204804088704,1.3719074606198318
2015-04-17,1.2736454741948076,1.2338239834736284,1.3792309154311917
2015-04-20,1.2773651112954347,1.238065922534314,1.3768948014322917
2015-04-21,1.2877745207170883,1.2453043516335482,1.3909430359023875
2015-04-22,1.2954071404231828,1.2526299700756953,1.40555980358535
2015-04-23,1.293005039620605,1.2474792170962636,1.4018986627146353
2015-04-24,1.2930050712724521,1.248399404698062,1.4019550376531962
2015-04-27,1.3034503418136276,1.25648786078315,1.415347269461825
2015-04-28,1.3006335016493225,1.258402635200499,1.4112274492443153
2015-04-29,1.3024696532173434,1.259810931879888,1.4149632444999334
2015-04-30,1.3076967316746257,1.2635950879483304,1.4201160477349286
2015-05-04,1.3099244740301097,1.2637691878744959,1.425159369957234
2015-05-05,1.3012765524055299,1.2565579721343965,1.4080012390939283
2015-05-06,1.3018339916129806,1.2589907263361788,1.4078764819506513
2015-05-07,1.2920638224857706,1.2466271849069077,1.3917926202911406
2015-05-08,1.2943532568176135,1.2467446196568506,1.3980734829769146
2015-05-11,1.3023401192768356,1.2546386898445243,1.4143493795409638
2015-05-12,1.3011850606626665,1.2528127643470883,1.417488675735813
2015-05-13,1.302743472507215,1.2546281110385837,1.4179718899003215
2015-05-14,1.3037098381246872,1.2588113628711501,1.4217447309232454
2015-05-15,1.302107391752652,1.2581898607332047,1.4173813504629262
2015-05-18,1.3008867257064973,1.2586033450723437,1.4174497235458912
2015-05-19,1.302608661109622,1.2598083805220168,1.4267903714178427
2015-05-20,1.2986467126701877,1.2510271750261146,1.4225208459462382
2015-05-21,1.3044227387968843,1.2559097121300107,1.4334963890840258
2015-05-22,1.3104083318982493,1.2612114371133998,1.4453873070354726
2015-05-25,1.3126793163279096,1.2631443410886978,1.4556690946870305
2015-05-26,1.3127456815394385,1.2631575345211323,1.4640358113629666
2015-05-27,1.3144990678997854,1.262132123547169,1.4660632523662698
2015-05-28,1.2948919892165536,1.2461976868246376,1.4328830628003835
2015-05-29,1.2965632137151377,1.2470932457563406,1.4351825384481676
2015-06-01,1.301326022253815,1.2511029446872055,1.444868523933441
2015-06-02,1.312577838683984,1.2598331082588394,1.4591964674086673
2015-06-03,1.3132676879950442,1.2600609396622384,1.459062053821236
2015-06-04,1.312534520614081,1.2582058299025884,1.4561938216607728
2015-06-05,1.313002521227283,1.25738695417315,1.453898929614705
2015-06-08,1.314793590431089,1.258845590269125,1.4528395636501632
2015-06-09,1.3158516522689778,1.2609656912371094,1.45256410326045
2015-06-10,1.3178317699171274,1.263705121292373,1.4609988069798094
2015-06-11,1.3158287019156583,1.2624494537456665,1.46057362802282
2015-06-12,1.310243712696483,1.2567407389880387,1.446402070465393
2015-06-15,1.3008361099700048,1.248826894478157,1.430627268552154
2015-06-16,1.2977213067556217,1.2464119371308737,1.4222229459532039
2015-06-17,1.302458579451428,1.250575658239982,1.4309650403083543
2015-06-18,1.2975067475992415,1.246722123763102,1.420084959572061
2015-06-19,1.2854798213607492,1.238733219269441,1.4029858641763298
2015-06-23,1.287535658394533,1.2395932063573554,1.4112132882477186
2015-06-24,1.2934802665559046,1.2438399823356,1.4171688699848173
2015-06-25,1.2805628711963195,1.2316682788594333,1.397319667384076
2015-06-26,1.267235316620937,1.2197889073074986,1.378968482143209
2015-06-29,1.260305953372377,1.2155377793862043,1.3654436007088446
2015-06-30,1.2632316241459163,1.2175783210773607,1.3623103502699598
2015-07-01,1.259751430539619,1.213636580544442,1.3537808303843941
2015-07-02,1.2587685270247448,1.2109145932801382,1.3457478779236045
2015-07-03,1.257790356112631,1.209607244785924,1.3444606788705236
2015-07-06,1.25537717087637,1.2090939995406604,1.3567397011218763
2015-07-07,1.2487875311508876,1.2038590349488465,1.3612601909141595
2015-07-08,1.2243930674732297,1.1783856443378506,1.3475864295953277
2015-07-09,1.2461301350647958,1.199148913904771,1.35889864757048
2015-07-10,1.2543605402057925,1.209410261769,1.3633775137513728
2015-07-13,1.2534370020686374,1.209486591052182,1.3648692475898119
2015-07-14,1.2527657627435673,1.2076968164564736,1.358732900346158
2015-07-15,1.2487141826651902,1.2021986158806042,1.3510024870768707
2015-07-16,1.2495612857214242,1.200821397518713,1.349222598603797
2015-07-17,1.2513354648935349,1.2025174732685655,1.3532703183847687
2015-07-20,1.2447169442616346,1.192339649180568,1.344154819761666
2015-07-21,1.2420917757989085,1.18801092125361,1.3372521595159421
2015-07-22,1.239421281155458,1.1839868727783993,1.3316800047681392
2015-07-23,1.2447851391764444,1.188378886761945,1.3360035785690174
2015-07-24,1.2367706644391947,1.180447417794943,1.3338978375633943
2015-07-27,1.2279082763580726,1.1732476309232005,1.3323270094288377
2015-07-28,1.2262327044415422,1.172300042837451,1.3357978054858375
2015-07-29,1.2338112730212087,1.1800403096311722,1.3411051509245526
2015-07-30,1.2294407844314077,1.1739802582473267,1.3351477333388835
2015-07-31,1.2221859672219617,1.1662615046577816,1.3247769048321711
2015-08-03,1.2172992658847785,1.164042382402861,1.3278744899882804
2015-08-04,1.2234550748196498,1.1687046481072745,1.3298886023056786
2015-08-05,1.2234481174874718,1.167249685575893,1.3254261402833225
2015-08-06,1.2216262512790874,1.1643454298319658,1.323534459243273
2015-08-07,1.2266480697309528,1.1713139002674506,1.3315829139769941
2015-08-10,1.2343500394452307,1.1818740981052878,1.3399366236433112
2015-08-11,1.2363722710194303,1.190426603743152,1.3450016869614358
2015-08-12,1.2431570890249957,1.2069670131606676,1.3651722444857415
2015-08-13,1.2475672965576559,1.2141954177118313,1.373486681138522
2015-08-14,1.2450948773126669,1.208915823575924,1.3705631705796424
2015-08-17,1.2449567620599302,1.2101463437355562,1.372716475794313
2015-08-18,1.2373807983450607,1.201170041490479,1.365856332243062
2015-08-19,1.238637110230685,1.2036776464322434,1.3684530263037187
2015-08-20,1.2371870483015193,1.2062494043015413,1.3747942717401673
2015-08-21,1.2377690339195504,1.2104721502948093,1.3837901922578186
2015-08-24,1.2261638706587197,1.1959314640131304,1.3755548916760452
2015-08-25,1.2209313200019043,1.1872977893395913,1.3690212293926691
2015-08-26,1.2197208140775246,1.1814168215708643,1.3625807994836006
2015-08-27,1.2253645251261884,1.1850304736061272,1.3622011906763596
2015-08-28,1.233690969700497,1.1950139066937666,1.3696569925146989
2015-08-31,1.233951200723339,1.1949996062328923,1.3763711658532811
2015-09-01,1.2368507462651042,1.1982646371484107,1.3826620482522614
2015-09-02,1.2349123854528736,1.1986959260480288,1.3835912580292857
2015-09-07,1.2324683839823698,1.1920758447778221,1.374183909849367
2015-09-08,1.2322276311215656,1.1927400395138656,1.3719724530887063
2015-09-09,1.2369258960922136,1.1984396057699067,1.375026272615526
2015-09-10,1.23527422036303,1.1935454555308267,1.367529891051954
2015-09-11,1.236241921813973,1.1939186353840043,1.3672329187228474
2015-09-14,1.234994160884938,1.190869348203788,1.3667069338556623
2015-09-15,1.234679297933631,1.1899206692805275,1.3669154616712205
2015-09-16,1.240750979287189,1.1974297160216258,1.3726949443140555
2015-09-17,1.2401218118959862,1.1996477819714892,1.3753552941276743
2015-09-18,1.2384651986018003,1.1993395825327087,1.3778736086401837
2015-09-21,1.2407792750718756,1.2047146830087134,1.385381136008381
2015-09-22,1.238839123268817,1.2027481755136464,1.3833476743547557
2015-09-23,1.2351915617235372,1.1980690134203398,1.3781104951157206
2015-09-24,1.2378443927265688,1.2027159237714045,1.384591485197568
2015-09-25,1.239392614226903,1.206120451647331,1.3903302910754796
2015-09-28,1.236248528524057,1.1998423798649953,1.3835411152845767
2015-09-29,1.2317613737259572,1.1907871285281384,1.3748333406787403
2015-09-30,1.2346562997548545,1.191263123222126,1.3731820503998697
2015-10-08,1.2414501902493171,1.2023053178283942,1.383319165228903
2015-10-09,1.2516084333739033,1.210097378620799,1.3911624030720513
2015-10-12,1.2579646629781687,1.2202790837633453,1.399656159821272
2015-10-13,1.2584463691204502,1.21856182869496,1.3970478904158457
2015-10-14,1.2619200665183115,1.2240780972150682,1.4058108586292393
2015-10-15,1.2649265252452584,1.2328048931626634,1.413771618863952
2015-10-16,1.2595737120123571,1.2287834255097625,1.4080434729242612
2015-10-19,1.2577215937269517,1.2250013633114822,1.4037936451464867
2015-10-20,1.26472481214929,1.2280672808301247,1.4050493755741074
2015-10-21,1.2619007376150682,1.2247316073550207,1.4052055386644893
2015-10-22,1.2654790963961282,1.2267238678817771,1.40503171236778
