日期,风险平价策略,全天候策略,全天候增强策略 (动量择时)
2014-09-30,1.0842231087388503,1.0376155597539807,1.1064534323130213
2014-10-08,1.0867688600111154,1.0365560498579083,1.1082192034317906
2014-10-09,1.0875350942984918,1.0403493096819796,1.1135419558135038
2014-10-10,1.0778534745153188,1.0316614606309404,1.106995882110759
2014-10-13,1.078252686675247,1.0359196997374953,1.1113935588172688
2014-10-14,1.0788880054284955,1.0374747933197135,1.1103649519770904
2014-10-15,1.082520127684687,1.0360907561293897,1.1080416874788015
2014-10-16,1.076617127096214,1.0367774949215174,1.1130158524051152
2014-10-17,1.0706875155007312,1.0341344988013175,1.110464202346076
2014-10-20,1.0765929443304372,1.0374022861003194,1.1131654256169257
2014-10-21,1.0740768842012685,1.038967924360854,1.114999815969859
2014-10-22,1.0731591586232114,1.0384997982270823,1.1129775025153914
2014-10-23,1.0658289712100062,1.0328017291090845,1.10497803585174
2014-10-24,1.0657768073248612,1.0301932323939398,1.0980620013803408
2014-10-27,1.0609857123527857,1.0269979187636942,1.0949753912218168
2014-10-28,1.0748970169510532,1.0329516467894948,1.1015722404420771
2014-10-29,1.0875557410967367,1.0411769123650978,1.1103462813241018
2014-10-30,1.0902884086503448,1.034452648279962,1.1007886207973727
2014-10-31,1.101276221720848,1.0311188354330787,1.093729880760175
2014-11-03,1.0930931791862353,1.0188243526042187,1.0863055434534616
2014-11-04,1.0932431251712502,1.0169977320321664,1.086101606718099
2014-11-05,1.0767909787636145,1.0027576758396173,1.0683592605010312
2014-11-06,1.085043882058945,1.009958709565842,1.0710142051469738
2014-11-07,1.0866333583747694,1.0138062596528303,1.0707341314754375
2014-11-10,1.0960772372994287,1.029603568748823,1.0972996935906423
2014-11-11,1.0873006729256955,1.019825660233962,1.0835226011563632
2014-11-12,1.0996454820073918,1.0319826976781208,1.0998600579162536
2014-11-13,1.0986757156909879,1.0334165919115519,1.092615550295914
2014-11-14,1.089429693594665,1.0251858044355802,1.0879337771835147
2014-11-17,1.0904515324519708,1.0284534937814476,1.106755896213517
2014-11-18,1.086663291821931,1.0266763971684307,1.1017257657253687
2014-11-19,1.0807829893301804,1.0268192811232235,1.1018558603748716
2014-11-20,1.0827431419291504,1.0286297996852967,1.095971846599168
2014-11-21,1.091500392835152,1.0360419118225235,1.1082222750333663
2014-11-24,1.0971190190794562,1.0410257405928915,1.1203061369538438
2014-11-25,1.1049255857580906,1.0471490976702893,1.1290418811394458
2014-11-26,1.1045364332917824,1.0447573526554654,1.1318935195794355
2014-11-27,1.107337593996313,1.0457289438288744,1.1325494042516886
2014-11-28,1.1127138944435053,1.0409754282180208,1.1392979417592881
2014-12-01,1.1041126825796428,1.0239754453807928,1.121789891820557
2014-12-02,1.1390712474883,1.061011932442553,1.1650715996544134
2014-12-03,1.1498421516279376,1.0621294346130274,1.1660706394560372
2014-12-04,1.1981924266046144,1.08282765643262,1.188819039223272
2014-12-05,1.1975297024985305,1.0825696450961722,1.1883906935172655
2014-12-08,1.232745222451267,1.0897556519796903,1.1962823766699022
2014-12-09,1.1825750461582676,1.0744504274448194,1.1803401245640117
2014-12-10,1.219004155338117,1.1085814729816903,1.219412759135378
2014-12-11,1.2159075713738872,1.1044477536527115,1.2146209995961328
2014-12-12,1.2170310556413118,1.1028558110475797,1.2124782430277055
2014-12-15,1.2257587628193594,1.1072312389596024,1.2169590514379325
2014-12-16,1.2433382510909896,1.105923258272731,1.2158566809830262
2014-12-17,1.2549668376724006,1.1134816925897952,1.2254544371559453
2014-12-18,1.2532869252041334,1.1127240875554592,1.2251136469748212
2014-12-19,1.2686930487183297,1.128103179503275,1.2425625128909106
2014-12-22,1.2615773976410776,1.13832652231188,1.2542637630310074
2014-12-23,1.230041022464412,1.111995305272513,1.224508342430468
2014-12-24,1.2124926980311526,1.1023175493291335,1.2137265661387906
2014-12-25,1.2470016080255049,1.1183033079537794,1.231699915183234
2014-12-26,1.2749292672772865,1.133353391314561,1.2486152758843516
