日期,唐奇安20日,唐奇安55日,唐奇安90日,TSMOM1月,TSMOM3月,TSMOM6月,TSMOM12月,唐奇安20日·仅做多,TSMOM1月·仅做多,基准·等权买入持有
2020-11-17,1.1480612458657293,1.0654038776796118,1.0091705405466558,1.2208142921283553,1.137369904937123,1.1430565501264303,1.205366817019556,1.017639819624224,1.0496591802131492,0.8864356459519336
2020-11-18,1.1525727134508323,1.0695905315506515,1.0131362176374141,1.225611653006271,1.1418393593994816,1.1451055526354827,1.2075275146964368,1.0224956650148411,1.0546678115517294,0.8914118365457314
2020-11-19,1.1510208176167496,1.0681503681052424,1.0117720678036024,1.2239614129855707,1.140301915623168,1.141973448286139,1.2042246731618478,1.021894788473284,1.0540480288291418,0.8915644006020127
2020-11-20,1.1565257574398289,1.0732589668450936,1.0166110283703311,1.2298152027877463,1.145755590595481,1.1476099094831742,1.2101683889750097,1.028750028041365,1.0611189639541587,0.8992622247366878
2020-11-23,1.154645372642179,1.0715139647712406,1.0149581296687038,1.2278156573419448,1.143892716914961,1.1455527525640528,1.208838508221954,1.0314600268853908,1.0639142311107141,0.9054621147281227
2020-11-24,1.1684496925795798,1.0665044410658133,1.0102130148332877,1.2220753946448903,1.1385448093092263,1.1401970839881306,1.1935862591997497,1.0412729994730812,1.0651891720089548,0.9118654354967725
2020-11-25,1.1776479462082585,1.0646697715290583,1.008475181428585,1.2317107487236496,1.136586211297405,1.1382356436271328,1.1870257838415161,1.0475908523021245,1.0717539301832293,0.9157524234745634
2020-11-26,1.177830198323796,1.0672409577006048,1.0109106572072513,1.231798725004865,1.1393310762568576,1.1409844919790986,1.1905107033753244,1.0480257869747647,1.0721095839605206,0.9163710991775954
2020-11-27,1.1836717081901889,1.069815568861827,1.013349377200393,1.23790789457427,1.1420795975575937,1.1437370019784898,1.1933414176755504,1.0532053586337646,1.0774081829887503,0.9208841202990786
2020-11-30,1.191317914993226,1.0934725744463254,1.0357577367094832,1.245904452825628,1.1673345893559524,1.169028644230237,1.209427563771384,1.0554624982619587,1.079717192039672,0.918882572089877
2020-12-01,1.1891197280675991,1.083618147433591,1.0264234385681268,1.2436055443274736,1.1568145143407438,1.1584933023116746,1.201519966029323,1.0548204630606282,1.0790604027687005,0.9194601608956651
2020-12-02,1.1839284201744371,1.0833833896213656,1.026201071564191,1.2381763691772651,1.1565638990800262,1.158242323354029,1.20711794309754,1.0527869675560335,1.0769801772184213,0.9199291307063717
2020-12-03,1.1759617802532765,1.0679686461485163,1.0115999373569795,1.2298446954679103,1.140107918690196,1.141762461778766,1.1943142224696133,1.0476091030607666,1.071683324584815,0.9170704484814316
2020-12-04,1.19098462958805,1.061372925866128,1.0053523473658776,1.2492035880100292,1.1330666699133374,1.1347109946275697,1.1873496122885139,1.0627262850349855,1.08873719614266,0.9318218950375743
2020-12-07,1.1893629747572916,1.0551210810895546,0.999430482705192,1.2472944611508736,1.1263925247856703,1.12802716387233,1.1794159593706772,1.0601211732110098,1.0859775944272507,0.9285222324277027
