execution_date,沪深300ETF,中证1000ETF,红利低波ETF,10年国债ETF,30年国债ETF,有色ETF,能源化工ETF,豆粕ETF,黄金ETF
2016-04-01,0.023927586228643362,0.017025974858274624,0.02750353064189895,0.47885000479740747,0.20128437086290543,0.06160294344092233,0.06132599859640447,0.05873965541605386,0.06973993515748958
2016-05-03,0.028326086682529145,0.018907908049443124,0.03312904510569764,0.4722231474544965,0.20497562617902773,0.06595409632063337,0.04908399990771261,0.05169639445146972,0.07570369584899025
2016-06-01,0.030923296809088435,0.018428920682530544,0.03594044614232858,0.5327679367908146,0.18833135269311593,0.04870636468811997,0.03938932635458059,0.037068707896888015,0.06844364794253345
2016-07-01,0.03197299370381905,0.02049280331914802,0.03606272715789967,0.5595031380484414,0.15154898724928864,0.055202904669096414,0.04360057479171649,0.03364885243160118,0.06796701862898925
2016-08-01,0.03757762178697628,0.022609528134011948,0.0419429183239224,0.5414364139724237,0.18632528354241099,0.04815318286215531,0.033084712985816854,0.020600515862962396,0.06826982252932018
2016-09-01,0.058919133980864444,0.036928335039230424,0.0679688343127489,0.39203693517792315,0.21298627620927033,0.06643437147816068,0.04941567549510798,0.03271603805158126,0.08259440025511289
2016-10-10,0.044693731187894374,0.030228925017278828,0.05081320673558385,0.40807153929867335,0.24426359820673546,0.059742137162926,0.04847295094245439,0.03416957399256439,0.07954433745588932
2016-11-01,0.05624381258519106,0.03948168510476679,0.05917884795902869,0.35733870177632504,0.24775485519761403,0.07293729685872444,0.060071197718370634,0.037401383478744527,0.06959221932123497
2016-12-01,0.10861189374468248,0.07808349768571819,0.10979849045896271,0.32151035727899996,0.18404088924572048,0.04251932117143008,0.04460114535561076,0.044111919882834374,0.06672248517604089
2017-01-03,0.09516056968497216,0.07157493941359373,0.10347739632663991,0.2762716134172754,0.12347467637300688,0.06374647020382931,0.0811469081469917,0.06852274098296765,0.11662468545072327
2017-02-03,0.11020220676714011,0.0730349622354168,0.12191288094100743,0.23026649462800983,0.12657483717924076,0.06558605224274819,0.07813172963440654,0.07051768566584146,0.12377315070618877
2017-03-01,0.10641844833712057,0.07861251701784808,0.11603958323625667,0.23205337335635046,0.130443198223581,0.05874031985349088,0.07717030148193543,0.06415392720150076,0.13636833129191606
2017-04-05,0.09231831680566628,0.06958376290332234,0.11651886089463209,0.25740100014691086,0.16193623644244223,0.05200653230053735,0.06626644772361802,0.05886746495855771,0.12510137782431308
2017-05-02,0.09115014567104056,0.058775652989656514,0.11051713138231135,0.25415415916408457,0.1622653065391074,0.056133166455388066,0.058217715597084836,0.07335279167693792,0.13543393052438896
2017-06-01,0.10634729701682406,0.05310788341988786,0.11619071945666161,0.2549115448682108,0.19538130749138746,0.055493818287748596,0.048687766237475824,0.055275270519754185,0.11460439270204945
2017-07-03,0.10168018290010068,0.05093069038557515,0.09703417639010073,0.2555241702044491,0.21823498223514323,0.0647787436829544,0.051561170324827696,0.05578406459704843,0.10447181927980055
2017-08-01,0.08304209458216538,0.04429132140845924,0.08314161409352373,0.3078664291089065,0.2084113592873298,0.0781976292043839,0.05303348277716104,0.04958365985331486,0.09243240968475551
2017-09-01,0.07196185009664922,0.05062041706766553,0.07720170553918776,0.28483263310528034,0.22228330952147815,0.07772033013929958,0.06136541675137252,0.040878053588988716,0.11313628419007822
2017-10-09,0.08473219109280249,0.05006201441220598,0.09650783624800965,0.2919483285013771,0.24081479329132396,0.054333701947506224,0.045393925057952006,0.045173330183126345,0.09103387926569613
2017-11-01,0.10515987733093665,0.04141192341622307,0.11843088044820674,0.29860385284517843,0.18427384318979817,0.050500119230057705,0.047524551736160735,0.05511516211794867,0.09897978968548975
2017-12-01,0.056669243691746654,0.03737106822538478,0.07733155421028111,0.1945270883098131,0.28681988841972017,0.05042735779584896,0.07240204128850708,0.0808363083789258,0.14361544967977247
2018-01-02,0.05162828490918934,0.04634341079223518,0.07515885303935495,0.18906996417914496,0.29149475452189794,0.06015528549054204,0.05696644798495321,0.07467374347375683,0.15450925560892564
2018-02-01,0.04801537088260141,0.04308051050218113,0.06376894427512647,0.18696512446225166,0.3616560259398256,0.050707988260465825,0.05638979868595051,0.0800846035428906,0.10933163344870685
2018-03-01,0.024411638388742867,0.024643713178898574,0.02740197755041961,0.1987315141058517,0.4550318599228248,0.04463931694079584,0.05678561661778064,0.08585450967361637,0.08249985362106962
2018-04-02,0.02219906517760968,0.02076341474441935,0.02521552476446376,0.19723503298316925,0.524322254458377,0.03128874876487959,0.04126024538312329,0.06135929089293463,0.0763564228310234
2018-05-02,0.027489924750437485,0.02606955587062505,0.03170335844043932,0.3374343607646182,0.3174426863858425,0.044206529831392706,0.056383047907540555,0.05955836855879557,0.09971216749030855
2018-06-01,0.03230857425212452,0.028464276927688124,0.03839239030687549,0.2986064349281951,0.31658965077333845,0.05649791948808061,0.06440148398643822,0.04673625677147652,0.11800301256578305
2018-07-02,0.02665926616140193,0.01834633442233082,0.02758132418376439,0.27039689101726333,0.4023172526004148,0.04376411373653562,0.05152249397618401,0.04997320481630182,0.10943911908580319
2018-08-01,0.031084420758117983,0.02277881096727703,0.030973253144890068,0.2648576775740383,0.3507676353122858,0.039201025284003786,0.05929270724871433,0.06196796749984837,0.13907650221082435
2018-09-03,0.04310990440591262,0.03431661740935964,0.04409043917239959,0.26293385306408346,0.20492075083190786,0.06280625373474939,0.11068056997073193,0.05779314921368704,0.17934846219716846
2018-10-08,0.04304863595292301,0.03584807942440021,0.04657918286405338,0.2748706808715248,0.22879106492765564,0.06390201018276001,0.08754801865256953,0.06315673691831895,0.15625559020579455
2018-11-01,0.022348823499483448,0.020437900053597177,0.024573030183972968,0.32604480931581475,0.2797528208640189,0.051408925878694035,0.05764012869702541,0.05111105579093397,0.16668250571645932
2018-12-03,0.023327860441104,0.01983862547698484,0.026242576143121872,0.36026145576392243,0.28192968537562774,0.05202301992464201,0.03651931406381432,0.0346148380016124,0.16524262480917049
2019-01-02,0.026212383952734283,0.021965691680588012,0.03223350951474774,0.32501135908235074,0.24325572851001617,0.05637631254075266,0.04293568764105278,0.03978582245792455,0.2122235046198332
2019-02-01,0.03036781419009787,0.024178535209073773,0.03985977143199016,0.3543193044547284,0.2344593779307434,0.061384607380331226,0.04865304718380821,0.038577741028905134,0.16819980119032174
2019-03-01,0.03224442376423705,0.034032974239436235,0.04308318477826337,0.3239794494915347,0.24122704992806024,0.07047491758785271,0.0613942132062629,0.04267639872157045,0.15088738828278236
2019-04-01,0.025734626941804596,0.022890415086181552,0.03186424809156834,0.3583061124423204,0.32713611128795556,0.06044157612555848,0.05153229722994425,0.04082718497026101,0.0812674278244059
2019-05-06,0.04097356684857184,0.03086389867390715,0.042410855443001445,0.30087551765737885,0.18992663877599772,0.10925079166722099,0.07980294052427821,0.07737314822812888,0.12852264218151488
2019-06-03,0.02803412638819461,0.021160371572323203,0.03401550115678168,0.34780423292490104,0.22651522869283378,0.06957844272081565,0.05577718386633395,0.07968653534778819,0.1374283773300278
2019-07-01,0.032302262490157024,0.022197893692649562,0.03866793697191392,0.3761228129281937,0.24349390036300594,0.07455240743146914,0.05924760481412514,0.05791155248809524,0.09550362882039024
2019-08-01,0.034034400176759703,0.022093917605406993,0.04285467685594905,0.46585166355137597,0.2322532843385761,0.05732538387055689,0.037344341894761726,0.042857750653609736,0.06538458105300392
2019-09-02,0.03553075944970323,0.02514118977226801,0.041790666860563534,0.4563347279422509,0.24111303725131075,0.07102353802648378,0.04217355749890152,0.03899625303266182,0.04789627016585661
2019-10-08,0.04277052097187677,0.026632698859781503,0.057218050419545655,0.4095718827375118,0.22269247851510987,0.08878803090241266,0.05364508955034261,0.051282875714716646,0.047398372328702545
2019-11-01,0.05723327816155204,0.032942998076789215,0.06540894633424002,0.3590088559482933,0.1908839537744265,0.11972722710837037,0.0561613277682459,0.056828362004685586,0.061805050823397066
2019-12-02,0.04685965800620568,0.029956629108708884,0.05546677826198466,0.4071717579734287,0.21632497421256086,0.09632088916793788,0.04704652641400128,0.0489714967473778,0.051881290107794284
2020-01-02,0.04723966827972673,0.029944001191984038,0.05653689282607333,0.4215734552624553,0.1997995967993424,0.09631151916594927,0.04757926756102033,0.04823021957470057,0.05278537933874806
2020-02-03,0.026106637742205997,0.022088691391258738,0.02961283336364108,0.48893477979416294,0.271853115417051,0.05522762352623894,0.028778569955995557,0.039361583605240065,0.0380361652042059
2020-03-02,0.013576935332025062,0.01039057011835155,0.01350112659093771,0.512115185471971,0.3415947644449889,0.020233541433026258,0.013193223151485904,0.02996378312962431,0.04543087032758919
2020-04-01,0.027951044227412836,0.024219898476491572,0.030574034595532783,0.36456822889151463,0.3694613247617569,0.02758108279247293,0.02829450729950364,0.07796905549181686,0.049380823463497814
2020-05-06,0.03580616966911137,0.02840966799648441,0.03936113160603918,0.4166671115503164,0.2928963369218944,0.03430640012783952,0.028632543912975445,0.06697101390795845,0.056949624307381014
2020-06-01,0.04538884728107227,0.03634716688888176,0.05089948613226136,0.3419282821338659,0.281129875581439,0.04527614239432436,0.037678134801382344,0.0854084314925705,0.07594363329420249
2020-07-01,0.05493943456287076,0.04896611446486837,0.06105387401243062,0.2931120521392852,0.25380282356196465,0.05593344288034878,0.04591740886465458,0.09343126526795209,0.09284358424562479
2020-08-03,0.0374043306107677,0.03637688270866623,0.05588066693564787,0.2648800337713667,0.2521194943194111,0.06676604679887391,0.0663263388313191,0.09814416265777172,0.12210204336617572
2020-09-01,0.04175150773784027,0.03454364889035167,0.05946380222583703,0.2801357187453872,0.24910083319295034,0.08336987149274137,0.0828722913960408,0.11560740031598733,0.053154926002863936
2020-10-09,0.042002918435423774,0.031284033151106345,0.0537047237034726,0.302903688728403,0.28189906882843835,0.06347657628581051,0.0819534663791438,0.09047841885455817,0.05229710563364356
2020-11-02,0.04036238421510518,0.029659043418809414,0.0535324582908402,0.31113468828553853,0.3012650572354943,0.0603649859532074,0.07510083999239994,0.07702270273464958,0.051557839873955444
2020-12-01,0.04195938922075973,0.031626444148087816,0.0512730298602699,0.3166736470473626,0.2832827139268824,0.06654257217523955,0.09252635249673935,0.07560664381257844,0.04050920731208032
2021-01-04,0.04495325874825722,0.03274666748253835,0.04109707762516376,0.3691554301141025,0.3089417331999459,0.04229394448921137,0.0518435693553699,0.06207098993132463,0.0468973290540864
2021-02-01,0.03918301724585582,0.035935909467586014,0.05050541438288191,0.3706030060281375,0.28939362365087606,0.04485360344551061,0.06112391334220122,0.049546841959349296,0.058854670477601546
2021-03-01,0.03389310469770986,0.03737150594429318,0.053295304988237716,0.40229858387169276,0.2970976426610327,0.04021976759728539,0.054512410286878844,0.03472052466001274,0.04659115529285685
2021-04-01,0.024066720162693643,0.02972562207482248,0.0455902617487675,0.438073477075012,0.32424693746692773,0.03300706744809264,0.03489930407783243,0.029000346661489217,0.04139026328436244
2021-05-06,0.02797307488130403,0.03493764988033651,0.05516976106864146,0.41095838262189693,0.3115852813865526,0.03743935132822831,0.04445637371506575,0.030782651655420025,0.0466974734625543
2021-06-01,0.03262787904653731,0.041452990442359464,0.061868248798984886,0.42789350987597813,0.2998535743456951,0.029041210023533635,0.02387740227197185,0.02713136423057803,0.0562538209643617
2021-07-01,0.044857306661779,0.05247791665135366,0.06481707811880158,0.44759020012561984,0.2507568166996372,0.03241384932406181,0.029051191982582155,0.029389056043595253,0.048646584392569504
2021-08-02,0.029058575574697623,0.03801909905181778,0.03975688709395651,0.47496989997568456,0.24068254949100035,0.04894751257407003,0.03104687049051057,0.03444619702267712,0.06307240872558532
2021-09-01,0.03752118653539505,0.04615955235575557,0.06192652153181516,0.4032015236435303,0.24156434493521692,0.05325076193301178,0.03506792331923895,0.05085936835348453,0.07044881739255165
2021-10-08,0.042254358823786246,0.029429234743565104,0.030670691494327815,0.42830568218540427,0.2776406664000233,0.04588554896105985,0.03318195671186731,0.05063836229195259,0.061993498388013615
2021-11-01,0.05495489147365149,0.03906365696860326,0.034374394537524076,0.44387265872209736,0.23444344569575135,0.03977620746264847,0.016031806666561736,0.0564649959440793,0.08101794252908301
2021-12-01,0.05392157911701398,0.04180075692954329,0.03201455340482632,0.4364356334354628,0.2681161357464953,0.03174511094046291,0.01545667207910256,0.04571128282402894,0.07479827552306387
2022-01-04,0.0458912245188728,0.03540623486539523,0.036943726650953156,0.45190269715890896,0.26640948270454723,0.03139263890115927,0.01769197640193019,0.040729075739120636,0.07363294305911239
2022-02-07,0.03737469825268456,0.025710656994399252,0.03550257667041688,0.4111612034401085,0.28921054021408027,0.03981549096407632,0.03062739304892921,0.05347457535453152,0.07712286506077358
2022-03-01,0.050047997033032234,0.034847664068315604,0.048310067884500325,0.39926991846730575,0.25732749933848165,0.04867065522347694,0.03043797329432314,0.0440671120683739,0.08702111262219041
2022-04-01,0.035297210988678315,0.031232231704715726,0.03650896939797022,0.4371764654070055,0.28469705969607084,0.038874711218197466,0.02710761123171886,0.046216649413204844,0.06288909094243819
2022-05-05,0.02496222841368855,0.017863663845451547,0.02751250839692526,0.46412587123469884,0.3122303298938915,0.030149445162414346,0.02139448276881963,0.033865272036701005,0.06789619824740935
2022-06-01,0.02566998903358562,0.01932605828313233,0.02826397263549077,0.47194671443893754,0.30312613281307127,0.0297796193003416,0.022906471791606157,0.03243532440552948,0.06654571729830527
2022-07-01,0.03158502703284363,0.024197348159772862,0.033659314110397326,0.4580894381118036,0.31764123795666893,0.021867335917505247,0.019956512878706516,0.027253590124213047,0.06575019570808882
2022-08-01,0.02810449138673832,0.024379090173100037,0.02870224008836652,0.5041697214763398,0.30845541097776374,0.017590687670679676,0.015590863417798705,0.02437792832209871,0.04862956648711449
2022-09-01,0.029182541396013385,0.02141084421081975,0.03287782531351503,0.4940000992704922,0.3045233848399434,0.02024643279325156,0.019008505234592403,0.025001941617381097,0.05374842532399112
2022-10-10,0.048615748685061945,0.03056283796286101,0.044700903253734846,0.35166860047786763,0.302921321323904,0.03232490622915623,0.03526937575035581,0.05509680279627773,0.09883950352078104
2022-11-01,0.0335610084289571,0.026834267683920148,0.03256331522544352,0.3879134506646479,0.31693068671974967,0.02968915188513818,0.026551337982142174,0.04699686772000475,0.09895991368999664
2022-12-01,0.059142750747562,0.05100218131789464,0.059849084630284384,0.32416091267339653,0.1888290285863192,0.04958676189723049,0.04380100353348976,0.06353460575928446,0.16009367085453857
2023-01-03,0.0561413276937354,0.045917494925166405,0.04915755487183381,0.3508740433074674,0.22006589627841094,0.049944373789864896,0.04448249795360623,0.05828812414986446,0.1251286870300506
2023-02-01,0.06007619518878347,0.05288695714407203,0.0543301978546132,0.35419020278452923,0.21715006499173437,0.05034312753007862,0.041440393576920205,0.049553518675697246,0.12002934225357166
2023-03-01,0.04464338376987465,0.04749956560392561,0.05625131745136769,0.4089718703879141,0.2384511850099941,0.03819092679179581,0.03623195900829659,0.04455685405684482,0.08520293791998661
2023-04-03,0.03674641679007272,0.03615236658713983,0.04027595411759142,0.44592487734694036,0.28111029088100303,0.028313590490680052,0.030524998092482016,0.03095826504908768,0.06999324064500281
2023-05-04,0.027741827542968764,0.025002036934083358,0.03695468835477196,0.49164655297735793,0.29674446591187426,0.02313461070827831,0.024708675174314354,0.022062515723089444,0.05200462667326162
2023-06-01,0.02948890740242163,0.033552447335922074,0.026136435322712627,0.4680457663836764,0.30697592312581445,0.02657224568388729,0.023064931626704633,0.02825318474048572,0.057910158378375105
2023-07-03,0.04233254949336374,0.04145988187856675,0.0345855786561846,0.40418085924381475,0.2783971492971071,0.03973262773038956,0.033138800034713554,0.043938792402889566,0.08223376126297036
2023-08-01,0.050555766069661244,0.047327399036562696,0.0457308736453269,0.3729037022023791,0.2618308212913365,0.05133791617612823,0.03530679790158599,0.049819137601969744,0.08518758607504963
2023-09-01,0.037358024513062284,0.03328831791529584,0.045354762618165685,0.3902960178481619,0.266633255924347,0.051471141634778894,0.033430382906933884,0.04294830905398822,0.09921978758526628
2023-10-09,0.04839459871881692,0.0466171012196692,0.07616954103489411,0.4166373103505997,0.1727215793378944,0.06420461902061154,0.03292869410020288,0.04309529743271673,0.09923125878459445
2023-11-01,0.04304751294594264,0.03895172578517996,0.04562164650399657,0.4647356730034336,0.18842115129972156,0.06370039086153875,0.033191818516007394,0.03671985340227189,0.0856102276819077
2023-12-01,0.04115231983114192,0.03874057357822311,0.04949496416517156,0.47830603738992655,0.1901628525669541,0.05774380060489683,0.03399296089977184,0.03048782472862253,0.07991866623529163
2024-01-02,0.03046353043585308,0.027502141151370646,0.04416122119155915,0.5367277298259412,0.18717075169168712,0.05262757598546342,0.029391002957954493,0.02988396851662285,0.06207207824354803
2024-02-01,0.023544649563694592,0.013872416223163493,0.03331809215555845,0.4676411372397697,0.2564195770959449,0.07114014311906991,0.03457327307784545,0.026007805326186482,0.07348290619876711
2024-03-01,0.029855062840496417,0.013046665399702903,0.03568264916614746,0.4782847017079179,0.21693273012053862,0.06903171539705807,0.03631362590368574,0.033296460687740885,0.08755638877671204
2024-04-01,0.053047538190195,0.022603076956037794,0.05030654448239299,0.41597562499541196,0.1232805411097658,0.09719091335122042,0.06224563033120113,0.0424496628712193,0.13290046771255568
2024-05-06,0.07947170648093721,0.034846642711193365,0.062468100720097654,0.3859838724231095,0.12745764530360706,0.07425153179109473,0.0932855274282983,0.06780018826019658,0.07443478488146563
2024-06-03,0.06994180639337119,0.034728065286564073,0.06916424555521429,0.4257906671342061,0.13662685297407431,0.050759110409444086,0.0883419945208318,0.06725784664728397,0.05738941107901023
2024-07-01,0.06984014868182421,0.029228627560709063,0.04552143912310403,0.50605850437974,0.1550165502556576,0.037632889403420085,0.062002321387324845,0.04958809511574194,0.045111424092478196
2024-08-01,0.0628612867683218,0.03342873315086817,0.05061681963566689,0.494429608323557,0.17551351436225981,0.03616439184703923,0.051759162925634726,0.04608428262292458,0.04914220036372786
2024-09-02,0.0847718042706974,0.04452025306036799,0.06772061526905959,0.37366483627785946,0.17826259664053842,0.05261839138025313,0.06589809319172568,0.06166883743176067,0.07087457247773767
2024-10-08,0.09962611612842404,0.06421785924598586,0.09204785374429907,0.3271374967148063,0.11487823219742306,0.07246223384354535,0.06131328415580424,0.07335319302970203,0.09496373094001005
2024-11-01,0.03479078320896084,0.03351996427673911,0.038468703815122976,0.43700920956085887,0.14102496058867625,0.06912127851629613,0.059103806422123484,0.07364169271011205,0.11331960090111033
2024-12-02,0.03199035707814934,0.026246038124585473,0.04004955280025059,0.5058364434687356,0.14207688011589872,0.06261386948728914,0.06016278561673678,0.0592861480992335,0.07173792520912091
2025-01-02,0.039145857132019166,0.027862431499064835,0.046964551446390196,0.4668396928114017,0.14112626835686218,0.0700247942764622,0.07099080697926383,0.058046969675583544,0.07899862782295233
2025-02-05,0.03989715176808087,0.027241528537926545,0.044096734727371974,0.46303207460332346,0.14232856537818145,0.07247365615581759,0.05833429048856189,0.05638156027253078,0.0962144380682054
2025-03-03,0.05365991671192813,0.036741317980533594,0.06281528769671202,0.37719340127855744,0.13695750555273192,0.09533471635560027,0.0783600297397576,0.06615868784911567,0.09277913683506332
2025-04-01,0.06122764865504017,0.044090855738486874,0.08842436049060297,0.3406261995712256,0.10945267222994368,0.09752008977505894,0.07366371485102308,0.05960438880660771,0.12539006988201107
2025-05-06,0.040272315030215305,0.02584798754383176,0.046282764373572156,0.5297727174046667,0.16245720261303195,0.03776034297635741,0.030158018956665086,0.07920894547492267,0.048239705626736906
2025-06-03,0.043152954886042365,0.027343071261213433,0.05121653387208523,0.5248806008152826,0.1547306492963046,0.041208421021685544,0.030443297835864157,0.08484627948218165,0.04217819152934037
2025-07-01,0.04566567187659843,0.029365889663242214,0.05202714730179828,0.5386361959233072,0.14704456583433392,0.04592549706029922,0.02758945793628394,0.07248416628070503,0.04126140812343176
2025-08-01,0.061101318097756666,0.04851323390517581,0.05668964525578853,0.46123621014983895,0.15831202729063776,0.057205387402129666,0.03431930476892176,0.07019626292402979,0.05242661020572096
2025-09-01,0.07155469359521524,0.054578520716257246,0.06602975367671245,0.41333063126032105,0.12307152296829711,0.07515972791525119,0.042582215936484674,0.08007914344763087,0.0736137904838301
2025-10-09,0.06300322664942949,0.04322867507276217,0.061978195285219355,0.43057803337771405,0.1138643413400858,0.08733579167898642,0.051662339299037914,0.06394536246450366,0.0844040348322611
2025-11-03,0.04585136538874694,0.03744970426791987,0.0811648846999287,0.49196833669336953,0.12565161575659867,0.06664880878992713,0.043732342416189174,0.06705118316063703,0.04048175882668293
2025-12-01,0.039853489455395345,0.031294583575066266,0.0646238211394132,0.5191727168142196,0.12612307723738134,0.06484383842928762,0.050233259682047386,0.0637928063394191,0.04006240732777003
2026-01-05,0.056357029638160326,0.04553977806522725,0.08961641172994478,0.4495962329880602,0.10392823809203071,0.0668614322423256,0.057169980200426435,0.08171074489614524,0.04922015214767956
2026-02-02,0.05308111676240588,0.04777767133155914,0.08289285532497986,0.5567429438833006,0.10904716272851418,0.024302171913661887,0.040080666253334424,0.06370113817707236,0.022374273625171838
2026-03-02,0.04309522138298234,0.03133638990633878,0.06944328166242197,0.572360208250281,0.13828089095390206,0.01635203417398992,0.029219447976557785,0.08572105886288682,0.01419146683063925
2026-04-01,0.03946876506872421,0.0248938569552258,0.05953527017999467,0.5948524450984922,0.1701706920846031,0.02624752551040548,0.029114988887330086,0.0412389918372651,0.0144774643779595
