date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2023-02-16,风险平价策略,1.0,0.3,0.15,0.15,0.06831192558306207,0.36185518171378384,0.04676729507545655,0.037525485195943876,0.03000658665963299,0.019381323081580585,0.047627282930422336,0.08852491976011771,0.175126817401362
2023-02-17,风险平价策略,1.0,0.3,0.15,0.15,0.06783439254895639,0.36202376619558724,0.04768579503238429,0.0381880685414371,0.02926532873017425,0.01908418795163621,0.04800479934172726,0.0879136616580972,0.17456330008300247
2023-02-20,风险平价策略,1.0,0.3,0.15,0.15,0.0700155239335279,0.3516156270733179,0.04917715717804312,0.03930336380263304,0.030213112520409945,0.019277814201834935,0.04960848971432709,0.09078891157590607,0.17813792654444213
2023-02-21,风险平价策略,1.0,0.3,0.15,0.15,0.07013976623419924,0.3518115631882671,0.049284159364061206,0.03937275726061922,0.030283166927841575,0.01909061241901105,0.0494878569296435,0.09053011767635703,0.17815915067590501
2023-02-22,风险平价策略,1.0,0.3,0.15,0.15,0.07013817546913928,0.35185193481266064,0.04927210962764572,0.03935859715424185,0.030285130358678882,0.01907684462809906,0.049492180826856226,0.09052502712267832,0.17814944046836617
2023-02-23,风险平价策略,1.0,0.3,0.15,0.15,0.06856124407104265,0.35682862872664173,0.049377532985210595,0.03921000079236805,0.030242191559240558,0.01847842087584206,0.04775027867509715,0.08955170231455716,0.17599224531480026
2023-02-24,风险平价策略,1.0,0.3,0.15,0.15,0.06862787727798349,0.3569986992664221,0.04903582700901298,0.0391552644153323,0.030271564761142598,0.018497598476784997,0.0477903713345025,0.08962279745881904,0.1760359484714594
2023-02-27,风险平价策略,1.0,0.3,0.15,0.15,0.06757180347103185,0.369216744734316,0.04272479149681921,0.03703524402746753,0.0285904129269304,0.018978650091842707,0.046015664875782104,0.0898666883758102,0.173642075179322
2023-02-28,风险平价策略,1.0,0.3,0.15,0.15,0.06768630831024411,0.36985120155534634,0.04280941735536895,0.03712240421203197,0.028630152145881733,0.01901627116383387,0.04493422224639166,0.08995002301090141,0.17370146777222198
2023-03-01,风险平价策略,1.0,0.3,0.15,0.15,0.06772648966304629,0.37008172119797406,0.042837277750904755,0.037152729375350205,0.028644342982794103,0.019028976053595555,0.04454656327151789,0.08998189970481718,0.17372172962006815
2023-03-02,风险平价策略,1.0,0.3,0.15,0.15,0.06927661733736065,0.3648292847305179,0.043097039253389806,0.03780648065968832,0.029021542408874904,0.019472179089585373,0.045174718647797284,0.0913221378727857,0.1759495841884858
2023-03-03,风险平价策略,1.0,0.3,0.15,0.15,0.0692830036662175,0.36482193998018664,0.04309847730336196,0.037806622044839415,0.02902087479638519,0.019471310824141767,0.04517171311390058,0.09132605827096686,0.17595635526122302
2023-03-06,风险平价策略,1.0,0.3,0.15,0.15,0.06950903452722096,0.3653125301172473,0.04248207076349329,0.037176292822849975,0.029123424935557116,0.019530903953249915,0.045321791439027405,0.09154395144135388,0.1761121967487044
2023-03-07,风险平价策略,1.0,0.3,0.15,0.15,0.06923805746560563,0.36545337266999994,0.04250619023511869,0.03719460622971014,0.029136068940263157,0.01953886125034463,0.045339747367450806,0.091593095841507,0.17587232053007384
2023-03-08,风险平价策略,1.0,0.3,0.15,0.15,0.07109124000316287,0.373368115356054,0.0411594644239037,0.038225392352493275,0.031023555548116876,0.018328908311104435,0.047110445225245164,0.0796928787799196,0.1747046390116804
2023-03-09,风险平价策略,1.0,0.3,0.15,0.15,0.07096968993579827,0.37375645460316725,0.04125396880171965,0.03813530262088481,0.030691756315018876,0.018245986314701475,0.04718103667998716,0.07976580472872234,0.17454015901519243
2023-03-10,风险平价策略,1.0,0.3,0.15,0.15,0.05565491531644008,0.3880600142230969,0.04084445519264631,0.03627199850428275,0.03138390028906429,0.017140402953578635,0.04688366698785452,0.0837606465330365,0.16006309799548357
2023-03-13,风险平价策略,1.0,0.3,0.15,0.15,0.05587158974704403,0.3866696862754724,0.041001187440202716,0.03640342041881832,0.03154233163999623,0.017225050567949075,0.04709323151094349,0.0841935023995737,0.16049358249022055
2023-03-14,风险平价策略,1.0,0.3,0.15,0.15,0.05496991486108842,0.39873398021564427,0.03874896775423802,0.035451185741041766,0.02581707386678688,0.015122935517579457,0.04323026008962082,0.08792568195400029,0.15827765560747428
2023-03-15,风险平价策略,1.0,0.3,0.15,0.15,0.055439929879061836,0.39632552883110195,0.03906802849024346,0.03572867791777575,0.026039313318678214,0.015093645387598597,0.043600745654279835,0.08870413052126028,0.15907744439433857
2023-03-16,风险平价策略,1.0,0.3,0.15,0.15,0.05249212803074089,0.4095279049013421,0.029676935845704345,0.03373569649479344,0.024676255202353715,0.012962746397185946,0.04318123779326525,0.09374709533461423,0.15508213666607018
2023-03-17,风险平价策略,1.0,0.3,0.15,0.15,0.052879556969041765,0.4087402677623076,0.029891339422631884,0.033993671970943884,0.024861774540990526,0.013060611334479399,0.042201652170115185,0.09437112582948974,0.15563569279944547
2023-03-20,风险平价策略,1.0,0.3,0.15,0.15,0.050832879685605965,0.417666951588591,0.029842431480678628,0.0327247761535784,0.025843649971303388,0.011960965848818748,0.034685242007619424,0.09644310326380444,0.15301938663840123
2023-03-21,风险平价策略,1.0,0.3,0.15,0.15,0.0520077874291807,0.41540944373473326,0.03096103801390265,0.03390994049058344,0.026724191758609434,0.012422529903874045,0.035925801399186386,0.09263926726993002,0.15390005126894474
2023-03-22,风险平价策略,1.0,0.3,0.15,0.15,0.053007731679004855,0.425126208466702,0.03154160549454771,0.034535369960255476,0.027197154672700154,0.01268513936889549,0.034689051461420366,0.08121773889647395,0.15214150743684385
2023-03-23,风险平价策略,1.0,0.3,0.15,0.15,0.05384381121336058,0.42271069982543164,0.032024777940542995,0.03509460817353336,0.027343681441564842,0.012901195817878908,0.03361405579876413,0.08246716978892348,0.15338812378877378
2023-03-24,风险平价策略,1.0,0.3,0.15,0.15,0.05298138750021148,0.41821042408469566,0.03296126726063122,0.036160956164677384,0.028128088552003647,0.013296555900592841,0.0333651674861806,0.0848961530510072,0.1536412714198941
2023-03-27,风险平价策略,1.0,0.3,0.15,0.15,0.05093951569667638,0.423907606214842,0.0323920653046869,0.03679791142514145,0.02808550388618234,0.013518765252356749,0.03298947931741302,0.08136915290270114,0.15078013779424515
2023-03-28,风险平价策略,1.0,0.3,0.15,0.15,0.051020016347089706,0.42439213569416545,0.03244161501507988,0.036844321504734545,0.02812836290617848,0.01353932502918976,0.03304121590861789,0.08059300759494427,0.15069137548070993
2023-03-29,风险平价策略,1.0,0.3,0.15,0.15,0.05062506762770641,0.4246260096068507,0.03244997827783017,0.03688073139805548,0.028150788322906684,0.013550967044008105,0.033070159413963254,0.08064629830867921,0.15033565913524152
2023-03-30,风险平价策略,1.0,0.3,0.15,0.15,0.05117549333282615,0.4217311334574945,0.03279021073290393,0.03725928459491831,0.028456347508097477,0.01364051718436604,0.03339663741089074,0.08155037577850281,0.15130490357848536
2023-03-31,风险平价策略,1.0,0.3,0.15,0.15,0.051309060330941264,0.4223389559750454,0.03240929102418286,0.03738735871552004,0.028122423900247565,0.013689471177539747,0.03305475040101153,0.08168868847551167,0.15136639135379942
