date,货币信用周期策略
2015-09-21,0.9381976159373379
2015-09-22,0.9352955169645765
2015-09-23,0.9316315428572742
2015-09-24,0.934022092139239
2015-09-25,0.9351444551059706
2015-09-28,0.9341787712801123
2015-09-29,0.9310828884564715
2015-09-30,0.9335506848042737
2015-10-08,0.9356950277789658
2015-10-09,0.9441522151742421
2015-10-12,0.9488935858140842
2015-10-13,0.949214855366848
2015-10-14,0.9499755497824558
2015-10-15,0.9514738980054719
2015-10-16,0.9470118810568219
2015-10-19,0.9449415635538372
2015-10-20,0.9495090888929376
2015-10-21,0.9429965828734589
2015-10-22,0.9459157914648862
2015-10-23,0.9443361111548668
2015-10-26,0.9424724725947509
2015-10-27,0.9467076284120666
2015-10-28,0.9414096573999666
2015-10-29,0.9373297759334955
2015-10-30,0.9358978065690909
2015-11-02,0.9332968119576579
2015-11-03,0.9302075203777833
2015-11-04,0.9330981910725965
2015-11-05,0.9317332116117875
2015-11-06,0.9307639031257209
2015-11-09,0.9241448978753717
2015-11-10,0.9233127753876436
2015-11-11,0.923668912888433
2015-11-12,0.923653602684969
2015-11-13,0.9184733515451033
2015-11-16,0.9204478750908311
2015-11-17,0.9140610916253289
2015-11-18,0.9107098073943746
2015-11-19,0.9102235023460601
2015-11-20,0.9136853196934925
2015-11-23,0.9048283238275515
2015-11-24,0.9102208827516088
2015-11-25,0.9155412154106995
2015-11-26,0.9219406368322683
2015-11-27,0.9195264240470123
2015-11-30,0.9137513777263782
2015-12-01,0.9182622004395796
2015-12-02,0.9220152962832133
2015-12-03,0.9186038542237565
2015-12-04,0.9196340757045373
2015-12-07,0.9260390589021938
2015-12-08,0.9211524580770521
2015-12-09,0.92307027682614
2015-12-10,0.9207154344063363
2015-12-11,0.929668855608326
2015-12-14,0.9305896276836894
2015-12-15,0.9281817296086557
2015-12-16,0.9291462198713463
2015-12-17,0.9295561595600567
2015-12-18,0.9358712750851584
2015-12-21,0.9453827975290785
2015-12-22,0.9467524043883602
2015-12-23,0.9459387013885101
2015-12-24,0.9466263957105787
2015-12-25,0.9471473235405322
2015-12-28,0.939107454691536
2015-12-29,0.9433293610367144
2015-12-30,0.9441108743542983
2015-12-31,0.9428977431362286
2016-01-04,0.9335696976292756
2016-01-05,0.9351013166981578
2016-01-06,0.9381268264618314
2016-01-07,0.935944280110362
2016-01-08,0.9398557189300129
2016-01-11,0.9340857006534576
2016-01-12,0.933480498838556
2016-01-13,0.932513009933903
2016-01-14,0.9351511016078545
2016-01-15,0.9331887235179709
2016-01-18,0.9359848775405167
2016-01-19,0.9390521835525981
2016-01-20,0.9370290489326769
2016-01-21,0.9353758674386001
2016-01-22,0.9391443797847538
2016-01-25,0.9350731107486248
2016-01-26,0.9337663777550543
2016-01-27,0.9342574408630199
2016-01-28,0.9328275028875266
2016-01-29,0.9358189562833191
2016-02-01,0.936200814735249
2016-02-02,0.9375529847643654
2016-02-03,0.9392213042686834
2016-02-04,0.9454567290258067
2016-02-05,0.9455045304620121
2016-02-15,0.9536926351661871
2016-02-16,0.9529038888148142
2016-02-17,0.9527522020646463
2016-02-18,0.9534539669331591
2016-02-19,0.9566305738188371
2016-02-22,0.9589382813342194
2016-02-23,0.9574344792854937
2016-02-24,0.9562082817535296
2016-02-25,0.9530329003105152
2016-02-26,0.9539841891160825
2016-02-29,0.9490021782821695
2016-03-01,0.9523976009166955
2016-03-02,0.9556801823049822
2016-03-03,0.9575062666022685
2016-03-04,0.9638882138901275
2016-03-07,0.964733795316855
2016-03-08,0.9648283785298286
2016-03-09,0.9606188260701228
2016-03-10,0.9587711722721671
2016-03-11,0.9646118947005052
2016-03-14,0.9635568061695257
2016-03-15,0.959528590609383
2016-03-16,0.9618539687549965
2016-03-17,0.9664597863986885
2016-03-18,0.9708531182537936
2016-03-21,0.9694814385136157
2016-03-22,0.9721959514929323
2016-03-23,0.9707069802083705
2016-03-24,0.967978790069791
2016-03-25,0.9723432822673657
2016-03-28,0.9689771716033876
2016-03-29,0.9694193343604816
2016-03-30,0.972083938040819
2016-03-31,0.9695479486768682
2016-04-01,0.9728539966563301
2016-04-05,0.9721354925397402
2016-04-06,0.9710491101977733
2016-04-07,0.9696665597835528
2016-04-08,0.9667706354240072
2016-04-11,0.9723202969256066
2016-04-12,0.975060305391938
2016-04-13,0.979516806094817
2016-04-14,0.9786878939755277
2016-04-15,0.9798122714801343
2016-04-18,0.9804215054319674
2016-04-19,0.9834235116567034
2016-04-20,0.9839973124797771
2016-04-21,0.9942810647673996
2016-04-22,0.994331632797892
2016-04-25,0.9921474000130494
2016-04-26,0.9938601128563803
2016-04-27,0.9954934529074441
2016-04-28,0.9928098498599752
2016-04-29,0.9966567872830162
2016-05-03,1.0076696422427287
2016-05-04,1.000829310855582
2016-05-05,1.000054190128471
2016-05-06,0.9938398217191153
2016-05-09,0.9922398234954972
2016-05-10,0.9904999862677718
2016-05-11,0.9970156131763963
2016-05-12,1.0017936553861695
2016-05-13,0.9981347480237795
2016-05-16,1.0001366538630825
2016-05-17,1.0027219222490233
2016-05-18,0.9986303712160991
2016-05-19,0.9970252082832244
2016-05-20,1.0013345500546462
2016-05-23,0.9986583576141025
2016-05-24,0.9947294603696702
2016-05-25,0.9936526192382326
2016-05-26,1.0000672109224231
2016-05-27,0.9985126749521934
2016-05-30,1.0005594659362242
2016-05-31,1.0048851464252306
2016-06-01,1.0009790547538224
2016-06-02,1.004110703199287
2016-06-03,1.0064059470224695
2016-06-06,1.0101211734073556
2016-06-07,1.009253703775938
2016-06-08,1.0107563932294445
2016-06-13,1.015908288714986
2016-06-14,1.0143756078417552
2016-06-15,1.0193992522175876
2016-06-16,1.0215293859166426
2016-06-17,1.0204322603360014
2016-06-20,1.0223842957104639
2016-06-21,1.0230100535289035
2016-06-22,1.02616507989511
2016-06-23,1.0244181640604508
2016-06-24,1.0274309904542673
2016-06-27,1.0384805911728825
2016-06-28,1.0404522642425595
2016-06-29,1.039948376657323
2016-06-30,1.0439217992534884
2016-07-01,1.0488753900590762
2016-07-04,1.0533474668098803
2016-07-05,1.049124395309465
2016-07-06,1.0499329368723498
2016-07-07,1.048389855614324
2016-07-08,1.045864640943287
2016-07-11,1.0483392310598796
2016-07-12,1.0491676603602123
2016-07-13,1.054257630343599
2016-07-14,1.0551285663649972
2016-07-15,1.0539986936450898
2016-07-18,1.0493252826942414
2016-07-19,1.0502033290317128
2016-07-20,1.0501095459686802
2016-07-21,1.050860556139363
2016-07-22,1.047133999489689
2016-07-25,1.0461346582903819
2016-07-26,1.0477986746829915
2016-07-27,1.0437008675376336
2016-07-28,1.0497871722337389
2016-07-29,1.045969740335621
2016-08-01,1.0470852942446975
2016-08-02,1.0481072444053705
2016-08-03,1.048081393904361
2016-08-04,1.0479118697523158
2016-08-05,1.0526668378138142
2016-08-08,1.052713649948981
2016-08-09,1.053314614487433
2016-08-10,1.0566006707299573
2016-08-11,1.0552130371493653
2016-08-12,1.0582971360260813
2016-08-15,1.06128303752959
2016-08-16,1.0618587661697934
2016-08-17,1.060873711274776
2016-08-18,1.063483498255126
2016-08-19,1.0611189723370364
2016-08-22,1.0587171978653747
2016-08-23,1.0568013915453849
2016-08-24,1.055219350274741
2016-08-25,1.052132638372572
2016-08-26,1.053298568947384
2016-08-29,1.0521101325244082
2016-08-30,1.050064754745252
2016-08-31,1.0492467380222197
2016-09-01,1.048850431298929
2016-09-02,1.0502978185492513
2016-09-05,1.0501820385395912
2016-09-06,1.0525437284943109
2016-09-07,1.055245091815108
2016-09-08,1.0565889160585396
2016-09-09,1.0558212226436647
2016-09-12,1.049195522824088
2016-09-13,1.0525073929938815
2016-09-14,1.0505965675857474
2016-09-19,1.0550362561082807
2016-09-20,1.0563339769593638
2016-09-21,1.0582544550882191
2016-09-22,1.0611550580293772
2016-09-23,1.0629822722381426
2016-09-26,1.0601827695639245
2016-09-27,1.0607172910332416
2016-09-28,1.0591208320492083
2016-09-29,1.0617786912689653
2016-09-30,1.062325358449667
2016-10-10,1.0644692851943307
2016-10-11,1.066065105857774
2016-10-12,1.063380858937447
2016-10-13,1.0634449906534975
2016-10-14,1.0647624134813642
2016-10-17,1.0636842449843182
2016-10-18,1.0669753799967534
2016-10-19,1.0657089073179018
2016-10-20,1.0692500140039065
2016-10-21,1.069274663924435
2016-10-24,1.0724196828984036
2016-10-25,1.0755659776442237
2016-10-26,1.0767630220079372
2016-10-27,1.0781853491351372
2016-10-28,1.081195442294727
2016-10-31,1.0806911610420578
2016-11-01,1.083554940476896
2016-11-02,1.0777840403949883
2016-11-03,1.0822839073724662
2016-11-04,1.0804885137236324
2016-11-07,1.0842002957125971
2016-11-08,1.0859250024959686
2016-11-09,1.0917285166336217
2016-11-10,1.101894293989818
2016-11-11,1.1090698017207232
2016-11-14,1.1007626263948163
2016-11-15,1.0948046547858685
2016-11-16,1.0964964449450805
2016-11-17,1.0923032491544504
2016-11-18,1.0928501335817753
2016-11-21,1.1018289841208762
2016-11-22,1.1093413580863365
2016-11-23,1.1096071100590457
2016-11-24,1.1145693650536534
2016-11-25,1.113832400838124
2016-11-28,1.122188220720661
2016-11-29,1.1063922043682302
2016-11-30,1.100011140353721
2016-12-01,1.1009740411814257
2016-12-02,1.0943206793565678
2016-12-05,1.0898715489694184
2016-12-06,1.0881879250536952
2016-12-07,1.0917483141193738
2016-12-08,1.090651432701118
2016-12-09,1.0908867491344025
2016-12-12,1.0764960881712473
2016-12-13,1.0765646705979726
2016-12-14,1.0717278034947981
2016-12-15,1.0615532470345355
2016-12-16,1.0685061971631291
2016-12-19,1.0607510725814742
2016-12-20,1.056328125790699
2016-12-21,1.0682772196225125
2016-12-22,1.068208574340744
2016-12-23,1.0649709187794518
2016-12-26,1.0648085275372299
2016-12-27,1.065678228394778
2016-12-28,1.0691739568280756
2016-12-29,1.0754259023454054
2016-12-30,1.0743891106924428
2017-01-03,1.0746784562952174
2017-01-04,1.0777699003409347
2017-01-05,1.076171919737339
2017-01-06,1.0732512315164762
2017-01-09,1.0776319818653803
2017-01-10,1.0798634436927377
2017-01-11,1.083394981336025
2017-01-12,1.0831242013025448
2017-01-13,1.0858870313859827
2017-01-16,1.0835385947998668
2017-01-17,1.0833158503945497
2017-01-18,1.0843577825021058
2017-01-19,1.0840770480615183
2017-01-20,1.0855315121082862
2017-01-23,1.0946011743230406
2017-01-24,1.0932700544932927
2017-01-25,1.095628476113589
2017-01-26,1.0949912364432055
2017-02-03,1.0861720231032572
2017-02-06,1.087441384312373
2017-02-07,1.0890296895360605
2017-02-08,1.0991286030638823
2017-02-09,1.1010777953387632
2017-02-10,1.1051546721123042
2017-02-13,1.1154711700231092
2017-02-14,1.112499618754095
2017-02-15,1.1048573262320927
2017-02-16,1.1118661476283989
2017-02-17,1.1058738258874585
2017-02-20,1.117134884251219
2017-02-21,1.1173433466770677
2017-02-22,1.1173144923284772
2017-02-23,1.1130437019798314
2017-02-24,1.1111929401637035
2017-02-27,1.1093622405701897
2017-02-28,1.1104284271629543
2017-03-01,1.1124856078439571
2017-03-02,1.1130657807043272
2017-03-03,1.1092708064489305
2017-03-06,1.1116468931301942
2017-03-07,1.1125741823406516
2017-03-08,1.1053584168639528
2017-03-09,1.0997968072430422
2017-03-10,1.0986143620694557
2017-03-13,1.1106633350200958
2017-03-14,1.107901206822157
2017-03-15,1.1117177314797673
2017-03-16,1.1189376559333555
2017-03-17,1.1118902625107103
2017-03-20,1.1168451812283422
2017-03-21,1.115760156946608
2017-03-22,1.1126077040891784
2017-03-23,1.1128027733208383
2017-03-24,1.1197729108821124
2017-03-27,1.1150858336154172
2017-03-28,1.1140849857639077
2017-03-29,1.1174013756144456
2017-03-30,1.1127639710579984
2017-03-31,1.115758914891872
2017-04-05,1.1181392103633332
2017-04-06,1.1205234373517174
2017-04-07,1.1196625636548034
2017-04-10,1.1192300087523146
2017-04-11,1.1187681023022593
2017-04-12,1.1172635434443976
2017-04-13,1.123132859182168
2017-04-14,1.1169196755809716
2017-04-17,1.1152335117313497
2017-04-18,1.1123105672209361
2017-04-19,1.1138554389604303
2017-04-20,1.1136754708979635
2017-04-21,1.11204995060672
2017-04-24,1.1086037281110737
2017-04-25,1.1125280507716173
2017-04-26,1.1111172016615993
2017-04-27,1.1113305488902527
2017-04-28,1.1106908191931328
2017-05-02,1.1163200406414802
2017-05-03,1.113099646118266
2017-05-04,1.105655469412589
2017-05-05,1.1016681319219905
2017-05-08,1.0956245406085432
2017-05-09,1.095362270581236
2017-05-10,1.0938441866162218
2017-05-11,1.0999220996240782
2017-05-12,1.0966134343597564
2017-05-15,1.102025628899685
2017-05-16,1.103449791127559
2017-05-17,1.1056569552181916
2017-05-18,1.1015783884571015
2017-05-19,1.1011500431186603
2017-05-22,1.101006887123655
2017-05-23,1.1020537592341015
2017-05-24,1.1028023027740232
2017-05-25,1.111038620354801
2017-05-26,1.1081292067197894
2017-05-31,1.1024758876010226
2017-06-01,1.1049568395607252
2017-06-02,1.1041670957284933
2017-06-05,1.1044232106459746
2017-06-06,1.1051139749109873
2017-06-07,1.1109069720541536
2017-06-08,1.1153695102211991
2017-06-09,1.1198154276113579
2017-06-12,1.1219588259104702
2017-06-13,1.1208947659833273
2017-06-14,1.1186518414245668
2017-06-15,1.1155359735441281
2017-06-16,1.1145252596093957
2017-06-19,1.1236477553448858
2017-06-20,1.1230129229047883
2017-06-21,1.1230084480027622
2017-06-22,1.120832506635168
2017-06-23,1.1274235624136635
2017-06-26,1.1352090956113077
2017-06-27,1.1354022456374675
2017-06-28,1.1330345741197725
2017-06-29,1.1363000518189272
2017-06-30,1.134715835427194
2017-07-03,1.1390959177926008
2017-07-04,1.1356213565786535
2017-07-05,1.141555357766197
2017-07-06,1.1423465806643045
2017-07-07,1.1422742366362546
2017-07-10,1.1466164261989926
2017-07-11,1.1510910576179445
2017-07-12,1.1494167910604671
2017-07-13,1.150406872816213
2017-07-14,1.1486569135345053
2017-07-17,1.1474065562614248
2017-07-18,1.1464135196285903
2017-07-19,1.154016980056899
2017-07-20,1.1573170807135105
2017-07-21,1.158246287525274
2017-07-24,1.1562379679353016
2017-07-25,1.1588245188219617
2017-07-26,1.1574301650313663
2017-07-27,1.1594090588411579
2017-07-28,1.161519339786915
2017-07-31,1.163749902622404
2017-08-01,1.1625574749736673
2017-08-02,1.1609908597587342
2017-08-03,1.1564755847612846
2017-08-04,1.1570939962805311
2017-08-07,1.1572546771346972
2017-08-08,1.1600183536994668
2017-08-09,1.1632850881065646
2017-08-10,1.1616359311744242
2017-08-11,1.1494420446958427
2017-08-14,1.156104547719736
2017-08-15,1.1580615310119395
2017-08-16,1.1561770534590876
2017-08-17,1.1641057601912423
2017-08-18,1.1626794834617795
2017-08-21,1.1659610320958957
2017-08-22,1.1695222038069493
2017-08-23,1.1671518746169274
2017-08-24,1.1665815441223693
2017-08-25,1.1752027721494336
2017-08-28,1.179545792790942
2017-08-29,1.1782661883947638
2017-08-30,1.1781109761535993
2017-08-31,1.1784704984493186
2017-09-01,1.1781803784041558
2017-09-04,1.180401873149304
2017-09-05,1.1809941092889968
2017-09-06,1.1813828957456587
2017-09-07,1.1814257485442259
2017-09-08,1.1782848764870668
2017-09-11,1.1779777235849278
2017-09-12,1.1797959005773462
2017-09-13,1.1755827884856431
2017-09-14,1.1770317566843567
2017-09-15,1.1780093832965899
2017-09-18,1.17893621352617
2017-09-19,1.1779716836880914
2017-09-20,1.1789400019258685
2017-09-21,1.1759743218017786
2017-09-22,1.1770801457496118
2017-09-25,1.1795990716634503
2017-09-26,1.1806645802411766
2017-09-27,1.1802100801602304
2017-09-28,1.1812173074455607
2017-09-29,1.1842709132327895
2017-10-09,1.190570310369091
2017-10-10,1.1906376598748944
2017-10-11,1.1918864617492824
2017-10-12,1.1926944682096086
2017-10-13,1.1977255669620632
2017-10-16,1.1987032435306288
2017-10-17,1.19558309160501
2017-10-18,1.1963638101784364
2017-10-19,1.1969733124665292
2017-10-20,1.1975916416603363
2017-10-23,1.1966368364678182
2017-10-24,1.199979607811029
2017-10-25,1.1950279897807754
2017-10-26,1.1980478653695492
2017-10-27,1.1931558355456722
2017-10-30,1.1850431705909754
2017-10-31,1.1870055885663457
2017-11-01,1.1896408056263783
2017-11-02,1.1887468649898343
2017-11-03,1.1886350251748097
2017-11-06,1.1924144520181326
2017-11-07,1.1943399276580158
2017-11-08,1.1922835007470367
2017-11-09,1.1950239593865835
2017-11-10,1.1969262282547397
2017-11-13,1.1979653807838895
2017-11-14,1.1977581792046104
2017-11-15,1.192900733818914
2017-11-16,1.1995564873698303
2017-11-17,1.199906320265052
2017-11-20,1.2055561194848448
2017-11-21,1.2156337430685682
2017-11-22,1.2139167639903488
2017-11-23,1.2020391890323257
2017-11-24,1.2072329653135863
2017-11-27,1.1978662728435896
2017-11-28,1.19852208972919
2017-11-29,1.200318519104362
2017-11-30,1.195025785924875
2017-12-01,1.1932268333755767
2017-12-04,1.2029720245126148
2017-12-05,1.1996992722273523
2017-12-06,1.1995192789619278
2017-12-07,1.1936637042490321
2017-12-08,1.1956059500143408
2017-12-11,1.1943015703363982
2017-12-12,1.1930991423233592
2017-12-13,1.1958358945601746
2017-12-14,1.194543370841007
2017-12-15,1.1950936545942907
2017-12-18,1.1978291024846157
2017-12-19,1.2000662889892517
2017-12-20,1.1995501701811557
2017-12-21,1.2026121915141066
2017-12-22,1.2047364890463668
2017-12-25,1.2045690339331798
2017-12-26,1.2086423119283445
2017-12-27,1.2052362796479401
2017-12-28,1.2088953793515962
2017-12-29,1.2052698914992743
2018-01-02,1.2054122290596532
2018-01-03,1.205658706136012
2018-01-04,1.205838303500708
2018-01-05,1.205814438649456
2018-01-08,1.2067214180167394
2018-01-09,1.2095975688061225
2018-01-10,1.206826488918515
2018-01-11,1.2050264385210203
2018-01-12,1.2043068381536282
2018-01-15,1.2051875138766392
2018-01-16,1.204445618002464
2018-01-17,1.2013577955170247
2018-01-18,1.2007787902201486
2018-01-19,1.202467228942941
2018-01-22,1.207931303092407
2018-01-23,1.2089213305750455
2018-01-24,1.204668518976945
2018-01-25,1.2091416803610153
2018-01-26,1.2084901805077561
2018-01-29,1.20838676084915
2018-01-30,1.2039639921238674
2018-01-31,1.2072001291036591
2018-02-01,1.205035787703987
2018-02-02,1.2040015112207376
2018-02-05,1.2014299606151628
2018-02-06,1.1969481188152407
2018-02-07,1.1963174257667875
2018-02-08,1.1911275423920067
2018-02-09,1.1819082753330865
2018-02-12,1.1896212153244206
2018-02-13,1.1922430513138749
2018-02-14,1.196548009655958
2018-02-22,1.2068828047635933
2018-02-23,1.210682725367281
2018-02-26,1.2183746359557808
2018-02-27,1.2177447174793052
2018-02-28,1.2170533155079177
2018-03-01,1.2213146514345448
2018-03-02,1.227656948450551
2018-03-05,1.225618326680538
2018-03-06,1.2317025601335339
2018-03-07,1.2294552429683552
2018-03-08,1.2292760710296124
2018-03-09,1.2264198982637349
2018-03-12,1.2257481455843184
2018-03-13,1.2223730234134684
2018-03-14,1.2240019546792071
2018-03-15,1.2227684941469878
2018-03-16,1.2264353165666735
2018-03-19,1.2222203513569474
2018-03-20,1.2234730056016654
2018-03-21,1.221720823699082
2018-03-22,1.224901394480214
2018-03-23,1.2269367646065181
2018-03-26,1.2280201614085104
2018-03-27,1.227566726344175
2018-03-28,1.2233145514852837
2018-03-29,1.2239144699785063
2018-03-30,1.2374833505951386
2018-04-02,1.2401212487227729
2018-04-03,1.2386983843170234
2018-04-04,1.2400064094532248
2018-04-09,1.2477119865290969
2018-04-10,1.2465867359557048
2018-04-11,1.2502479642562538
2018-04-12,1.2516895432372503
2018-04-13,1.2517379572625162
2018-04-16,1.2543606084674515
2018-04-17,1.2612530972932303
2018-04-18,1.2676216117063397
2018-04-19,1.273664619134718
2018-04-20,1.2684395239096435
2018-04-23,1.2676637762862857
2018-04-24,1.2641802680769083
2018-04-25,1.260799145229773
2018-04-26,1.2605938253596414
2018-04-27,1.2601353450621477
2018-05-02,1.26269066297542
2018-05-03,1.2647196684606932
2018-05-04,1.2654407286786107
2018-05-07,1.2654430128783911
2018-05-08,1.2610852442215308
2018-05-09,1.2600385366983933
2018-05-10,1.26612174795173
2018-05-11,1.2661707098019988
2018-05-14,1.2636327041309714
2018-05-15,1.2647802382572446
2018-05-16,1.2611597306694353
2018-05-17,1.2610110260025056
2018-05-18,1.2625187565454246
2018-05-21,1.2632585847241826
2018-05-22,1.264074354012133
2018-05-23,1.2654499682762037
2018-05-24,1.2690630597171517
2018-05-25,1.2720062496065605
2018-05-28,1.265550723862945
2018-05-29,1.2690582227819218
2018-05-30,1.2668418256808036
2018-05-31,1.2666625392849793
2018-06-01,1.2690765513661888
2018-06-04,1.2675483618136147
2018-06-05,1.2649699629376392
2018-06-06,1.2688055368051863
2018-06-07,1.2705710127062113
2018-06-08,1.2663561841800937
2018-06-11,1.2685184056791463
2018-06-12,1.2674775519938555
2018-06-13,1.2648729573435555
2018-06-14,1.2695576246168265
2018-06-15,1.2683781043532663
2018-06-19,1.261675595527931
2018-06-20,1.2604612078566155
2018-06-21,1.2594152675371069
2018-06-22,1.2605692082279234
2018-06-25,1.2620975126261513
2018-06-26,1.2649512618443721
2018-06-27,1.2762446731815422
2018-06-28,1.2773255250044733
2018-06-29,1.2814759617067482
2018-07-02,1.284270205544058
2018-07-03,1.2834368808005916
2018-07-04,1.2788208540054367
2018-07-05,1.277894564311605
2018-07-06,1.2758500574155867
2018-07-09,1.2783021617942587
2018-07-10,1.277956505967323
2018-07-11,1.2768692146061795
2018-07-12,1.274357722202751
2018-07-13,1.2726550038090172
2018-07-16,1.2744496749127396
2018-07-17,1.2728153023855593
2018-07-18,1.2699213235186044
2018-07-19,1.2770137295660628
2018-07-20,1.2755789263423845
2018-07-23,1.2785514977143368
2018-07-24,1.2809162786712103
2018-07-25,1.2851565588630094
2018-07-26,1.2873161298930171
2018-07-27,1.2883630062761167
2018-07-30,1.2924225807412941
2018-07-31,1.296458219138628
2018-08-01,1.295317382718642
2018-08-02,1.2987030293949833
2018-08-03,1.305434922662686
2018-08-06,1.3120414532004265
2018-08-07,1.3117533648979027
2018-08-08,1.315441297013587
2018-08-09,1.3143718596139082
2018-08-10,1.3143822651678245
2018-08-13,1.3154170249066965
