date,货币信用周期策略,v0.19风险平价策略
2018-12-24,1.0860070455480484,1.057931877168808
2018-12-25,1.085716910696166,1.0575644822572354
2018-12-26,1.08780217262441,1.0595027568927438
2018-12-27,1.0880782560009559,1.0592946592175059
2018-12-28,1.0902090919278031,1.061239827318599
2019-01-02,1.0899951463584738,1.0606069889854055
2019-01-03,1.0915469644198073,1.0639474244065406
2019-01-04,1.0943096208333274,1.0664320282280495
2019-01-07,1.094052075435682,1.0660732648993811
2019-01-08,1.0940686318484287,1.066162565088402
2019-01-09,1.093930299111771,1.0672556390711898
2019-01-10,1.0924559679053067,1.066075174623882
2019-01-11,1.089864185788476,1.0632834174468793
2019-01-14,1.0853205735319729,1.0584668788574227
2019-01-15,1.086668839863988,1.0592475997112079
2019-01-16,1.0895447573124788,1.0625635598721621
2019-01-17,1.0897480238766915,1.0631781980483526
2019-01-18,1.091568814404641,1.0661051891532232
2019-01-21,1.090902459320269,1.0669738889539515
2019-01-22,1.0883776514180372,1.065178469186429
2019-01-23,1.0886447867149944,1.0651519338048152
2019-01-24,1.0894341163781542,1.0650439453449714
2019-01-25,1.088040958397322,1.0650642531028964
2019-01-28,1.0907304453006794,1.0647838849921427
2019-01-29,1.0914784648712943,1.0645730923261632
2019-01-30,1.0928059581884115,1.0638081292595718
2019-01-31,1.0954924544433438,1.0675309129809063
2019-02-01,1.0993413752244063,1.076280271631177
2019-02-11,1.1024745303093304,1.0834081333930674
2019-02-12,1.1037614486018954,1.0862145175200897
2019-02-13,1.1056016649951845,1.0918427277332385
2019-02-14,1.1046767979069643,1.0926790149570902
2019-02-15,1.1031137557138142,1.0880493075280044
2019-02-18,1.1104456662637625,1.1030969325354194
2019-02-19,1.1114724404084309,1.1028814856009226
2019-02-20,1.1138133760869544,1.1044721574734389
2019-02-21,1.1124593818952289,1.1038920884153403
2019-02-22,1.1151336798657614,1.1133239563154325
2019-02-25,1.1245277498359354,1.1383620173865234
2019-02-26,1.1193529322401061,1.1283758860918394
2019-02-27,1.1180914482488788,1.1253111722817748
2019-02-28,1.1159159541166837,1.124076145852409
2019-03-01,1.1182305239053452,1.131902073200586
2019-03-04,1.1166957552490069,1.1333068358967082
2019-03-05,1.1178068425492873,1.1394663389610584
2019-03-06,1.1216092148955419,1.1464590847710439
2019-03-07,1.1220351365017924,1.1465710450312006
2019-03-08,1.1179347778427544,1.1333736238234025
2019-03-11,1.1220098183616263,1.1416685442545484
2019-03-12,1.124683727886455,1.1472270359070218
2019-03-13,1.1252377119538732,1.1427363825838148
2019-03-14,1.1222211469744237,1.1374167126731691
2019-03-15,1.1257336462745218,1.142671450066769
2019-03-18,1.1305062578664216,1.1534852239842361
2019-03-19,1.130568378735642,1.1522773988138733
2019-03-20,1.130686242620457,1.1523083241048506
2019-03-21,1.1344252576093772,1.1568084508732546
2019-03-22,1.1345689526993026,1.1590127681465208
2019-03-25,1.131749821506958,1.150504784948545
2019-03-26,1.1289709306735212,1.1437402440477455
2019-03-27,1.130383181951318,1.1462405091556542
2019-03-28,1.1276429337877452,1.142188886830587
2019-03-29,1.1299468314242744,1.156463596802733
2019-04-01,1.135567824630711,1.1711022598854235
2019-04-02,1.13457132693154,1.169227286348908
2019-04-03,1.1353791996299116,1.1742386976530552
2019-04-04,1.1363842692678925,1.1795572655391173
2019-04-08,1.1366518390671878,1.1773080459171874
2019-04-09,1.1373010779457216,1.1801002446866298
2019-04-10,1.1392152881384758,1.1810515204805123
2019-04-11,1.136876299315864,1.1747477281283802
2019-04-12,1.1330513724859042,1.1708527218725793
2019-04-15,1.131038156438233,1.165928059484001
2019-04-16,1.133987241706829,1.1762889302325177
2019-04-17,1.1352683570306108,1.177123082916698
2019-04-18,1.1343305191058588,1.1728748738411607
2019-04-19,1.135875639375467,1.1755721223102764
2019-04-22,1.1324617564578419,1.1682271743061396
2019-04-23,1.1304654460176,1.1641898961891375
2019-04-24,1.1281771477302955,1.1645399893856083
2019-04-25,1.1258897495241924,1.1549548603888424
2019-04-26,1.1249495418315194,1.1497594350152656
2019-04-29,1.1239486253542343,1.1459740854252032
2019-04-30,1.1270949887126342,1.148514065535437
2019-05-06,1.114897198621986,1.1164758640550865
2019-05-07,1.1180975268361906,1.1239527140612162
2019-05-08,1.1177574130626067,1.1209145795965807
2019-05-09,1.1185765654903994,1.1187599997144295
2019-05-10,1.1247792832507617,1.1322464459621269
2019-05-13,1.125975628815213,1.1287080095459028
2019-05-14,1.1265121266790783,1.127272085422685
2019-05-15,1.1319515569222511,1.1369859767341073
2019-05-16,1.1351725077887724,1.1419957194432284
2019-05-17,1.1302663014539605,1.1307097143170692
2019-05-20,1.128449130512632,1.1291173642816852
2019-05-21,1.1305426533937115,1.1337929848580135
2019-05-22,1.1262512419634243,1.1300814199531728
2019-05-23,1.1236957600296353,1.1214192210376464
2019-05-24,1.1279429375697603,1.12221285951664
2019-05-27,1.131997797889916,1.1307598785353123
2019-05-28,1.133060069123635,1.1328344885181107
2019-05-29,1.1360428539719054,1.1350435096101308
2019-05-30,1.1323500320260589,1.131951820198906
2019-05-31,1.1338996539358992,1.1285760206992916
2019-06-03,1.138696734939552,1.130093232886463
2019-06-04,1.1409525216509857,1.1287330492290222
2019-06-05,1.142903580029087,1.1288485120813547
2019-06-06,1.1362757904869172,1.119092698474174
2019-06-10,1.1367365481795555,1.1249387740431094
2019-06-11,1.139948102775119,1.1384563744839746
2019-06-12,1.1399147670919572,1.1341541001024185
2019-06-13,1.1432044968435167,1.1371445261721524
