date,策略名称,股指期货信号,股指风险预算倍率,股指目标风险预算,股指实际风险贡献,股指期货仓位,沪深300主连,中证1000主连,红利低波ETF,10年国债主连,30年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连
2018-03-16,风险平价策略,1.0,2.0,0.2222222222222222,0.2222253468353307,0.0762285353359749,0.0762285353359749,0.0,0.050348197075611896,0.40363033611313087,0.0,0.059962038701982565,0.06520858166698858,0.08412638647853952,0.0,0.13074264868580424,0.12975327594196745
2018-03-23,风险平价策略,-1.0,0.5,0.06666666666666667,0.06666425290989508,0.01960066068514844,0.01960066068514844,0.0,0.053217528480399914,0.4571380642920357,0.0,0.05040393791429952,0.06395451214609017,0.08368114330505241,0.0,0.1246364831263391,0.14736767005063467
2018-03-30,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882218538571375,0.018836327954332148,0.018836327954332148,0.0,0.04982844316390097,0.45812799606758664,0.0,0.0506715307274558,0.06841340224977613,0.07799763512789112,0.045532996559550745,0.11037659475389001,0.1202150733956166
2018-04-04,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882402873625396,0.01958187240160863,0.01958187240160863,0.0,0.05048600358958559,0.4466635702747612,0.0,0.0527606122849958,0.07045060877446604,0.07845950413818509,0.04139048812855132,0.11469597631262962,0.12551136409521677
2018-04-13,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882439326929309,0.020531565158207553,0.020531565158207553,0.0,0.05368712566212533,0.4328451374123017,0.0,0.05693497166974486,0.07749656783712679,0.08568767412846445,0.04597670517973593,0.09517647083811927,0.13166378211417412
2018-04-20,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882119982014811,0.020036452648698366,0.020036452648698366,0.0,0.04966463182212616,0.4466796641170395,0.0,0.058508565888262615,0.06209478410112732,0.08829944444510664,0.04741613613072906,0.09538940439304591,0.1319109164538644
2018-04-27,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882178545192366,0.02189807842308087,0.02189807842308087,0.0,0.054634347382807855,0.40814943523495995,0.0,0.06799039642642903,0.05622043320684452,0.10047502350237658,0.05155409876247051,0.09780460663058019,0.14127358043045046
2018-05-04,风险平价策略,-1.0,0.5,0.058823529411764705,0.058823509529982144,0.022056790711952223,0.022056790711952223,0.0,0.055401654298732714,0.40611144998588744,0.0,0.06733109432431456,0.05662503344413475,0.10145716951600997,0.05214511673595054,0.09791161461935159,0.14096007636366634
2018-05-11,风险平价策略,-1.0,0.5,0.058823529411764705,0.058824911649916684,0.024647042731044917,0.024647042731044917,0.0,0.06243580871122179,0.35970860565883317,0.0,0.0733274149292124,0.06299392018538544,0.11642206249653221,0.058078165999268926,0.08123167242211479,0.1611553068663863
2018-05-18,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882613570484972,0.024900460840366054,0.024900460840366054,0.0,0.06430012048374602,0.3733233448563065,0.0,0.07560470939100883,0.06718469394338752,0.12320331031574774,0.06087139514091143,0.07176730358328552,0.13884466144524035
2018-05-25,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882664231424666,0.024128113438221327,0.024128113438221327,0.0,0.0635997533400312,0.3796166823640633,0.0,0.07707855914486854,0.06596886919458377,0.11587150369493177,0.05919926045163798,0.07232683322024185,0.1422104251514203
2018-06-01,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882478493739649,0.02542556104514676,0.02542556104514676,0.0,0.06509716499484312,0.367901999893654,0.0,0.07831455948506338,0.07415386256283212,0.10030949935205681,0.05581956159363219,0.07649302083926918,0.15648477023350243
2018-06-08,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882544511545615,0.02556720499514493,0.02556720499514493,0.0,0.06226999840813605,0.37999762072203247,0.0,0.08136952500544066,0.07261651700439548,0.09981462905217522,0.05821743353340504,0.05795779317775121,0.1621892781015191
2018-06-15,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882354005469407,0.025686663848620443,0.025686663848620443,0.0,0.06297291679958728,0.37918772892290087,0.0,0.0805567186929496,0.06455237864629268,0.0975386803627758,0.05608532184675437,0.062058116921083366,0.17136147395903556
2018-06-22,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882186749344017,0.0208296098560381,0.0208296098560381,0.0,0.047910270639539905,0.4443922873459468,0.0,0.05619413338801351,0.06401308578864968,0.07656318699686394,0.06040449877993587,0.07760617228174949,0.1520867549232626
2018-06-29,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882324609338652,0.019709415651380638,0.019709415651380638,0.0,0.04571143828438193,0.4327150387503264,0.0,0.05778710119425384,0.06470739540596168,0.07928499743711753,0.06309663154405015,0.08050156436188483,0.15648641737064314
2018-07-06,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882281772904269,0.018720125981049777,0.018720125981049777,0.0,0.04257025537229758,0.41711891266504086,0.0,0.05002330937120378,0.06545977287067078,0.0874525822852724,0.06360832231885526,0.07726353051740076,0.17778318861820877
2018-07-13,风险平价策略,-1.0,0.5,0.058823529411764705,0.058822478062957324,0.019027553885017666,0.019027553885017666,0.0,0.04317758701474861,0.4335107003558776,0.0,0.044638656263739154,0.06413469630583975,0.08944855164123323,0.057394826671172634,0.0738001666353108,0.1748672612270606
2018-07-20,风险平价策略,-1.0,0.5,0.058823529411764705,0.0588238008661691,0.021540072572882582,0.021540072572882582,0.0,0.047728023653423594,0.38395983869791167,0.0,0.04983984524133712,0.07335496641595318,0.09970906256820102,0.060295768588422054,0.0862442543924068,0.177328167869462
2018-07-27,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882269043267993,0.02172812155495028,0.02172812155495028,0.0,0.04809158582642229,0.37525515694665745,0.0,0.05103233274917459,0.07469942070476458,0.10208898753498545,0.0615904138900597,0.08702850538531869,0.17848547540766685
2018-08-03,风险平价策略,-1.0,0.5,0.058823529411764705,0.058822755133704246,0.01798134537240322,0.01798134537240322,0.0,0.039730082948576405,0.38687719291393274,0.0,0.052418730594072295,0.0728204737389457,0.11334722419190241,0.058541513056027665,0.07820572988451154,0.180077707299628
2018-08-10,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882376284921314,0.019601883677169266,0.019601883677169266,0.0,0.04282069046359028,0.3554587027586873,0.0,0.06017401379119505,0.07919829031667894,0.09824322174434619,0.05374415239719838,0.08996550643064169,0.200793538420493
2018-08-17,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882263560817547,0.02339358995293669,0.02339358995293669,0.0,0.05057043503903682,0.32917238162568274,0.0,0.060314685062789,0.09232826733136544,0.13247087572958305,0.05712471632721994,0.08783366707877949,0.16679138185260686
2018-08-24,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882391390287762,0.024640364611817848,0.024640364611817848,0.0,0.05272973653296872,0.3407867120949855,0.0,0.06061534210404516,0.09514570553369427,0.11550624274320477,0.059062050378145006,0.07630389548102982,0.175209950520109
2018-08-31,风险平价策略,-1.0,0.5,0.058823529411764705,0.058819630693879084,0.02476665984945844,0.02476665984945844,0.0,0.053291823785329394,0.3507055135484507,0.0,0.06216309726461616,0.09183428669661987,0.11454782749328428,0.059330390366534744,0.07070145207722313,0.17265894891848338
2018-09-07,风险平价策略,-1.0,0.5,0.058823529411764705,0.05881993738360279,0.024919607253369943,0.024919607253369943,0.0,0.05518515785237889,0.350875672292389,0.0,0.06364954008114328,0.08904179643784704,0.09807291347573423,0.06378677984119106,0.07765846598803824,0.1768100667779083
2018-09-14,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882400878130565,0.026008005693741586,0.026008005693741586,0.0,0.05968112984122493,0.34477663077412773,0.0,0.06901805726172515,0.09346390669529318,0.07474447735504393,0.06583435382736653,0.07553946663992592,0.1909339719115511
2018-09-21,风险平价策略,-1.0,0.5,0.058823529411764705,0.058825971607790926,0.02675174855615337,0.02675174855615337,0.0,0.061490741500913985,0.33667500566849945,0.0,0.06883498532000787,0.0934428318122605,0.07416635276129865,0.06785059059523152,0.07981069012519595,0.19097705366043874
2018-09-28,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882140173116873,0.027078849041780553,0.027078849041780553,0.0,0.061656672898817814,0.356082529247688,0.0,0.07094678950550233,0.08638292309521464,0.07353973114446075,0.07199703903795601,0.08386526015028639,0.16845020587829343
2018-10-12,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882250031733995,0.016193256386549417,0.016193256386549417,0.0,0.03611236499305138,0.4048232839656002,0.0,0.06611722140292713,0.07737646174599024,0.06706399516791223,0.049253938470852215,0.08410862525022862,0.1989508526168885
2018-10-19,风险平价策略,-1.0,0.5,0.058823529411764705,0.0588226451219429,0.015711988487514747,0.015711988487514747,0.0,0.034201791606894634,0.41589878507437283,0.0,0.06726099833796702,0.07250394910166093,0.05264059221741274,0.04377273546440129,0.0857366749215144,0.2122724847882615
2018-10-26,风险平价策略,-1.0,0.5,0.058823529411764705,0.058824541053034377,0.01542162384916209,0.01542162384916209,0.0,0.03448733165369753,0.4179378098741193,0.0,0.06477631901454665,0.07657442541319379,0.049695097588880736,0.04251496370016122,0.07799061279172328,0.22060181611451538
2018-11-02,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882194127388005,0.018944617053046585,0.018944617053046585,0.0,0.04235390807048656,0.4041665482529692,0.0,0.07428386336396935,0.08625035907307134,0.05369108457210543,0.040440893970363025,0.05164109406500438,0.22822763157898426
2018-11-09,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882816725634757,0.018380188392873566,0.018380188392873566,0.0,0.0420975559748651,0.4154622466629763,0.0,0.07490142284809832,0.08885314115251028,0.04858251210522759,0.03854552868313478,0.0523816628637432,0.22079574131657093
2018-11-16,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882175240276547,0.01882201890334345,0.01882201890334345,0.0,0.04404443678019359,0.44455606886644067,0.0,0.07531830740278309,0.08583836910180191,0.04483366128848714,0.0329463311748943,0.050370689673151434,0.20327011680890442
2018-11-23,风险平价策略,-1.0,0.5,0.058823529411764705,0.058822098025702964,0.017469008708479176,0.017469008708479176,0.0,0.04053964967786549,0.4397729077715563,0.0,0.07829613281180552,0.08773268812465275,0.03591373294450599,0.028924988470348058,0.0512459845418118,0.22010490694897494
2018-11-30,风险平价策略,-1.0,0.5,0.058823529411764705,0.058823400548259824,0.01873890348326831,0.01873890348326831,0.0,0.04321085434403395,0.4317190523061417,0.0,0.08176716760242933,0.08922021681536617,0.03669251134526081,0.02688100065438443,0.050042874216023076,0.2217274192330922
2018-12-07,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882355599823979,0.018068518198463574,0.018068518198463574,0.0,0.04214387070540585,0.44223621388653606,0.0,0.07426244947775812,0.08350222519503217,0.03740782934337175,0.02631590437165937,0.04969493736280225,0.22636805145897088
2018-12-14,风险平价策略,-1.0,0.5,0.058823529411764705,0.058820870526757954,0.019744706029170424,0.019744706029170424,0.0,0.04606354415242544,0.3937472639700555,0.0,0.08044229256312191,0.09720425152386557,0.04114326307924873,0.03035951730389628,0.053836774841561755,0.23745838653665435
2018-12-21,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882133493558269,0.018526171018729273,0.018526171018729273,0.0,0.04795006098235273,0.38349505134176354,0.0,0.0739380545146349,0.10080267154119674,0.0405614655052869,0.026028040179983742,0.05658269914716956,0.25211578576888266
2018-12-28,风险平价策略,-1.0,0.5,0.058823529411764705,0.058818569047797205,0.01923277135849376,0.01923277135849376,0.0,0.05038433002131433,0.39548435652484604,0.0,0.07552724298660801,0.09686849980169011,0.03558166958510378,0.02224674094426715,0.05713203172212215,0.24754235705555475
2019-01-04,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882375823946747,0.019549611719608118,0.019549611719608118,0.0,0.04909626651996621,0.39860515174853983,0.0,0.06823465269616141,0.08426015517606175,0.03623991065953205,0.02219558211617066,0.06033135980703812,0.26148730955692195
2019-01-11,风险平价策略,-1.0,0.5,0.058823529411764705,0.05882284676228687,0.022377631188193487,0.022377631188193487,0.0,0.05516643415650512,0.41353104581995387,0.0,0.07427466592195556,0.0903920449987234,0.04145236369216763,0.02511570112973375,0.060832510328885155,0.21685760276388194
2019-01-18,风险平价策略,-1.0,0.5,0.058823529411764705,0.0588186365574995,0.02308719812910649,0.02308719812910649,0.0,0.0588342160781491,0.394574463987532,0.0,0.07424128400785789,0.08991205267812115,0.04566851110973824,0.02489751256163985,0.05364826097310029,0.23513650047475496
2019-01-25,风险平价策略,1.0,2.0,0.2,0.19998751577706697,0.07804744814747804,0.07804744814747804,0.0,0.05250648670789332,0.3694111959188838,0.0,0.07009220290223564,0.08198451460485502,0.04458035674856431,0.023831567119093094,0.054448849487027884,0.22509737836396893
2019-02-01,风险平价策略,1.0,2.0,0.2,0.19999529355231713,0.07847460705596791,0.07847460705596791,0.0,0.05328865392867456,0.36869203532204947,0.0,0.07134801093600901,0.08050785033275643,0.043299058842188036,0.022934106893749015,0.053632337250511426,0.22782333943809413
2019-02-15,风险平价策略,1.0,2.0,0.2,0.20000033880689494,0.07889041040778706,0.07889041040778706,0.0,0.05101035041374527,0.37041785184752724,0.0,0.07422918080751283,0.07938945919638318,0.03953820862026635,0.025649764140658143,0.05394370588568095,0.22693106868043905
2019-02-22,风险平价策略,1.0,2.0,0.2,0.19998950025015616,0.08446927927753764,0.08446927927753764,0.0,0.05288495956574226,0.37314065314554556,0.0,0.08001244796145315,0.08581952494124427,0.04178593592515062,0.027104168956921283,0.055255815384178904,0.19952721484222624
2019-03-01,风险平价策略,1.0,2.0,0.2,0.199997599482972,0.08272093063184631,0.08272093063184631,0.0,0.06063300237749364,0.32240231202325664,0.0,0.09029395014526952,0.1002163253617529,0.04779966373508795,0.027073289250191524,0.06274882285213622,0.20611170362296527
2019-03-08,风险平价策略,1.0,2.0,0.2,0.2000048373195679,0.07301169729391917,0.07301169729391917,0.0,0.04731881178776328,0.39213172758919296,0.0,0.0866184395038914,0.11006289045178172,0.04764067833488592,0.02770983422794751,0.06442297412073844,0.1510829466898795
2019-03-15,风险平价策略,1.0,2.0,0.2,0.1999944652894945,0.07482338271005295,0.07482338271005295,0.0,0.047080867701342385,0.37629762496091324,0.0,0.08684159091668457,0.11621392426348712,0.04774019622176315,0.029406973480630132,0.06762708597835454,0.15396835376677195
2019-03-22,风险平价策略,1.0,2.0,0.2,0.199999800395444,0.07808683775578075,0.07808683775578075,0.0,0.049776477926250846,0.3709957791766803,0.0,0.08565271183223831,0.11375947386029048,0.04627469251471442,0.03054206583214592,0.0682532284440254,0.15665873265787347
2019-03-29,风险平价策略,1.0,2.0,0.2,0.20000020499360363,0.07419338403393379,0.07419338403393379,0.0,0.052173160079229834,0.40117033521520606,0.0,0.07897526980523809,0.11436581610854944,0.05406676624938259,0.030753704676802884,0.0671020303102098,0.12719953352144747
2019-04-04,风险平价策略,1.0,2.0,0.2,0.19999833660502656,0.08415269288836379,0.08415269288836379,0.0,0.05978622072929609,0.3332000895817494,0.0,0.08739171780510085,0.12061695090239374,0.05558112108340737,0.035160625546397546,0.07730737025700012,0.14680321120629086
2019-04-12,风险平价策略,1.0,2.0,0.2,0.1999999941301854,0.08252495811797476,0.08252495811797476,0.0,0.05877398038025473,0.3295013814874087,0.0,0.08813745797234027,0.13024655908737898,0.061041561124787036,0.03689404822062013,0.07590430409812679,0.13697574951110855
2019-04-19,风险平价策略,1.0,2.0,0.2,0.20000442090661197,0.08645752532386129,0.08645752532386129,0.0,0.059311377799435905,0.3305547069659537,0.0,0.09669955381970344,0.1430432678558625,0.04521096220303885,0.037521427061639606,0.07968214783130141,0.12151903113920344
2019-04-26,风险平价策略,1.0,2.0,0.2,0.19999303071093077,0.07628417165311138,0.07628417165311138,0.0,0.045107113587553115,0.32080632380308977,0.0,0.09890999579641875,0.15234178681604849,0.048304366589685746,0.041392941158686955,0.07756282252144685,0.1392904780739589
2019-04-30,风险平价策略,1.0,2.0,0.2,0.19999711221370153,0.0775982372848812,0.0775982372848812,0.0,0.04577233366332177,0.31562624985775656,0.0,0.09918431195255535,0.153803817964205,0.04918877265920914,0.0387387348090566,0.0789953562827151,0.1410921855262992
2019-05-10,风险平价策略,1.0,2.0,0.2,0.19999532638668735,0.05240147689153593,0.05240147689153593,0.0,0.03635478924508799,0.3888225365152747,0.0,0.07449866267783574,0.10177937114340797,0.045736232790191705,0.03485794601438592,0.09614315223487718,0.16940583248740285
2019-05-17,风险平价策略,1.0,2.0,0.2,0.19999302146246375,0.05063602092273461,0.05063602092273461,0.0,0.034400001045008094,0.3940013133645387,0.0,0.07500670234910908,0.10300528301435297,0.0382532328969022,0.037372165049563796,0.09909317627356112,0.16823210508422942
2019-05-24,风险平价策略,1.0,2.0,0.2,0.20000859169814844,0.0534015484469438,0.0534015484469438,0.0,0.03542725276089756,0.4003804284371529,0.0,0.06988083926433904,0.10179966499433671,0.03485570610422095,0.0317730793699295,0.10464477240857892,0.16783670821360064
2019-05-31,风险平价策略,1.0,2.0,0.2,0.20000389787298034,0.05754804958577281,0.05754804958577281,0.0,0.03928998486076134,0.3981691438558583,0.0,0.06774081316914064,0.1062673310244093,0.03602845087501815,0.02868956551695093,0.09533348582078417,0.1709331752913044
2019-06-06,风险平价策略,1.0,2.0,0.2,0.20000141393552537,0.05977343499890793,0.05977343499890793,0.0,0.040661795453751405,0.42153250731524683,0.0,0.0661416841296509,0.09244606498771236,0.03603090885377123,0.025502562798101407,0.06961620515316816,0.18829483630968985
2019-06-14,风险平价策略,1.0,2.0,0.2,0.2000009653473337,0.0625578427896553,0.0625578427896553,0.0,0.042228624819364007,0.41046900353432414,0.0,0.06723371876426411,0.09483834098461122,0.03495080130266429,0.025773535289874572,0.07334026552650376,0.18860786698873858
2019-06-21,风险平价策略,1.0,2.0,0.2,0.19999890884187008,0.06979089566719543,0.06979089566719543,0.0,0.04724184198148498,0.420357845258179,0.0,0.07321848053108403,0.09357088533397655,0.03805250373401948,0.026261758461838345,0.06864146665061181,0.16286432238161047
2019-06-28,风险平价策略,1.0,2.0,0.2,0.20001348190530896,0.07353803839607494,0.07353803839607494,0.0,0.048887170955052274,0.4252876764881295,0.0,0.07862279106916135,0.10034505983843224,0.04093759688969202,0.027291841270774057,0.07099490717698335,0.1340949179157002
2019-07-05,风险平价策略,1.0,2.0,0.2,0.1999925687431532,0.0789642026813622,0.0789642026813622,0.0,0.055916119598501596,0.4680134112406916,0.0,0.07413595430364786,0.10028502217356915,0.03326085085757997,0.02680035165518415,0.0656963759027706,0.09692771158669274
2019-07-12,风险平价策略,1.0,2.0,0.2,0.1999977889770212,0.07449589184718701,0.07449589184718701,0.0,0.0512556443809257,0.479762987264674,0.0,0.07886440961821538,0.1038930547808482,0.03219627023082796,0.02863574090726016,0.06277584308842586,0.08812015788163562
2019-07-19,风险平价策略,1.0,2.0,0.2,0.19999777019592635,0.07679535310750096,0.07679535310750096,0.0,0.0529058945260471,0.4662361611339898,0.0,0.08296829127304932,0.10917879800519303,0.0317814344819965,0.027146305408132988,0.062466775766044334,0.09052098629804599
2019-07-26,风险平价策略,1.0,2.0,0.2,0.1999953841607184,0.08207417803353433,0.08207417803353433,0.0,0.05731030909451916,0.4799416391099255,0.0,0.07506265685872038,0.10447755547450054,0.02583275891067147,0.031248136373044917,0.05718000718651715,0.08687275895856653
2019-08-02,风险平价策略,1.0,2.0,0.2,0.20000081727004562,0.07801234814417282,0.07801234814417282,0.0,0.05222729755198469,0.4999887552985879,0.0,0.07390401906023486,0.10484411106769227,0.025002993247604403,0.028344329591654262,0.05895622634521527,0.07871991969285347
2019-08-09,风险平价策略,1.0,2.0,0.2,0.1999981388640888,0.07051742054096834,0.07051742054096834,0.0,0.04610512619622905,0.514280149251169,0.0,0.06999318645928128,0.10531297346393803,0.02453524375363004,0.027205499789791643,0.06035877530266584,0.08169162524232676
2019-08-16,风险平价策略,1.0,2.0,0.2,0.19999922905665465,0.0758072953396292,0.0758072953396292,0.0,0.04949894102953249,0.5134384385613586,0.0,0.07372119933897915,0.11154132962148738,0.025979308134632634,0.027726731252392594,0.05461483627117491,0.0676719204508131
2019-08-23,风险平价策略,1.0,2.0,0.2,0.2000266049972186,0.08019436150849606,0.08019436150849606,0.0,0.05261169154357289,0.49175607276930405,0.0,0.07622476382711496,0.1139822070050702,0.026482658124289016,0.0296035823915812,0.05864937991761532,0.07049528291295626
2019-08-30,风险平价策略,1.0,2.0,0.2,0.19999362591377243,0.08804595863039216,0.08804595863039216,0.0,0.05510291602968642,0.4630745759078471,0.0,0.08278540750104768,0.12038315321016348,0.029745402232410182,0.03350623733182332,0.05754412487721206,0.06981222427941755
2019-09-06,风险平价策略,1.0,2.0,0.2,0.20000011081190733,0.09203012018729073,0.09203012018729073,0.0,0.05728248274603655,0.4685998497856637,0.0,0.08370733129885456,0.12318503648691523,0.031230245788606087,0.03329204869978737,0.05340658658183186,0.05726629842501384
2019-09-12,风险平价策略,1.0,2.0,0.2,0.20000376907841652,0.10205377709472797,0.10205377709472797,0.0,0.06561234400512149,0.4145482184265107,0.0,0.09531970480919029,0.1345317082661342,0.03344204715605637,0.03549840917536001,0.05843710745593518,0.06055668361096367
2019-09-20,风险平价策略,1.0,2.0,0.2,0.19999662464887977,0.10388374281667052,0.10388374281667052,0.0,0.06872379863008789,0.4014947410990013,0.0,0.10094459662542962,0.12334360604895618,0.033191867034702595,0.03286154483355928,0.06780884965250863,0.06774725325908389
2019-09-27,风险平价策略,1.0,2.0,0.2,0.19999424192737802,0.11255497147449875,0.11255497147449875,0.0,0.07245096345481976,0.37114374631939107,0.0,0.1085312354976907,0.11904049644231732,0.03849122601341342,0.035319370866853876,0.07338813698721851,0.06907985294379662
2019-09-30,风险平价策略,1.0,2.0,0.2,0.19999785146923865,0.1060798304987696,0.1060798304987696,0.0,0.07203027447036255,0.3746137180597877,0.0,0.11020732225012875,0.120590051530374,0.03887238447976361,0.03529563835708543,0.07408872496323127,0.06822205539049696
2019-10-11,风险平价策略,1.0,2.0,0.2,0.19999794764092,0.11365983060240281,0.11365983060240281,0.0,0.07715755135572554,0.36247867441007103,0.0,0.10744787982088527,0.1132735637737571,0.040240003512927225,0.03660580145517193,0.07969275096980852,0.06944394409925062
2019-10-18,风险平价策略,1.0,2.0,0.2,0.19999541365751936,0.11337173607302646,0.11337173607302646,0.0,0.07267361822966388,0.3491948947022062,0.0,0.11177223913617929,0.12278405557013988,0.04043908459523732,0.0360489811026578,0.08460855899993588,0.06910683159095335
2019-10-25,风险平价策略,1.0,2.0,0.2,0.19999523644985656,0.11865730683187614,0.11865730683187614,0.0,0.07532154443149854,0.3339186139207518,0.0,0.11575674195137005,0.12028622018356086,0.03926713967768625,0.03766560591169432,0.08672047271025267,0.07240635438130932
2019-11-01,风险平价策略,1.0,2.0,0.2,0.20002158608651252,0.12666553012874776,0.12666553012874776,0.0,0.07540482113070053,0.3121354622886629,0.0,0.12059792640673592,0.13210635105811855,0.04059504814163103,0.039646248263829204,0.07565172388228218,0.07719688869929191
2019-11-08,风险平价策略,1.0,2.0,0.2,0.19999996060453262,0.1279468799561193,0.1279468799561193,0.0,0.07094778674772126,0.3166606625357547,0.0,0.12702195403619937,0.1430111981085788,0.03890922761880241,0.04084701046285611,0.07296546765496295,0.06168981287900498
2019-11-15,风险平价策略,1.0,2.0,0.2,0.20000181636115238,0.11854008547969576,0.11854008547969576,0.0,0.06470735174681531,0.35537390913915357,0.0,0.13128530286615284,0.11435602693394739,0.04145067328178904,0.04330765838913214,0.06430735241334706,0.06667163974996683
2019-11-22,风险平价策略,1.0,2.0,0.2,0.20000654378811697,0.10586639099725208,0.10586639099725208,0.0,0.06622999673407311,0.3654205501852398,0.0,0.1285139992382249,0.11835395313564254,0.04247213013445493,0.0407687685824637,0.06349757943239259,0.06887663156025638
2019-11-29,风险平价策略,1.0,2.0,0.2,0.19999968332020673,0.1064178974290285,0.1064178974290285,0.0,0.06769601686515311,0.3573688977763438,0.0,0.13278557593149176,0.11650060514397788,0.04287332523724311,0.041780964074415096,0.06577745548062607,0.06879926206172067
2019-12-06,风险平价策略,1.0,2.0,0.2,0.20000029913214848,0.11760322744811834,0.11760322744811834,0.0,0.07445588939890399,0.32433294007171715,0.0,0.14116466859528992,0.11864143188654452,0.04558080914981895,0.04015860269553605,0.06555169523440874,0.07251073551966224
2019-12-13,风险平价策略,1.0,2.0,0.2,0.19999822617380072,0.12035925931861667,0.12035925931861667,0.0,0.07777661382468035,0.31521410120913407,0.0,0.14608053104289867,0.12188857149868579,0.04631411130728435,0.04182403375717663,0.06295077775795978,0.06759200028356387
2019-12-20,风险平价策略,1.0,2.0,0.2,0.2000072775540825,0.12200414706629784,0.12200414706629784,0.0,0.0794974082141153,0.30786466660943057,0.0,0.14419149126880026,0.12509649057504757,0.04601336350444794,0.04340454146162933,0.062474627180168656,0.06945326412006254
2019-12-27,风险平价策略,1.0,2.0,0.2,0.199988470581407,0.1127936306309471,0.1127936306309471,0.0,0.07268474091095226,0.3213527849882037,0.0,0.1534681600071115,0.11370667420087135,0.045285777064676715,0.04339003269345759,0.06446924047179546,0.07284895903198431
2020-01-03,风险平价策略,1.0,2.0,0.2,0.20000471441558082,0.12181768547250973,0.12181768547250973,0.0,0.07659748197786409,0.3250373080693481,0.0,0.12057258265516844,0.12243995693733858,0.04386092983692369,0.04438418211313432,0.06759936335462186,0.0776905095830913
2020-01-10,风险平价策略,1.0,2.0,0.2,0.19999938472779205,0.12998915491797544,0.12998915491797544,0.0,0.07571523660734185,0.37348524248685566,0.0,0.13310721906464607,0.11839721964485088,0.03586882934715953,0.026217853980219443,0.06145803515303587,0.04576120879791531
2020-01-17,风险平价策略,1.0,2.0,0.2,0.2000007090951423,0.12867263242681118,0.12867263242681118,0.0,0.07533142164834819,0.3762938411135395,0.0,0.13795544132598972,0.10854112815537642,0.03751496186508126,0.02549678768461804,0.06425257273697686,0.04594121304325879
2020-01-23,风险平价策略,0.0,0.5,0.058823529411764705,0.05882463743199395,0.02301032907693702,0.02301032907693702,0.0,0.056196529400415605,0.5207357653314445,0.0,0.09737052151052483,0.10950202195050118,0.04003667341229651,0.026177959523429387,0.06619020379710679,0.06077999599734417
2020-02-07,风险平价策略,0.0,0.5,0.058823529411764705,0.05882381310343418,0.010239465424382506,0.010239465424382506,0.0,0.022302283628861254,0.6910180236378258,0.0,0.03447148029771576,0.05458339863807013,0.02341554346243223,0.018700963505887538,0.05951963006031078,0.08574921134451421
2020-02-14,风险平价策略,0.0,0.5,0.058823529411764705,0.05882528273447127,0.013186774515348703,0.013186774515348703,0.0,0.02871088658024762,0.6024623873306381,0.0,0.044062046535679335,0.06995197969775432,0.030649347989163873,0.024180397563647926,0.07416374772632506,0.11263243206119515
2020-02-21,风险平价策略,0.0,0.5,0.058823529411764705,0.05882288956809576,0.013564023907397244,0.013564023907397244,0.0,0.029654004373676227,0.5937488483484616,0.0,0.04473912700871518,0.07062721135927798,0.03152760178726201,0.024619519505482045,0.07463036680871458,0.11688929690101303
2020-02-28,风险平价策略,0.0,0.5,0.058823529411764705,0.05882367523698915,0.012582446072552886,0.012582446072552886,0.0,0.029067453373672322,0.6512844178934989,0.0,0.04153903813984266,0.05705870934694058,0.030187258131865714,0.02025954056826154,0.06531232499572245,0.09270881147764287
2020-03-06,风险平价策略,0.0,0.5,0.058823529411764705,0.05882260830706799,0.013220342453257504,0.013220342453257504,0.0,0.03050743383250086,0.6442652822033947,0.0,0.043436840710929264,0.06046680173,0.03203252950362301,0.020448776037206552,0.06927878178581785,0.08634321174327016
2020-03-13,风险平价策略,0.0,0.5,0.058823529411764705,0.05882168195193934,0.018617880925292506,0.018617880925292506,0.0,0.0434311441858735,0.545513248047911,0.0,0.05847011769331072,0.08552925229699365,0.03639557595297128,0.019453986822743297,0.09922360400189895,0.09336519007300498
