date,策略名称,股指期货信号,股指期货仓位,沪深300主连,中证500主连,红利低波ETF,10年国债主连,沪铜主连,沪铝主连,PTA主连,原油主连,豆粕主连,沪金主连,资金占用比例
2025-03-10,风险平价策略,1.0,0.3,0.15,0.15,0.1286971052908514,0.0,0.15593133357004216,0.15957054543850116,0.0,0.0,0.09302619629005247,0.1627748194105528,0.27884776088487995
2025-03-11,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.3439272911333149,0.3560727088666851,0.0,0.0,0.0,0.0,0.154
2025-03-12,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.343869856677801,0.35613014332219894,0.0,0.0,0.0,0.0,0.154
2025-03-13,风险平价策略,1.0,0.3,0.15,0.15,0.0,0.0,0.19818807930150809,0.20510574222191327,0.0,0.0,0.09772030735435262,0.19898587112222593,0.17494669531403653
2025-03-14,风险平价策略,1.0,0.3,0.15,0.15,0.13736333318873642,0.0,0.15929594291097135,0.16485499239077897,0.0,0.0,0.07854649258194277,0.15993923892757037,0.28622151377238875
2025-03-17,风险平价策略,1.0,0.3,0.15,0.15,0.13807845836999352,0.0,0.160066753120102,0.1620586536121596,0.0,0.0,0.07873849354824983,0.16105764134949505,0.2869506671862865
2025-03-18,风险平价策略,1.0,0.3,0.15,0.15,0.13962902155368184,0.0,0.16030953112519433,0.15584142480126453,0.0,0.0,0.08009090382444226,0.16412911869541694,0.2885811452338095
2025-03-19,风险平价策略,1.0,0.3,0.15,0.15,0.17949221756886516,0.0,0.20621467504789948,0.0,0.0,0.0,0.10314884138250276,0.21114426600073258,0.32701630943645954
2025-03-20,风险平价策略,1.0,0.3,0.15,0.15,0.15631174112395377,0.0,0.18156363997695532,0.17615012199470004,0.0,0.0,0.0,0.18597449690439083,0.3076188021726481
2025-03-21,风险平价策略,1.0,0.3,0.15,0.15,0.2218586699162114,0.0,0.22463990411593893,0.0,0.0,0.0,0.0,0.2535014259678496,0.3707814538457595
2025-03-24,风险平价策略,0.0,0.0,0.0,0.0,0.23887628612828604,0.0,0.2418916635019696,0.246289402992178,0.0,0.0,0.0,0.27294264737756646,0.3934091980330683
2025-03-25,风险平价策略,0.0,0.0,0.0,0.0,0.23908143799069564,0.0,0.24215893482091252,0.24578805001815637,0.0,0.0,0.0,0.27297157717023557,0.39358499717261264
2025-03-26,风险平价策略,0.0,0.0,0.0,0.0,0.21530250435747394,0.0,0.2203251176691924,0.22371721681571058,0.0,0.09214102124467234,0.0,0.2485141399129507,0.38541836384897976
2025-03-27,风险平价策略,0.0,0.0,0.0,0.0,0.21615423563423106,0.0,0.21703528611348025,0.22483753030651785,0.0,0.09220408227134134,0.0,0.24976886567442946,0.38629447497710023
2025-03-28,风险平价策略,0.0,0.0,0.0,0.0,0.28413637514421297,0.0,0.25120567013408285,0.0,0.0,0.12470186106020785,0.0,0.33995609366149643,0.45942158413015177
2025-03-31,风险平价策略,0.0,0.0,0.0,0.0,0.28769731625797723,0.0,0.2446309890034849,0.0,0.0,0.12308348434714159,0.0,0.3445882103913963,0.4627096883992111
2025-04-01,风险平价策略,0.0,0.0,0.0,0.0,0.24677535866555333,0.0,0.2097859638391559,0.0,0.1419729503747067,0.10567276354050345,0.0,0.29579296358008056,0.42111382857890206
2025-04-02,风险平价策略,0.0,0.0,0.0,0.0,0.2511169838986212,0.0,0.20592980671475888,0.0,0.144711819881349,0.10528612477730907,0.0,0.2929552647279618,0.42438579640538016
2025-04-03,风险平价策略,0.0,0.0,0.0,0.0,0.14028262293530122,0.46385518743419596,0.10220759529961981,0.0,0.0,0.054489028588875554,0.07469079086259096,0.1644747748794165,0.24143144679590892
2025-04-07,风险平价策略,0.0,0.0,0.0,0.0,0.0,0.7348514458025386,0.0,0.0,0.0,0.04259885262403042,0.12112248214189995,0.10142721943153103,0.07614846310402888
2025-04-08,风险平价策略,0.0,0.0,0.0,0.0,0.06623110565287325,0.6920159119709182,0.0,0.0,0.0,0.0,0.1311215824297544,0.11063139994645414,0.13155410115302144
2025-04-09,风险平价策略,0.0,0.0,0.0,0.0,0.0668306207708609,0.7034189046758359,0.0,0.0,0.0,0.0,0.11619121924595492,0.1135592553073483,0.13131754337578846
2025-04-10,风险平价策略,0.0,0.0,0.0,0.0,0.06696923142521397,0.7060160989087756,0.0,0.0,0.0,0.0,0.11315415889908474,0.11386051076692563,0.13121061756955354
2025-04-11,风险平价策略,0.0,0.0,0.0,0.0,0.0,0.7547828525077278,0.0,0.0,0.0,0.0,0.12219757347560943,0.1230195740166628,0.069200736589188
2025-04-14,风险平价策略,0.0,0.0,0.0,0.0,0.0,0.754775345921428,0.0,0.0,0.0,0.0,0.12220011502338561,0.12302453905518633,0.06920226953652801
2025-04-15,风险平价策略,0.0,0.0,0.0,0.0,0.06819560505933855,0.7044715732172651,0.0,0.0,0.0,0.0,0.11077826431691615,0.11655455740648023,0.13284384482478376
2025-04-16,风险平价策略,0.0,0.0,0.0,0.0,0.07647727413646706,0.7927374973665366,0.0,0.0,0.0,0.0,0.0,0.13078522849699634,0.13291557554978944
2025-04-17,风险平价策略,0.0,0.0,0.0,0.0,0.07706815776891203,0.7910975261827565,0.0,0.0,0.0,0.0,0.0,0.13183431604833154,0.13375920441701378
2025-04-18,风险平价策略,0.0,0.0,0.0,0.0,0.06911705337495343,0.7094420631590684,0.0,0.0,0.0,0.0,0.1032152925138292,0.1182255909521489,0.13337425844732964
2025-04-21,风险平价策略,0.0,0.0,0.0,0.0,0.07017759206587411,0.7019103038971283,0.0,0.0,0.0,0.0,0.10629200125363474,0.12162010278336291,0.13559693860561645
2025-04-22,风险平价策略,0.0,0.0,0.0,0.0,0.07022472561568709,0.7017812336606999,0.0,0.0,0.0,0.0,0.10630714942329647,0.1216868913003165,0.13566151544632174
2025-04-23,风险平价策略,0.0,0.0,0.0,0.0,0.07919463175430644,0.7208704351527959,0.0,0.0,0.0,0.0,0.11775207555399535,0.08218285753890239,0.1355353625660384
2025-04-24,风险平价策略,0.0,0.0,0.0,0.0,0.08003783156259704,0.7180083851111941,0.0,0.0,0.0,0.0,0.11896649152346717,0.08298729180274157,0.13669012679319528
2025-04-25,风险平价策略,0.0,0.0,0.0,0.0,0.08008993097172366,0.7206098542126759,0.0,0.0,0.0,0.0,0.11695487957183653,0.08234533524376389,0.1363660055396332
2025-04-28,风险平价策略,0.0,0.0,0.0,0.0,0.08062673259394551,0.7272420966668817,0.0,0.0,0.0,0.0,0.11135883346606261,0.08077233727311012,0.13590068779767653
2025-04-29,风险平价策略,0.0,0.0,0.0,0.0,0.0900765799994509,0.8190980269326148,0.0,0.0,0.0,0.0,0.0,0.09082539306793425,0.13598514073178786
