10年国债主连,策略名称,30年国债主连,PTA主连,date,中证1000主连,原油主连,沪深300主连,沪金主连,沪铜主连,沪铝主连,红利低波ETF,豆粕主连
0.24149011028855966,全天候策略,0.24149011028855966,0.031333777696246026,2022-05-31,0.013747039716388776,0.031333777696246026,0.013747039716388776,0.25907684826841687,0.031333777696246026,0.031333777696246026,0.07377996324045617,0.031333777696246026
0.24752578642033451,全天候策略,0.24752578642033451,0.026186568564866942,2022-06-30,0.012418099209307556,0.026186568564866942,0.012418099209307556,0.2612942557758939,0.026186568564866942,0.026186568564866942,0.08788513014048728,0.026186568564866942
0.24873255752047668,全天候策略,0.24873255752047668,0.026049828693242308,2022-07-31,0.012711143202817701,0.026049828693242308,0.012711143202817701,0.2620712430109013,0.026049828693242308,0.026049828693242308,0.08479221207629851,0.026049828693242308
0.24840404294386412,全天候策略,0.24840404294386412,0.026113658828000277,2022-08-31,0.012535962600247101,0.026113658828000277,0.012535962600247101,0.26198173917161727,0.026113658828000277,0.026113658828000277,0.08556995560015893,0.026113658828000277
0.24653903885964695,全天候策略,0.24653903885964695,0.028234133385998644,2022-09-30,0.013359866145704741,0.028234133385998644,0.013359866145704741,0.26141330609994085,0.028234133385998644,0.028234133385998644,0.07761821695936251,0.028234133385998644
0.2516326539234093,全天候策略,0.2516326539234093,0.027060311346880014,2022-10-31,0.012590130930591473,0.027060311346880014,0.012590130930591473,0.26610283433969784,0.027060311346880014,0.027060311346880014,0.07015003921790046,0.027060311346880014
0.23289729449105223,全天候策略,0.23289729449105223,0.034241417964228776,2022-11-30,0.016014371419092018,0.034241417964228776,0.016014371419092018,0.251124341036189,0.034241417964228776,0.034241417964228776,0.07984523732237865,0.034241417964228776
0.2316549622615348,全天候策略,0.2316549622615348,0.034907654747166714,2022-12-31,0.01654159966180162,0.034907654747166714,0.01654159966180162,0.2500210173468999,0.034907654747166714,0.034907654747166714,0.0790475850705936,0.034907654747166714
0.23745492818717245,全天候策略,0.23745492818717245,0.031142558961444418,2023-01-31,0.015315700775375923,0.031142558961444418,0.015315700775375923,0.25328178637324095,0.031142558961444418,0.031142558961444418,0.08546416089444027,0.031142558961444418
0.23348400986360068,全天候策略,0.23348400986360068,0.032527584752984125,2023-02-28,0.01560140971025375,0.032527584752984125,0.01560140971025375,0.25041018490633105,0.032527584752984125,0.032527584752984125,0.08878105218103936,0.032527584752984125
0.23698015560700447,全天候策略,0.23698015560700447,0.030112670573796192,2023-03-31,0.01388626978185647,0.030112670573796192,0.01388626978185647,0.2532065563989442,0.030112670573796192,0.030112670573796192,0.09449723995435293,0.030112670573796192
0.23889360479747618,全天候策略,0.23889360479747618,0.027786887969506367,2023-04-30,0.012851605372358924,0.027786887969506367,0.012851605372358924,0.2538288873946236,0.027786887969506367,0.027786887969506367,0.1037462524181744,0.027786887969506367
0.23863286669831307,全天候策略,0.23863286669831307,0.03058882354273075,2023-05-31,0.013938031247413505,0.03058882354273075,0.013938031247413505,0.2552836589936303,0.03058882354273075,0.03058882354273075,0.08663042740126278,0.03058882354273075
0.23149461334105886,全天候策略,0.23149461334105886,0.035405433959608976,2023-06-30,0.016123928061056222,0.035405433959608976,0.016123928061056222,0.25077611923961163,0.035405433959608976,0.035405433959608976,0.07695962815811329,0.035405433959608976
0.21950592455456103,全天候策略,0.21950592455456103,0.038845395839334766,2023-07-31,0.017540906305800647,0.038845395839334766,0.017540906305800647,0.24081041408809517,0.038845395839334766,0.038845395839334766,0.09086894499450764,0.038845395839334766
0.22503789547652178,全天候策略,0.22503789547652178,0.03603508714441217,2023-08-31,0.01636957919911989,0.03603508714441217,0.01636957919911989,0.24470340342181407,0.03603508714441217,0.03603508714441217,0.09230621150484178,0.03603508714441217
0.2070327009213282,全天候策略,0.2070327009213282,0.044676411808571515,2023-09-30,0.020036765730645174,0.044676411808571515,0.020036765730645174,0.23167234699925454,0.044676411808571515,0.044676411808571515,0.09080666065394123,0.044676411808571515
0.2320101671705599,全天候策略,0.2320101671705599,0.03454848499149785,2023-10-31,0.016087323258611643,0.03454848499149785,0.016087323258611643,0.2504713289034461,0.03454848499149785,0.03454848499149785,0.0805912652807216,0.03454848499149785
0.22833984564779428,全天候策略,0.22833984564779428,0.03430771883449473,2023-11-30,0.01626794453669184,0.03430771883449473,0.01626794453669184,0.24637961994559718,0.03430771883449473,0.03430771883449473,0.09286620551295699,0.03430771883449473
0.23745506000682098,全天候策略,0.23745506000682098,0.029726875221032352,2023-12-31,0.013982225944245424,0.029726875221032352,0.013982225944245424,0.2531997092836079,0.029726875221032352,0.029726875221032352,0.09529134270909762,0.029726875221032352
0.24674892427463913,全天候策略,0.24674892427463913,0.028983961886520297,2024-01-31,0.011301579419860801,0.028983961886520297,0.011301579419860801,0.2644313067412986,0.028983961886520297,0.028983961886520297,0.07454787643710002,0.028983961886520297
0.2449861551493976,全天候策略,0.2449861551493976,0.02940916756036454,2024-02-29,0.01054542531321055,0.02940916756036454,0.01054542531321055,0.26384989739655157,0.02940916756036454,0.02940916756036454,0.0780411038764095,0.02940916756036454
0.20664110921634596,全天候策略,0.20664110921634596,0.048076442525058154,2024-03-31,0.01872498389998243,0.048076442525058154,0.01872498389998243,0.2359925678414217,0.048076442525058154,0.048076442525058154,0.07289303330063085,0.048076442525058154
0.17615215411112725,全天候策略,0.17615215411112725,0.06297506608809378,2024-04-30,0.02879516320061876,0.06297506608809378,0.02879516320061876,0.21033205699860227,0.06297506608809378,0.06297506608809378,0.06489797793743693,0.06297506608809378
0.18607791950921165,全天候策略,0.18607791950921165,0.056819444952989365,2024-05-31,0.027067489711869796,0.056819444952989365,0.027067489711869796,0.21582987475033125,0.056819444952989365,0.056819444952989365,0.07378208204255901,0.056819444952989365
0.18805787140225103,全天候策略,0.18805787140225103,0.05689358425985408,2024-06-30,0.027610902883296456,0.05689358425985408,0.027610902883296456,0.21734055277880865,0.05689358425985408,0.05689358425985408,0.0668539773508259,0.05689358425985408
0.19954508141649324,全天候策略,0.19954508141649324,0.05011213370912512,2024-07-31,0.024825539385264883,0.05011213370912512,0.024825539385264883,0.22483167574035345,0.05011213370912512,0.05011213370912512,0.07586641411050479,0.05011213370912512
0.2084572365683904,全天候策略,0.2084572365683904,0.04575252082220056,2024-08-31,0.022616815887701824,0.04575252082220056,0.022616815887701824,0.23159294150288914,0.04575252082220056,0.04575252082220056,0.07749634947392353,0.04575252082220056
0.20152559411349874,全天候策略,0.20152559411349874,0.04806184996830576,2024-09-30,0.023070664690575414,0.04806184996830576,0.023070664690575414,0.22651677939122908,0.04806184996830576,0.04806184996830576,0.08398145315909389,0.04806184996830576
0.22036339906259306,全天候策略,0.22036339906259306,0.04342390313400911,2024-10-31,0.01730041047939996,0.04342390313400911,0.01730041047939996,0.24648689171720217,0.04342390313400911,0.04342390313400911,0.06106597352876621,0.04342390313400911
0.2150499109525873,全天候策略,0.2150499109525873,0.044012517034377516,2024-11-30,0.017810712205317734,0.044012517034377516,0.017810712205317734,0.24125171578164706,0.044012517034377516,0.044012517034377516,0.07296445273065534,0.044012517034377516
0.21001571606900502,全天候策略,0.21001571606900502,0.046048761229686236,2024-12-31,0.019372319215346205,0.046048761229686236,0.019372319215346205,0.23669215808334504,0.046048761229686236,0.046048761229686236,0.0742879651995213,0.046048761229686236
0.21596032441211577,全天候策略,0.21596032441211577,0.04284277654839383,2025-01-31,0.01807326776480501,0.04284277654839383,0.01807326776480501,0.24072983319570462,0.04284277654839383,0.04284277654839383,0.07698909970848482,0.04284277654839383
0.1918761691758639,全天候策略,0.1918761691758639,0.05288372731094486,2025-02-28,0.02527510486853499,0.05288372731094486,0.02527510486853499,0.21948479161827378,0.05288372731094486,0.05288372731094486,0.08179402373820406,0.05288372731094486
0.1811026257071136,全天候策略,0.1811026257071136,0.05766695214145044,2025-03-31,0.02704156448823711,0.05766695214145044,0.02704156448823711,0.21172801336032693,0.05766695214145044,0.05766695214145044,0.0836488455417194,0.05766695214145044
0.2023525352320495,全天候策略,0.2023525352320495,0.04971619478107102,2025-04-30,0.02051633550808388,0.04971619478107102,0.02051633550808388,0.23155239450503662,0.04971619478107102,0.04971619478107102,0.07412889010934158,0.04971619478107102
0.19165972278763097,全天候策略,0.19165972278763097,0.053892992296029826,2025-05-31,0.02317704023259832,0.053892992296029826,0.02317704023259832,0.22237567485106247,0.053892992296029826,0.053892992296029826,0.07848583762832993,0.053892992296029826
0.19787303363522557,全天候策略,0.19787303363522557,0.04989195634412152,2025-06-30,0.02398529065827012,0.04989195634412152,0.02398529065827012,0.22377969932107694,0.04989195634412152,0.04989195634412152,0.08304387037132395,0.04989195634412152
